bin,signal_CAZ_count,percent_sect_CAZ,signal_CAZ_aa,MAG_ORFs_aa,ORF_count,signal_pep_count,percent_sect_pep,signal_pep_aa
NAT-248,26,44.06779661016949,15444,557752,1649,40,38.095238095238095,26888
NAT-242,28,62.22222222222222,17755,869745,2327,46,41.44144144144144,24879
NAT-278,1,4.545454545454546,790,542803,1780,21,29.577464788732392,9757
NAT-272,3,18.75,1527,379719,1116,41,46.590909090909086,25145
NAT-205,11,30.555555555555557,6561,559364,1590,27,28.723404255319153,19118
NAT-74,1,8.333333333333332,262,493018,1431,28,31.11111111111111,22774
NAT-171,1,12.5,874,476305,1494,5,7.042253521126761,2180
NAT-90,12,31.57894736842105,8122,483993,1377,52,48.148148148148145,31724
NAT-237,25,53.191489361702125,14991,592014,1796,12,20.0,4771
NAT-143,1,9.090909090909092,757,657366,2044,6,5.88235294117647,2385
NAT-134,30,37.9746835443038,18901,1303672,3738,120,53.57142857142857,76294
NAT-149,18,52.94117647058824,11967,990268,2673,58,41.13475177304964,39756
NAT-422,10,37.03703703703704,6618,584742,1640,42,37.16814159292036,26929
NAT-89,13,30.23255813953488,6613,1066070,3408,113,50.22222222222222,62243
NAT-10,13,13.131313131313133,6699,1588104,4942,59,26.69683257918552,32636
NAT-67,13,25.49019607843137,5726,1109788,3417,54,35.76158940397351,28742
NAT-224,4,25.0,2448,529569,1531,31,31.0,22052
NAT-253,14,19.718309859154928,6164,1320420,4137,50,23.474178403755868,29246
NAT-6,48,52.74725274725275,30900,1507723,4312,141,56.39999999999999,82623
NAT-259,11,50.0,7795,545059,1648,41,36.283185840707965,24346
NAT-28,4,9.75609756097561,2295,1210566,3727,29,19.333333333333332,13067
NAT-127,7,17.073170731707318,3210,1074862,3408,45,27.77777777777778,23980
NAT-55,3,15.0,2179,637487,2005,24,26.96629213483146,14343
NAT-22,84,40.0,57849,1902067,5140,48,31.788079470198678,32906
NAT-417,0,0,0,428370,1311,5,7.8125,2057
NAT-157,11,24.444444444444443,4558,774775,2448,30,26.31578947368421,14002
NAT-52,12,38.70967741935484,6536,620310,1757,36,33.9622641509434,27989
NAT-510,0,0,0,323739,1051,11,22.916666666666664,5751
NAT-1,9,15.789473684210526,6867,1696773,5988,39,20.855614973262032,20175
NAT-84,14,41.17647058823529,7899,1180739,3675,95,33.33333333333333,52693
NAT-118,0,0,0,438681,1425,2,3.3333333333333335,546
NAT-181,28,54.90196078431373,18619,934986,2452,66,50.76923076923077,39875
NAT-60,12,25.0,6239,785117,2548,73,41.01123595505618,39089
NAT-17,10,21.73913043478261,3409,1086039,3537,39,23.076923076923077,15075
NAT-165,11,30.555555555555557,7292,790987,2165,57,46.72131147540984,38144
NAT-282,57,50.89285714285714,30936,925379,2764,100,55.24861878453039,68915
NAT-133,35,38.04347826086957,19903,1406592,3551,139,56.9672131147541,104769
NAT-41,18,36.734693877551024,9649,744268,2151,60,41.37931034482759,35792
NAT-509,0,0,0,339902,1108,7,14.893617021276595,3638
NAT-198,5,35.714285714285715,3067,538723,1507,32,32.6530612244898,25914
NAT-101,7,38.88888888888889,4725,684646,2076,77,49.67741935483871,37823
NAT-441,0,0,0,448123,1482,5,7.6923076923076925,2319
NAT-79,8,17.02127659574468,5730,1231721,3479,42,25.609756097560975,22595
NAT-291,21,34.42622950819672,9603,1307608,4147,65,29.14798206278027,29306
NAT-178,7,35.0,3786,866253,2769,49,42.608695652173914,21348
NAT-535,1,14.285714285714285,220,489472,1447,14,20.28985507246377,6582
NAT-172,0,0,0,390546,1239,11,18.96551724137931,6488
NAT-271,1,11.11111111111111,638,354550,1231,17,28.333333333333332,6853
NAT-45,2,10.526315789473683,700,531935,1530,34,35.78947368421053,21626
NAT-137,1,25.0,520,596310,1947,6,6.741573033707865,3045
NAT-249,5,12.195121951219512,2190,481720,1688,15,19.736842105263158,5356
NAT-161,25,54.347826086956516,13357,597290,1738,55,45.08196721311475,36090
NAT-116,2,4.0,785,848290,2669,17,14.285714285714285,6779
NAT-64,12,31.57894736842105,5679,1280015,4013,57,29.84293193717277,26188
NAT-13,1,5.0,805,501402,1597,4,5.063291139240507,1345
NAT-185,3,18.75,1617,684819,2213,9,9.183673469387756,3638
NAT-19,19,55.88235294117647,16820,1217418,3225,89,48.9010989010989,54786
NAT-21,8,17.02127659574468,5230,1355584,4341,139,48.43205574912892,75909
NAT-124,6,5.263157894736842,4497,1769980,5145,63,21.951219512195124,34196
NAT-2,11,47.82608695652174,8916,1135350,2896,70,46.97986577181208,51231
NAT-8,25,37.3134328358209,15781,2527933,6978,123,37.73006134969325,65462
NAT-220,4,26.666666666666668,2599,537341,1575,28,24.137931034482758,18545
NAT-26,7,25.925925925925924,2623,951998,2981,42,28.37837837837838,22113
NAT-123,20,13.245033112582782,14243,2422833,6932,96,26.519337016574585,63000
NAT-218,0,0,0,709743,2452,10,6.134969325153374,4945
NAT-212,61,53.04347826086957,37666,1063066,3455,78,46.98795180722892,45603
NAT-111,40,42.5531914893617,24216,1360422,4072,162,62.30769230769231,109118
NAT-166,8,25.0,4461,726978,2102,35,30.973451327433626,22763
NAT-188,1,5.88235294117647,736,800350,2508,4,2.3952095808383236,1488
NAT-14,49,62.82051282051282,40653,1679106,4482,78,41.48936170212766,44296
NAT-182,1,11.11111111111111,360,431534,1454,4,7.547169811320755,1872
NAT-69,52,65.82278481012658,41110,1497520,3761,82,44.80874316939891,46750
NAT-239,3,4.6875,3189,1328007,4232,43,18.859649122807017,20081
NAT-130,157,64.87603305785123,107848,2105540,5858,83,40.88669950738916,48196
NAT-276,13,30.952380952380953,6303,1058919,3324,42,25.0,18049
NAT-108,2,8.695652173913043,1192,767564,2486,11,8.661417322834646,5182
NAT-94,17,26.153846153846157,7811,1886441,5389,81,31.517509727626457,39121
NAT-102,3,17.647058823529413,1591,652466,2094,12,12.371134020618557,5221
NAT-175,13,37.142857142857146,7283,582242,1759,39,38.613861386138616,23251
NAT-70,7,9.45945945945946,2977,862259,3062,21,15.441176470588236,8549
NP-955,0,0,0,1172774,3661,19,13.013698630136986,9356
NP-90,15,34.883720930232556,6850,1065835,3278,53,31.92771084337349,27416
NP-135,1,7.142857142857142,505,827117,2861,10,7.246376811594203,4477
NP-107,17,47.22222222222222,11279,681925,1804,52,49.056603773584904,32566
NP-151,9,34.61538461538461,3995,750211,2352,42,32.06106870229007,20481
NP-89,4,7.8431372549019605,2461,971783,2689,77,49.358974358974365,56597
NP-10,15,22.388059701492537,6138,1251087,4120,36,20.0,13352
NP-946,13,38.23529411764706,6484,510242,1576,35,37.634408602150536,19473
NP-931,0,0,0,567363,1829,36,36.734693877551024,19297
NP-28,13,30.952380952380953,5280,1050137,3426,38,26.027397260273972,16252
NP-6,28,17.72151898734177,12130,1998061,6645,71,26.591760299625467,29309
NP-55,9,42.857142857142854,5769,577789,1682,77,46.666666666666664,43058
NP-22,10,41.66666666666667,4723,352833,1091,35,42.168674698795186,20837
NP-113,7,18.91891891891892,2945,1365959,4547,26,9.885931558935361,10731
NP-58,44,63.76811594202898,32051,1136032,2966,82,50.306748466257666,40956
NP-997,7,36.84210526315789,5258,776580,2150,45,34.883720930232556,25081
NP-1051,3,16.666666666666664,1483,348003,1150,11,16.923076923076923,4888
NP-119,14,25.925925925925924,10395,3187969,7843,154,42.89693593314763,105276
NP-52,3,11.538461538461538,1759,613735,2013,17,18.478260869565215,7967
NP-1,9,32.142857142857146,3214,689730,2255,28,25.225225225225223,10842
NP-156,12,38.70967741935484,5512,843525,2648,35,27.34375,17082
NP-60,13,19.402985074626866,9090,1678436,4913,54,27.835051546391753,44507
NP-17,9,16.071428571428573,4288,654776,2392,23,22.330097087378643,8691
NP-936,9,18.367346938775512,4646,1388890,4229,145,55.343511450381676,70690
NP-36,6,13.636363636363635,2387,1351135,4140,53,25.60386473429952,25052
NP-41,7,12.962962962962962,4505,1568146,4588,52,26.13065326633166,37924
NP-960,49,63.63636363636363,38498,1264639,3023,84,52.83018867924528,46141
NP-1472,6,31.57894736842105,2851,473053,1606,14,21.21212121212121,7073
NP-100,14,37.83783783783784,7099,1113833,3299,87,42.23300970873786,54471
NP-952,3,6.122448979591836,1951,1122618,3369,26,16.149068322981368,16001
NP-138,0,0,0,651089,2089,8,10.0,4078
NP-1070,0,0,0,435858,1393,27,34.177215189873415,17344
NP-97,6,22.22222222222222,3688,1063789,3250,21,10.294117647058822,10896
NP-79,2,11.76470588235294,763,614054,1924,16,15.53398058252427,7811
NP-132,4,26.666666666666668,3945,734303,2374,8,6.349206349206349,3133
NP-99,89,51.445086705202314,57600,2444532,6589,107,38.768115942028984,59530
NP-1444,5,26.31578947368421,2355,639736,2121,23,27.380952380952383,13345
NP-956,5,21.73913043478261,3449,910011,2755,81,47.093023255813954,45206
NP-38,28,56.00000000000001,19367,1173574,3115,61,40.397350993377486,35176
NP-104,2,13.333333333333334,1337,500394,1482,29,30.526315789473685,19999
NP-980,6,25.0,2867,598684,1923,32,26.446280991735538,14625
NP-964,6,18.181818181818183,2420,1131070,3565,79,32.113821138211385,47665
NP-32,10,26.31578947368421,4023,1277218,3936,30,17.441860465116278,12682
NP-45,6,16.666666666666664,2555,891935,2722,24,20.51282051282051,11081
NP-1046,5,27.77777777777778,2334,573367,1812,21,26.923076923076923,8637
NP-932,3,15.789473684210526,2693,543654,1569,44,40.36697247706422,29238
NP-945,23,45.09803921568628,19014,942532,2593,38,33.04347826086956,19081
NP-64,15,41.66666666666667,12073,607789,1901,40,35.08771929824561,26020
NP-13,15,35.714285714285715,6782,1072538,3371,49,29.6969696969697,24127
NP-1160,9,36.0,5214,441079,1314,19,25.675675675675674,13822
NP-125,13,26.0,6037,1185819,3695,60,34.68208092485549,33163
NP-80,1,10.0,878,452360,1449,5,6.666666666666667,2385
NP-5,121,67.97752808988764,70745,2024257,5639,196,59.036144578313255,157928
NP-21,9,32.142857142857146,6110,1172984,3787,142,55.68627450980392,73761
NP-56,3,5.660377358490567,1649,832400,2664,17,15.315315315315313,6878
NP-993,14,43.75,9029,914917,2596,148,60.40816326530612,85343
NP-117,36,50.0,29726,1201033,3074,48,34.53237410071942,45517
NP-51,3,16.666666666666664,1772,788519,2508,96,55.172413793103445,51934
NP-26,27,43.54838709677419,14340,920616,2936,89,45.40816326530612,52967
NP-2,80,55.55555555555556,51950,1470099,4176,135,52.32558139534884,81069
NP-1052,28,50.90909090909091,18541,702713,2128,40,32.78688524590164,25372
NP-970,1,9.090909090909092,404,795678,2427,9,8.108108108108109,3628
NP-8,10,41.66666666666667,3984,813379,2571,73,43.712574850299404,42004
NP-942,2,14.285714285714285,579,785206,2546,17,12.318840579710146,9006
NP-63,5,26.31578947368421,2499,605208,1932,25,17.482517482517483,13185
NP-122,1,8.333333333333332,345,768896,2417,11,7.534246575342466,5486
NP-69,40,39.603960396039604,26829,1503756,4321,30,18.633540372670808,16921
NP-87,51,66.23376623376623,33140,1517465,3679,87,39.726027397260275,52288
NP-948,6,17.142857142857142,2671,975252,3076,48,27.906976744186046,24297
NP-969,3,12.0,1464,795550,2617,17,12.977099236641221,6945
NP-987,17,31.48148148148148,8905,450889,1369,32,37.64705882352941,18628
NP-109,41,41.83673469387755,32650,1762788,4983,62,34.065934065934066,37062
NP-94,15,34.090909090909086,6219,958360,3030,49,30.434782608695656,26083
NP-951,20,50.0,13782,1520278,4444,81,37.67441860465116,40687
NP-1277,0,0,0,462084,1463,11,12.643678160919542,8007
NP-101,1,7.6923076923076925,575,464619,1570,7,9.58904109589041,2293
NP-40,12,24.489795918367346,6189,1130525,3437,40,23.121387283236995,18888
NP-37,7,20.0,3433,929003,2812,50,39.682539682539684,27421
NP-96,10,20.408163265306122,5141,1030625,3285,28,21.21212121212121,11548
NP-133,16,27.586206896551722,9633,1023142,3045,145,58.70445344129555,79197
NP-72,2,15.384615384615385,1741,774589,2422,23,24.210526315789473,12495
NP-53,29,43.28358208955223,23010,908226,2625,49,41.52542372881356,21254
NP-24,4,21.052631578947366,1754,667297,2083,20,18.867924528301888,14363
NP-996,0,0,0,374572,1299,7,17.073170731707318,3139
NP-59,3,14.285714285714285,2014,887160,2807,112,58.94736842105262,55032
NP-937,0,0,0,486648,1571,4,4.545454545454546,1350
NP-16,8,20.51282051282051,3073,1001750,3117,37,25.170068027210885,16543
NP-85,1,5.263157894736842,709,561213,1748,23,28.04878048780488,10722
NP-120,4,8.333333333333332,1965,1442862,4240,54,27.0,24424
NP-11,14,34.146341463414636,6290,1107268,3381,81,40.099009900990104,48794
NP-150,6,33.33333333333333,3845,718244,2096,127,59.905660377358494,71868
NP-7,18,29.03225806451613,7759,1029920,3336,36,21.55688622754491,13142
NP-23,29,22.30769230769231,20080,1429396,4165,40,28.368794326241137,27515
NP-54,11,39.285714285714285,7024,729938,2239,17,16.831683168316832,7934
NP-29,18,18.947368421052634,6797,1648849,5331,57,24.358974358974358,24175
NP-91,9,13.846153846153847,5595,878603,2700,71,48.63013698630137,46801
NP-75,32,46.3768115942029,21793,1074082,2982,61,40.131578947368425,29739
NP-954,2,22.22222222222222,747,486489,1516,19,19.19191919191919,10039
NP-1391,10,31.25,6311,846629,2761,109,55.61224489795919,57692
NP-982,5,41.66666666666667,2768,589728,1863,20,16.80672268907563,10694
NP-966,3,23.076923076923077,2081,564168,1789,14,13.725490196078432,7520
NP-1044,6,28.57142857142857,4188,1027827,3182,100,48.54368932038835,52140
NP-30,162,68.93617021276596,99449,2377578,6818,277,60.61269146608315,191490
NP-47,3,7.142857142857142,1522,1438474,4228,60,29.126213592233007,27258
NP-34,59,46.82539682539682,32644,1657864,5403,123,44.72727272727273,71602
NP-43,38,32.20338983050847,21042,1670620,5394,120,45.11278195488722,69647
NP-986,25,49.01960784313725,18376,791439,2253,56,47.45762711864407,34036
NP-49,7,14.285714285714285,3956,1468756,4501,36,15.18987341772152,14540
NP-95,17,33.33333333333333,8693,1334614,4199,54,25.961538461538463,23044
NP-1395,1,9.090909090909092,765,684474,2159,16,13.008130081300814,7697
NP-9,9,18.75,3180,1253615,3745,82,41.41414141414141,47960
NP-1463,10,12.987012987012985,4816,1623839,4979,43,17.99163179916318,31130
NP-27,14,37.83783783783784,6679,958874,3048,82,47.398843930635834,48623
NP-949,6,21.428571428571427,2848,1184748,3685,58,27.61904761904762,29792
NP-68,1,6.25,735,877463,2862,5,2.857142857142857,1872
NP-86,92,64.7887323943662,69193,2244961,6435,109,37.97909407665505,65997
NP-15,34,47.88732394366197,20428,1146054,3433,107,50.23474178403756,65876
NP-939,7,29.166666666666668,2521,940635,2969,37,26.42857142857143,15918
NP-153,5,25.0,2322,742236,2309,51,38.34586466165413,30767
NP-124,28,21.705426356589147,12808,2175430,6902,70,24.390243902439025,37510
NP-81,11,11.702127659574469,5799,1883132,5319,46,21.69811320754717,29824
NP-12,15,30.612244897959183,6570,1188786,3668,50,27.173913043478258,29274
NP-944,0,0,0,399872,1289,28,33.33333333333333,18046
NP-992,2,4.0,727,992657,3367,18,13.846153846153847,7513
NP-4,24,22.857142857142858,13741,2827339,8602,122,28.240740740740737,66854
NP-57,1,4.166666666666666,435,810933,2667,19,12.837837837837837,9947
NP-20,3,17.647058823529413,1593,601860,1929,7,7.526881720430108,3921
NP-140,6,10.0,4251,971874,3087,20,14.285714285714285,8151
NP-92,8,18.6046511627907,3373,929977,2998,29,25.0,11977
NP-44,14,48.275862068965516,6990,626861,1918,59,45.38461538461539,34783
NP-33,11,14.666666666666666,7917,1504178,4707,62,27.67857142857143,40034
NP-39,9,18.367346938775512,3191,1361655,4153,49,25.38860103626943,26147
NP-105,5,33.33333333333333,3231,664935,2031,76,50.66666666666667,37322
RS-447,2,11.76470588235294,1281,602360,1955,14,12.068965517241379,6701
RS-817,2,9.523809523809524,1135,624881,2019,12,9.30232558139535,5313
RS-402,8,29.629629629629626,5175,536455,1520,44,45.83333333333333,31509
RS-408,15,40.54054054054054,9615,514153,1500,49,42.98245614035088,32040
RS-389,11,50.0,7322,497467,1494,44,44.89795918367347,25765
RS-367,10,23.809523809523807,4002,953793,3000,108,50.943396226415096,68324
RS-383,66,60.550458715596335,44451,1947396,4839,103,38.28996282527881,56202
RS-423,20,29.850746268656714,13423,1541234,4453,61,28.90995260663507,43454
RS-454,1,8.333333333333332,926,587216,1905,5,4.424778761061947,3648
RS-355,13,17.56756756756757,7249,1667084,5163,65,29.411764705882355,29316
RS-668,1,11.11111111111111,706,446935,1480,9,12.5,3576
RS-615,6,11.11111111111111,2684,1543322,4944,24,7.868852459016394,10866
RS-665,3,21.428571428571427,1043,439811,1534,18,23.376623376623375,7461
RS-453,0,0,0,411081,1411,8,10.95890410958904,3000
RS-384,1,5.88235294117647,801,506066,1603,8,8.24742268041237,5188
RS-508,0,0,0,494825,1636,18,22.22222222222222,7629
RS-822,10,12.195121951219512,4321,1802976,5315,54,22.040816326530614,37766
RS-341,10,33.33333333333333,5743,510807,1434,31,32.29166666666667,21392
RS-397,7,22.58064516129032,2903,711497,2332,80,43.47826086956522,40836
RS-373,7,38.88888888888889,4404,745091,2211,137,62.55707762557078,77242
RS-439,14,35.0,10615,465589,1359,33,37.93103448275862,17163
RS-826,1,4.545454545454546,327,824118,2632,12,9.67741935483871,6106
RS-420,0,0,0,428072,1343,6,8.695652173913043,2401
RS-380,3,9.67741935483871,1779,958162,3078,19,11.30952380952381,8278
RS-364,4,10.256410256410255,2295,951062,2925,26,17.93103448275862,11894
RS-412,2,16.666666666666664,1451,574579,1843,12,12.0,4978
RS-465,3,25.0,1828,897864,2794,54,26.08695652173913,28535
RS-415,11,42.30769230769231,7596,1300565,3234,57,34.756097560975604,38326
RS-654,0,0,0,320535,1045,6,10.0,2611
RS-387,2,20.0,1153,574372,1810,9,9.574468085106384,5634
RS-363,9,30.0,5856,1507829,3957,62,32.29166666666667,38243
RS-342,12,27.906976744186046,4586,1210773,3715,52,31.70731707317073,34241
RS-821,15,16.129032258064516,8917,1603369,5265,35,16.355140186915886,24169
RS-394,0,0,0,565694,1906,11,8.461538461538462,3827
RS-434,3,13.636363636363635,1408,661087,2053,23,21.49532710280374,8874
RS-819,0,0,0,430487,1397,5,7.6923076923076925,2091
RS-404,2,10.526315789473683,1123,545987,1764,18,21.951219512195124,7451
RS-372,5,26.31578947368421,2224,507411,1767,18,19.35483870967742,6232
RS-460,2,12.5,1277,676380,2178,8,6.0606060606060606,2956
RS-458,7,28.000000000000004,4971,754755,2153,109,57.06806282722513,62032
RS-361,5,16.129032258064516,2795,891542,2934,32,16.842105263157894,16248
RS-626,0,0,0,336486,1099,19,27.536231884057973,11503
RS-382,2,8.333333333333332,1198,749979,2459,15,12.0,5563
RS-388,0,0,0,652634,2110,16,12.213740458015266,8461
RS-422,1,4.761904761904762,368,628964,1978,10,10.989010989010989,4229
RS-428,18,43.90243902439025,9517,489645,1456,31,29.807692307692307,19310
RS-467,15,37.5,8718,612544,1798,41,33.60655737704918,26531
RS-648,0,0,0,495682,1581,4,4.651162790697675,2180
RS-391,3,20.0,2332,657774,2100,3,2.2388059701492535,2903
RS-816,6,33.33333333333333,4712,449246,1314,25,28.735632183908045,20043
RS-431,10,29.411764705882355,5774,582852,1623,38,38.775510204081634,22613
RS-349,0,0,0,621354,2061,7,6.730769230769231,4912
RS-797,3,9.375,1378,686252,2323,18,12.413793103448276,8154
RS-820,0,0,0,532653,1759,9,8.49056603773585,2897
RS-395,73,67.5925925925926,51314,1772780,4273,83,36.56387665198238,48913
RS-371,0,0,0,644217,2138,10,8.547008547008547,5510
RS-435,0,0,0,460821,1433,1,1.4925373134328357,568
RS-350,6,31.57894736842105,4423,754546,2489,53,46.08695652173913,33796
RS-386,7,21.21212121212121,3183,1034340,3254,23,12.5,9532
RS-426,9,29.03225806451613,4152,1404234,4727,55,17.51592356687898,27940
RS-381,0,0,0,465784,1508,6,7.228915662650602,2405
RS-815,1,12.5,693,314021,956,17,26.984126984126984,9714
RS-438,11,33.33333333333333,6243,539951,1737,47,38.84297520661157,25557
RS-398,101,66.88741721854305,77428,2308096,5815,111,39.2226148409894,63946
RS-697,4,15.384615384615385,2031,778705,2506,14,9.79020979020979,6655
RS-344,4,11.11111111111111,1253,417657,1588,10,13.157894736842104,4177
SAT-2766,17,37.77777777777778,10951,619233,1673,60,48.0,42135
SAT-2788,5,17.857142857142858,2793,1060420,3255,68,42.76729559748428,31014
SAT-1434,4,30.76923076923077,2570,738825,2352,17,12.878787878787879,8168
SAT-33,3,20.0,1480,518610,1693,18,20.454545454545457,7535
SAT-182,0,0,0,430141,1346,5,7.8125,2292
SAT-111,15,25.0,6875,1421372,4395,50,24.875621890547265,22160
SAT-166,2,18.181818181818183,1273,397824,1389,8,11.267605633802818,3302
SAT-39,8,38.095238095238095,3723,950279,3042,36,25.53191489361702,16575
SAT-1449,4,19.047619047619047,1866,668335,2162,18,13.636363636363635,7973
SAT-220,0,0,0,304554,1009,6,13.043478260869565,2645
SAT-1342,0,0,0,380695,1165,9,18.367346938775512,3654
SAT-1608,1,8.333333333333332,874,478614,1530,9,10.588235294117647,4954
SAT-129,34,34.69387755102041,20958,1159060,3518,115,52.752293577981646,68790
SAT-98,91,58.70967741935483,56469,1457810,4291,137,49.63768115942029,78445
SAT-154,1,33.33333333333333,476,393032,1224,9,10.112359550561797,4891
SAT-92,8,14.035087719298245,3505,1099200,3663,45,32.846715328467155,21347
SAT-1369,5,45.45454545454545,3180,405520,1229,21,27.27272727272727,11389
SAT-201,3,18.75,1585,384561,1234,11,17.46031746031746,4620
SAT-175,18,36.734693877551024,11920,639552,1766,50,43.47826086956522,37695
SAT-57,20,20.408163265306122,9344,1498719,4829,48,17.91044776119403,19606
SAT-20,10,18.51851851851852,4852,1145684,3802,34,22.666666666666664,13461
SAT-108,9,16.071428571428573,3458,1056055,3298,31,20.394736842105264,11736
SAT-2595,3,18.75,1417,418769,1300,7,15.555555555555555,2809
SAT-1450,5,27.77777777777778,2580,458261,1377,28,29.47368421052631,15916
SAT-3,5,27.77777777777778,1782,636320,2041,19,22.35294117647059,7215
SAT-18,2,6.25,1203,959342,2976,52,26.13065326633166,27947
SAT-130,23,29.48717948717949,14311,1105637,3406,86,46.994535519125684,53089
SAT-1462,32,42.66666666666667,18770,1134341,3399,131,53.68852459016394,84319
SAT-12,43,64.17910447761194,33951,1389145,3438,71,39.8876404494382,41603
SAT-9,4,11.11111111111111,2119,1465000,4685,38,19.289340101522843,16194
SAT-140,3,10.344827586206897,1819,558119,1641,41,42.70833333333333,26081
SAT-4,13,23.214285714285715,5039,1172742,3715,41,21.1340206185567,18305
SAT-62,12,27.906976744186046,5547,1031201,3187,37,24.666666666666668,16909
SAT-15,0,0,0,562866,1773,10,11.76470588235294,4555
SAT-105,10,31.25,6408,533874,1523,22,27.160493827160494,14830
SAT-27,14,19.444444444444446,6700,1298845,4125,49,25.38860103626943,19800
SAT-206,0,0,0,441040,1373,6,8.695652173913043,2676
SAT-1401,3,13.636363636363635,1675,1175439,3647,70,38.88888888888889,35714
SAT-227,4,25.0,2093,824393,2701,24,21.238938053097346,10121
SAT-185,4,26.666666666666668,2232,661931,1914,32,35.95505617977528,14086
SAT-43,11,24.444444444444443,5681,926448,2652,78,48.75,56220
SAT-49,10,14.705882352941178,5032,950162,2848,85,52.46913580246913,55614
SAT-161,1,11.11111111111111,758,401781,1272,2,2.666666666666667,559
SAT-112,13,44.827586206896555,5049,836458,2602,71,43.292682926829265,42774
SAT-181,0,0,0,398923,1272,3,5.454545454545454,1069
SAT-47,30,65.21739130434783,18771,917588,2423,51,41.80327868852459,28664
SAT-211,0,0,0,319009,1022,10,21.73913043478261,4718
SAT-91,1,7.142857142857142,511,879360,3029,11,6.58682634730539,5877
SAT-75,9,24.324324324324326,3756,941944,2820,44,32.35294117647059,28693
SAT-23,4,16.0,2047,780752,2510,99,51.29533678756477,57002
SAT-54,18,25.352112676056336,8261,1445205,4559,45,19.396551724137932,19218
SAT-198,13,19.11764705882353,4728,1170898,3771,34,18.681318681318682,13049
SAT-176,4,14.814814814814813,2520,923967,2857,35,27.34375,17989
SAT-1289,14,31.11111111111111,7271,708591,2015,42,30.434782608695656,25594
SAT-66,5,20.833333333333336,2427,1017718,3347,27,15.168539325842698,11621
SAT-88,23,22.54901960784314,11099,1488181,4628,69,31.65137614678899,29905
SAT-2910,4,25.0,1959,793084,2398,28,16.56804733727811,14282
SAT-1582,1,11.11111111111111,762,454537,1458,7,9.210526315789473,3638
SAT-133,3,16.666666666666664,1299,581760,1962,22,23.91304347826087,11448
SAT-1358,4,18.181818181818183,2483,626957,1870,47,40.51724137931034,22640
SAT-230,10,20.833333333333336,5402,1435559,4454,105,38.04347826086957,60169
SAT-3021,11,23.91304347826087,5776,939184,2735,73,48.99328859060403,46041
SAT-149,16,23.18840579710145,7866,853258,2582,98,55.367231638418076,59703
SAT-61,8,22.857142857142858,4054,891745,2766,65,41.139240506329116,42400
SAT-1585,8,33.33333333333333,5228,541951,1507,28,41.7910447761194,12962
SAT-134,10,47.61904761904761,4204,724050,2241,67,43.225806451612904,38382
SAT-7,12,25.0,5029,1041010,3321,117,49.57627118644068,66124
SAT-1367,3,11.538461538461538,1365,726475,2223,17,15.454545454545453,6451
SAT-24,0,0,0,419742,1265,15,19.230769230769234,10080
SAT-106,11,16.417910447761194,6290,990651,3117,87,50.0,57575
SAT-1331,3,16.666666666666664,994,562586,1726,10,10.416666666666668,4476
SAT-1346,1,11.11111111111111,769,452101,1458,7,8.536585365853659,3175
SAT-3048,0,0,0,245318,865,7,17.5,2566
SAT-150,8,17.77777777777778,5457,1148496,3445,125,55.80357142857143,64202
SAT-127,2,11.76470588235294,1451,625091,1952,11,9.649122807017543,5659
SAT-1475,2,12.5,1110,550649,1772,12,12.76595744680851,6119
SAT-1309,8,20.0,4252,964269,3052,105,48.61111111111111,61211
SAT-115,6,11.11111111111111,2825,1168393,3659,100,43.66812227074236,61433
SAT-162,10,14.705882352941178,4834,1474099,4558,40,18.34862385321101,27960
SAT-40,13,30.952380952380953,5140,1173022,3598,84,42.63959390862944,50961
SAT-37,16,29.09090909090909,6952,1095285,3526,41,23.976608187134502,15870
SAT-168,10,32.25806451612903,5187,530809,1563,34,34.0,20278
SAT-152,3,12.5,1666,497256,1353,31,36.04651162790697,23142
SAT-1507,1,2.564102564102564,332,1077195,3400,17,7.657657657657657,6554
SAT-1344,4,25.0,1807,1048830,3498,35,15.217391304347828,19761
SAT-226,8,33.33333333333333,4295,483744,1484,42,40.77669902912621,21971
SAT-1339,7,24.137931034482758,3817,631428,1843,81,59.12408759124088,42660
SAT-117,50,60.97560975609756,28468,1206461,3446,138,57.49999999999999,89090
SAT-42,7,22.58064516129032,3457,1099857,3451,33,18.435754189944134,14567
SAT-35,11,28.205128205128204,6262,1123376,3252,122,54.7085201793722,68176
SAT-63,16,37.2093023255814,6491,1074117,3403,35,25.179856115107913,19692
SAT-141,9,15.0,4610,1548820,4518,105,53.57142857142857,77435
SAT-87,83,54.966887417218544,54842,2265215,6253,101,37.54646840148699,53284
SAT-69,28,43.75,15668,1127161,3447,107,45.33898305084746,64503
SAT-5,18,31.57894736842105,8304,1101010,3538,46,26.436781609195403,19990
SAT-179,15,40.54054054054054,8078,1222526,3701,70,40.229885057471265,38852
SAT-51,86,48.31460674157304,51984,1534069,4357,161,58.97435897435898,118609
SAT-197,20,52.63157894736842,13008,375417,1088,3,7.317073170731707,1054
SAT-26,11,32.35294117647059,4689,833066,2622,37,27.40740740740741,17437
SAT-104,8,12.307692307692308,3823,871557,2676,91,49.72677595628415,56080
SAT-200,5,27.77777777777778,3572,627934,1887,69,47.26027397260274,36762
SAT-1451,8,16.666666666666664,3581,1438511,4236,58,27.230046948356808,38079
SAT-56,27,36.486486486486484,18430,1079324,3009,49,39.2,33413
