bin,SRR3962680,SRR3962772,SRR3962773,SRR3962777,SRR3963449,SRR3963456
deep-0502,19139.424780850026,5129.409148860126,76488.2405877086,9662.130290103743,45647.89263094336,17636.58358039851
deep-0503,148683.5740157586,122556.27764217864,474292.74783707695,238013.87299878593,191574.42568322513,205543.63671803178
deep-0505,275438.13307526987,509076.1171749211,1399340.2233991614,356956.26844949974,289386.3054841059,383006.5720181535
deep-0507,4172.6498931620545,1335.072779540749,3446.765463912116,3102.0449961329737,3423.789585644039,3158.080014290977
deep-0509,311266.4007486633,75949.78512981291,434095.0005431226,117662.12048380573,271067.17646937445,81780.06389538068
deep-0510,3960.180537289221,3276.43684445411,5588.470978791987,5828.968776250652,9795.099693143311,10208.096662541668
deep-0511,195879.27474358713,63192.903136134744,163350.44865395347,109352.12953157653,91845.23778381383,57992.68386852605
deep-0512,110098.20106233965,46591.59623797425,213295.1079871931,43596.11446493737,117296.29317372496,38120.342005321996
deep-0514,7292.552590350487,1871.3733064586163,17676.819540920063,2780.271236871338,15596.404800088227,4148.350245138476
deep-0518,147264.61444075953,263848.8325800778,718095.1706167201,176288.305469038,165278.9316073847,193425.67932192705
deep-0519,12303.016524099028,3645.671238217,27137.273687334193,3106.7361303055304,8689.228309599072,2693.2935779834647
deep-0523,19584.221734725477,4263.198532054333,44660.027530900166,19579.933783199012,36982.529608440746,11579.243575742188
deep-0527,44109.12138349153,26574.1743330162,100018.82788015611,23158.948501196646,36003.258753986076,31816.631219192772
deep-0528,41136.569374556864,11988.310889309703,50436.98433886304,18751.616051398363,67960.81224167573,20733.119422568092
deep-0531,6267.372479884905,2578.8246257157734,8456.338936943748,4358.881392666275,12134.45733586371,5942.76336122355
deep-0533,141921.58568837715,15937.52616355569,142243.3475713706,51872.72862809498,104218.5936796374,38970.80196198487
deep-0534,271.1546450593064,756.2597101154388,906.1595376872083,449.2147501261916,1402.4342362502862,361.7729619527489
deep-0535,190176.87680456028,51868.470670255774,432562.89273330243,55656.63555049045,213513.49120336934,54587.066942086574
deep-0539,206567.40997647936,271760.68231683085,845789.2496265376,278455.22392242,233548.8431194792,256385.30840397556
deep-0542,130199.04921707136,17804.384134950295,66994.76846276829,20497.7449034536,45141.17524892649,18551.136537742972
deep-0545,178660.5626543053,325882.8573052052,898524.8739381317,254902.4018911785,188698.07411457715,263126.569598539
deep-0548,436396.27857597335,292497.3685665516,1387296.2617110098,619688.6433920305,548937.1377731576,429029.9714164501
deep-0549,0.0,0.0,149.5084249084249,0.0,99.82425307557118,0.0
deep-0553,240717.3978938776,359670.27946201654,753697.6778621908,478555.79578177346,221901.96123890002,186952.5930902649
deep-0555,42831.972255734174,53282.183325626946,134215.57104908748,75257.1915536413,50370.42544056139,38803.8418194869
deep-0557,36873.35397227716,8053.474490970368,41137.79208090498,15551.34895546598,29726.232147761413,9020.977112826711
deep-0560,186099.9149699086,1632.2712380329453,18922.214176419344,5587.369216500647,25412.580294621745,3021.4673267334015
deep-0562,42150.660982595095,61822.31564471904,108500.012319669,91406.4400549576,58992.62331549887,49045.30120919119
deep-0564,349092.3551572041,206908.29747860477,975430.8580848909,411390.56600448175,411951.3947018902,286120.19528826006
deep-0570,1573.3956070342874,2245.330778586605,4040.8210437432936,11023.405728054206,4792.83063280397,8003.139027169846
deep-0571,18750.758693240234,35657.6059601541,53051.69911620879,56909.81933552232,34190.809177048286,26922.83515825779
deep-0572,50051.742167233024,44803.80198534378,115080.17208109578,83171.54904614545,32344.063169195735,18323.425589989823
deep-0573,29994.139537794395,18911.87501157633,66215.31679032829,17733.412565701383,30464.37323075935,18052.789961751598
deep-0578,125303.20176531124,203737.33875652472,566887.9022770672,146552.5538030925,128520.42495266789,163725.64671751822
deep-0580,79869.99241859153,64396.59909279928,128325.77160406196,84267.75999768847,70533.18819452089,92943.70062003627
deep-0585,141468.70973201754,110961.86335900538,331350.6220880548,151094.16967061482,97497.38959254295,146358.7007852886
deep-0586,127159.01284662237,137616.0622259286,297025.1828734164,258926.91845599754,57456.5809677284,44171.619742846604
deep-0590,31167.71065841951,32734.44694132502,73202.19304631234,29379.226265496032,52559.81074238263,23456.18014805817
deep-0591,18342.030447549314,10737.072242165279,34400.37058501241,15209.069367967179,14162.307020053719,9636.9240265877
deep-0592,105054.01534969894,160130.6070830616,458148.88812063145,128765.89193527217,129558.97547460129,138940.2101439078
deep-0593,271012.8276898247,319094.2110107259,791480.664111561,501685.5954511897,253617.23540857888,191023.03960464147
deep-0596,70994.56497519097,40068.0937517934,125751.26623426234,50940.259871491544,61285.124830077686,41698.23151183733
deep-0600,438096.1959810132,316907.8415146172,1142564.7232502478,649392.9553330377,374431.4525861708,364027.80596451566
deep-0603,198412.4184103346,21580.668004830768,109153.30173187768,28375.354115743226,47829.19683331197,14009.581562544367
deep-0605,56805.80507446495,2675.2508691657454,11745.929610296578,15097.384613562088,18843.136374828275,5126.046474864073
deep-0606,140933.2083469508,102637.77906447137,430255.7179619281,214132.061894268,182999.60704363813,152885.2000552271
deep-0607,32115.2548332236,28352.057803886022,100857.08628203724,30300.30773241834,42716.37894042262,28415.50051467858
deep-0608,172653.31574587876,101084.92556871386,384354.1026528308,126680.40797721618,200472.74197816133,96544.20087990168
deep-0609,41731.571978035754,14125.994179825613,100678.5926262988,24061.889268463092,64612.81118072683,20764.802673206996
deep-0612,47886.37446501302,36948.0114476641,114468.9156969417,49575.06073116296,64424.422288350026,30487.169694516808
deep-0614,26634.090952653805,21537.426972982503,60882.6319698953,18337.88303765924,27982.671054288458,18484.08404096059
deep-0616,2405.7537840802574,1899.5654587789916,5964.49230446022,2884.1107708516024,6172.606635487429,4291.113419135375
deep-0617,34263.87118621041,46260.85111575869,71780.04349347416,72649.83383073904,50793.78226143119,37304.88844366381
deep-0619,20586.979351215865,37041.22725777693,49153.10981500657,35188.57443031634,34994.17932823069,21614.304522809827
