bin,ERR598971,ERR598980,ERR599004,ERR599015,ERR599051,ERR599060,ERR599067,ERR599076,ERR599115,ERR599127,ERR599152,ERR599175
deep-0555,12045580.262266474,3297849.031875106,3359774.7789654303,5028951.583750739,3409903.7388350014,3418145.0529591464,2369176.6755852494,5052032.069686121,11549365.14792849,5080390.2893669875,5086007.4629694,3400484.1881963923
deep-0560,152037.82971053012,52204.94661384161,55035.61888506838,37717.86503197783,53149.02116385299,57034.41897424977,33603.52377403705,39043.01350190008,261311.57552548975,37999.286971644375,38305.98181070994,54171.639528367436
deep-0562,14272241.911935898,321322.59658595425,83533.29491802507,41901.24357134648,88358.67191330364,86846.34676335748,2808641.0311551574,41920.731013138866,517784.80285282596,42423.64241424693,42238.68099520033,88330.46832339118
deep-0564,692167.5420392303,158571.38129834473,222517.92025045629,299472.1815995509,224499.2572938372,220078.12414734438,142908.4036960097,299287.1158671029,235237.03187275748,298299.4832384597,293655.3990435648,233353.1880198772
deep-0570,1232370.20151046,113687.93156205842,19807307.546375163,25308918.354785196,20063095.849987786,20014124.483043633,255062.05603135907,25357333.035748262,206857.78232668166,25425336.802581914,25457585.083209928,20086773.832136795
deep-0585,1875114.498832212,4495532.1506098965,710980.1617291082,1661940.9506558178,717800.6829490775,722721.0176074553,385701.09082578385,1696008.1613032506,8385880.37028603,1696438.1562502813,1675627.4138855278,727012.7208549498
deep-0586,25371.127492613115,336994.9539217079,105723.00528736411,1032270.57579275,105497.42989576432,98093.21550252764,5402.974368904732,1059438.544239887,5652131.222793961,1067756.4661537309,1058631.1364204416,110236.44410317393
deep-0590,38322.48579202104,325340.427780023,94850.75885422772,139823.18726431817,91407.5215985102,97842.28287302665,7366.10454696938,147865.10755153818,2484043.3635973115,148434.20957858983,146097.0518386207,97447.97976007823
deep-0592,146530.01477726098,1144845.4718143882,780743.0377048777,1342959.0890676323,799876.1167479728,809735.811748412,30603.631320819575,1337639.749735406,1129403.48084125,1344117.4867011798,1339256.1284849434,795056.1682753784
deep-0593,818.196103420129,10602.90558719067,36305.84510943376,33383.307327868635,36703.14148088505,35789.279568751845,132.8165341812401,35830.21587959228,11109.092028789506,35227.962168355756,35953.88219713368,36086.992429587146
deep-0600,14372.697462789441,4528.777698645476,1760.476125330511,6092.337158590977,1978.8979425558737,1697.5945412692815,2185.4576314846245,5248.867487326423,51473.63739039442,7064.623246035272,5329.85563575661,2013.7494306983272
deep-0608,75108.52604324637,101534.222433056,34879.86782887679,49774.92728151242,37031.60459860817,35904.58627525299,14554.23795067087,50272.97046341376,174376.48039360507,50047.71986200542,54178.40063306672,37119.51226314692
deep-0609,311340.09983238886,744664.1878333178,21379.913590297667,573613.9542655383,23089.371212342987,26063.178192090723,58420.26603632454,566269.9007367122,687216.6462091729,582652.4995187578,588805.9334863723,24774.2228540238
deep-0614,33783.18448531887,40925.214093182934,115655.43217514905,30549.842833003244,114902.14777841172,106415.4759142783,5823.572652083687,30129.122708610445,52178.23606703964,31130.940345344537,30001.45004027334,114855.7214275087
deep-0617,43805.37864068787,44368.006814392065,46511.46038962077,31388.019832733702,47615.768958577064,49085.849945211696,7882.003830342363,29752.825017683175,237119.5942819135,28974.27366639808,32263.966195375957,42646.545217896244
