bin,sample_id,depth,MAG_pnps_median,total_count,scg_pnps_median,scg_count,defense_pnps_median,defense_count,transposase_pnps_median,transposase_count,ocean,ratio_all_scg,ratio_all_MAG
NP-15,ERR599175,MES,0.030451383252310314,111.0,0.04470796232964185,25.0,2.2661767454889423,1.0,0.03479774565313472,4.0,NP,50.688437302955386,74.41950097019024
NP-15,SRR3965585,deep,0.043676934222253966,227.0,0.04757593362900642,35.0,0.15011431029730365,4.0,0.07438098351796027,9.0,NP,3.155257266581122,3.4369241562018438
NP-15,SRR3965586,deep,0.03823911055863711,200.0,0.04906020965189127,36.0,0.1696968304401083,3.0,0.045089231647598815,8.0,NP,3.458950372291499,4.4377818406599605
NP-15,SRR3967905,deep,0.04360204442853838,89.0,0.055682358724205495,22.0,0.560691353045543,1.0,0.035892689478733544,3.0,NP,10.069461242161903,12.85929043910977
NP-15,SRR3968062,deep,0.03935974203876404,297.0,0.046807560747314715,41.0,0.10544877402164543,9.0,0.048693689831336484,9.0,NP,2.252814979846923,2.6791022643845737
NP-15,SRR3968063,deep,0.04665027783638712,356.0,0.05655831189947145,41.0,0.1364576405839759,14.0,0.06586224410723311,9.0,NP,2.4126894173666296,2.9251195686885962
NP-15,SRR3968770,deep,0.04870926262583379,170.0,0.059531933607221574,32.0,0.20542120738628233,6.0,0.05587209806818767,5.0,NP,3.450605329596812,4.217292488376404
NP-15,SRR3968777,deep,0.03597430742609765,109.0,0.06130853602035079,23.0,0.30429133275272163,2.0,0.03610778360374334,4.0,NP,4.963278403054919,8.458573757891799
NP-151,ERR598995,DCM,0.03481392092878753,178.0,0.08655614976377375,5.0,0.07315784786158543,2.0,0.0144011046289166,1.0,NP,0.8452068173231534,2.1013963928748804
NP-151,ERR599115,MES,0.0417771394103059,1998.0,0.02758770640899744,31.0,0.036153006269953096,39.0,0.017682975704235673,1.0,NP,1.3104752433555757,0.8653777348152899
NP-156,ERR599115,MES,0.08098261693322886,186.0,0.1481574993886732,8.0,0.13019047075426096,7.0,0.09711511213841571,2.0,NP,0.87873021137271,1.6076347700841103
NP-2,ERR598971,MES,0.03692309878981607,117.0,0.04335604995344248,24.0,0.16886165776435397,4.0,0.04905278680793953,2.0,NP,3.8947657350170184,4.573333856012336
NP-2,ERR598980,MES,0.02983621707081069,100.0,0.044570539696827886,21.0,0.08813792896660463,4.0,0.06178594400982417,2.0,NP,1.9774929710549918,2.954058443717101
NP-2,ERR599004,MES,0.024002676090178785,27.0,0.02809734002685813,13.0,0.19102712604043684,2.0,0.04237244512883719,1.0,NP,6.798761941800712,7.958576173870868
NP-2,ERR599051,MES,0.022502813252027857,26.0,0.026640057784439116,13.0,0.4314466119773874,2.0,0.0351687288285214,1.0,NP,16.19540826331849,19.173007709980762
NP-2,ERR599060,MES,0.039355545265909606,28.0,0.049945035201850646,12.0,0.3747065882509428,2.0,0.03698737526857857,1.0,NP,7.502379100076368,9.52106204396867
NP-2,ERR599067,MES,0.024163340429094876,26.0,0.038724309499371966,9.0,0.2869433909044579,1.0,0.041196753962454334,1.0,NP,7.409903355645673,11.875154089165246
NP-2,ERR599087,DCM,0.04308858752695818,24.0,0.052703177630123076,10.0,0.1093839671904539,1.0,0.026082060128040496,1.0,NP,2.0754719565131934,2.538583264582955
NP-2,ERR599115,MES,0.04077777791602703,18.0,0.04077777791602703,6.0,0.10049757512456786,2.0,0.07437968207764728,1.0,NP,2.4645181827102194,2.4645181827102194
NP-2,ERR599175,MES,0.03232358958794407,28.0,0.04312744036937734,12.0,0.16165110144672185,2.0,0.1193338107223752,1.0,NP,3.7482192326327417,5.001025675286196
NP-2,SRR3965586,deep,0.06263940245368557,12.0,0.06020177863284652,6.0,0.2759823273387579,1.0,0.05864262051337596,1.0,NP,4.584288597549508,4.405890167020897
NP-2,SRR3968063,deep,0.07124049151550628,45.0,0.07124049151550628,9.0,0.20317024896901975,2.0,0.0701832180303189,4.0,NP,2.8518928582181036,2.8518928582181036
NP-26,ERR598971,MES,0.038052800357701096,146.0,0.04456727910600958,12.0,0.11346915547416578,1.0,0.004801644410978004,1.0,NP,2.5460193610712323,2.9818871254557218
NP-26,ERR599115,MES,0.04695331403159813,165.0,0.029894771119112755,14.0,0.001796988939834823,2.0,0.11461807445538601,1.0,NP,0.06011047660057,0.03827182333978609
NP-27,ERR598971,MES,0.0631767888039235,118.0,0.028711704144198505,5.0,0.05379189439121369,6.0,0.08984808243961334,7.0,NP,1.8735179953462602,0.8514502780152864
NP-29,SRR3962771,deep,0.06422771853812212,207.0,0.07551362961067742,21.0,0.032303799802891636,1.0,0.13386670892789998,4.0,NP,0.4277876718340654,0.5029572984710307
NP-33,SRR3961906,deep,0.16796887400703944,131.0,0.11173118720833435,6.0,0.08023248664301824,1.0,1.9644982817676382,2.0,NP,0.7180849738347135,0.4776628236470512
NP-33,SRR3961935,deep,0.18252960627118225,257.0,0.12182020691068997,14.0,0.09970995103513654,1.0,1.657175700774214,2.0,NP,0.8185009167505098,0.546267277249251
NP-33,SRR3961936,deep,0.19476137835527702,392.0,0.12742905830017662,24.0,0.22360169097558666,3.0,1.4199894438415996,2.0,NP,1.754715085854768,1.1480802449841987
NP-33,SRR3962293,deep,0.1902197769481021,403.0,0.11456535801129482,23.0,0.11118319682102012,5.0,1.2310473447996861,2.0,NP,0.9704783256563363,0.5844986184131337
NP-33,SRR3962508,deep,0.20094788285448484,290.0,0.15325548639253883,20.0,0.1384249039355783,3.0,1.5261440715322825,2.0,NP,0.9032296800195823,0.688859728051068
NP-33,SRR3962771,deep,0.2231961895320796,625.0,0.15533791859825674,43.0,0.3092745995724896,8.0,1.505205602089334,2.0,NP,1.9909794232041447,1.3856625429890599
NP-34,ERR599115,MES,0.07084743277268737,150.0,0.0628117092669329,7.0,0.0679638911488469,6.0,0.05129473682559643,2.0,NP,1.0820258187851348,0.9592992785907676
NP-39,ERR598980,MES,0.04916753612435276,122.0,0.05384040587853039,17.0,0.07091301042493807,4.0,0.018294152853027577,3.0,NP,1.3170965052701362,1.4422730121270961
NP-4,ERR599115,MES,0.15567205656614072,628.0,0.13400217059238995,14.0,0.18264899498454534,15.0,0.1118509366318643,1.0,NP,1.3630301224010029,1.1732933900500175
NP-42,ERR598971,MES,0.025364794238483854,1373.0,0.040366004072713436,31.0,0.02340231877294304,43.0,0.02678243590574319,1.0,NP,0.5797531687998444,0.9226299473557994
NP-42,ERR599115,MES,0.013197816394705963,487.0,0.034106834039794566,5.0,0.025757618149320524,18.0,0.07668767041110297,1.0,NP,0.7552040192082181,1.9516575605380198
NP-42,SRR3965585,deep,0.050574105988798496,2621.0,0.09816149634956152,67.0,0.04305771516237205,81.0,0.09205027298065917,1.0,NP,0.4386415933294235,0.8513786713680865
NP-42,SRR3965586,deep,0.045365443019812365,2595.0,0.08342041025416456,66.0,0.03914148016645449,81.0,0.07930029463611142,1.0,NP,0.46920747629025766,0.8628038780390682
NP-44,ERR598971,MES,0.04578483619007672,1313.0,0.010681508727239636,22.0,0.02780428587286028,40.0,0.008968758732021971,1.0,NP,2.603029832476258,0.6072815409326834
NP-45,ERR598971,MES,0.040114520322506335,257.0,0.04842863840794901,23.0,0.21687885945586619,8.0,0.07079870738327913,2.0,NP,4.478318337776517,5.406492654336586
NP-45,ERR599004,MES,0.02849380675386779,1488.0,0.0145647481052425,43.0,0.04347553692885397,29.0,0.0,1.0,NP,2.984983785143884,1.5257890005501822
NP-45,ERR599051,MES,0.029053461429510083,1503.0,0.011457030635884515,44.0,0.027860348293189043,30.0,0.11990876999385278,2.0,NP,2.431725041035307,0.9589338730183393
NP-45,ERR599060,MES,0.028820113644080485,1526.0,0.019129146228348562,42.0,0.03429570470265708,32.0,0.337839165656365,2.0,NP,1.7928507782449976,1.1899920009406784
NP-45,ERR599115,MES,0.0454300180124634,1451.0,0.04792346854527675,42.0,0.07677956202536408,33.0,0.06600995541649471,4.0,NP,1.6021286512854322,1.6900623284873044
NP-51,ERR599142,SRF,0.09982904802897692,979.0,0.04308695485405225,23.0,0.10612610429378043,21.0,0.0943955084728409,1.0,NP,2.463068106188049,1.0630783964099877
NP-8,ERR598971,MES,0.034507277086648525,113.0,0.028362155322566095,29.0,0.07783242493381379,3.0,0.23383485365930565,1.0,NP,2.744235198228645,2.2555365564885017
NP-939,ERR598980,MES,0.04946488643916474,653.0,0.04166108789090913,8.0,0.04946488643916474,19.0,0.1616446960959637,10.0,NP,1.187316245045979,1.0
NP-939,ERR598995,DCM,0.05726322399072794,738.0,0.054644818476137065,8.0,0.041397876104402036,22.0,0.11888215141605707,6.0,NP,0.7575809977752994,0.7229400166345014
NP-939,ERR599115,MES,0.03937303567673215,417.0,0.03135808231489885,6.0,0.04994425749131304,12.0,0.10446567707067875,8.0,NP,1.5927076467805406,1.2684888689146223
NP-955,ERR598971,MES,0.11725495245903009,912.0,0.11788846382545223,10.0,0.15816953995250754,9.0,0.2196806769790572,3.0,NP,1.3416880228984593,1.348936967142376
NP-964,ERR598987,DCM,0.1576074683723026,1098.0,0.15803856893096363,26.0,0.14462926217611669,33.0,0.1129798918746302,1.0,NP,0.9151516819878028,0.9176548780954427
NP-969,ERR599052,SRF,0.14213274164246875,2372.0,0.06317107072750264,58.0,0.1880180272500606,38.0,1.4183622745894222,1.0,NP,2.9763311763560725,1.3228340287913047
