0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
340003,SP-133,MHASMcontig_3350026,128101,128641,complete,SP,0.0,ERR599096,MES,X,"Mobilome: prophages, transposons",0,MES,0.0,2.0,nan,nan,nan,nan,0.0,2.0,0.0011849115526069483
628147,SP-1,MHASMcontig_2304771,3624,4050,complete,SP,0.4891743020762054,ERR598948,DCM,J,"Translation, ribosomal structure and biogenesis",0,DCM,0.059237152374896365,2022.0,0.04630632593861902,53.0,0.06602746789190439,46.0,nan,nan,0.00391400563751856
628148,SP-1,MHASMcontig_2304771,4138,4624,complete,SP,0.12114337568057995,ERR598948,DCM,J,"Translation, ribosomal structure and biogenesis",0,DCM,0.059237152374896365,2022.0,0.04630632593861902,53.0,0.06602746789190439,46.0,nan,nan,0.00391400563751856
628149,SP-1,MHASMcontig_2304771,4639,5215,complete,SP,0.38898877744162585,ERR598948,DCM,K!!!S,Transcription,0,DCM,0.059237152374896365,2022.0,0.04630632593861902,53.0,0.06602746789190439,46.0,nan,nan,0.00391400563751856
628149,SP-1,MHASMcontig_2304771,4639,5215,complete,SP,0.38898877744162585,ERR598948,DCM,K!!!S,Function unknown,0,DCM,0.059237152374896365,2022.0,0.04630632593861902,53.0,0.06602746789190439,46.0,nan,nan,0.00391400563751856
2317,NP-23,MHASMcontig_536970,114450,115839,In0,NP,0.08343476950332494,ERR599015,MES,L,"Replication, recombination and repair",0,MES,0.05041770174178657,7.0,nan,nan,nan,nan,nan,nan,0.014088780609950675
2317,NP-23,MHASMcontig_536970,114450,115839,In0,NP,0.11538301039073015,ERR599127,MES,L,"Replication, recombination and repair",0,MES,0.15650294536194095,7.0,nan,nan,nan,nan,nan,nan,0.014250309188168006
133198,NP-2,MHASMcontig_615332,55055,55346,CALIN,NP,0.1793063721595429,ERR598942,DCM,V,Defense mechanisms,0,DCM,0.033604936586490004,8.0,0.023405319524538015,2.0,0.1793063721595429,1.0,0.025742623219318462,2.0,0.02799922231641797
133198,NP-2,MHASMcontig_615332,55055,55346,CALIN,NP,0.1093839671904539,ERR599087,DCM,V,Defense mechanisms,0,DCM,0.04308858752695818,24.0,0.05270317763012308,10.0,0.1093839671904539,1.0,0.026082060128040496,1.0,0.031889646345934636
133198,NP-2,MHASMcontig_615332,55055,55346,CALIN,NP,0.10445985795905348,ERR598971,MES,V,Defense mechanisms,0,MES,0.03692309878981607,117.0,0.04335604995344248,24.0,0.16886165776435394,4.0,0.04905278680793953,2.0,0.0
133198,NP-2,MHASMcontig_615332,55055,55346,CALIN,NP,0.12279689270907655,ERR598980,MES,V,Defense mechanisms,0,MES,0.02983621707081069,100.0,0.044570539696827886,21.0,0.08813792896660462,4.0,0.06178594400982417,2.0,0.030988278726895687
133198,NP-2,MHASMcontig_615332,55055,55346,CALIN,NP,0.06811363994929924,ERR599004,MES,V,Defense mechanisms,0,MES,0.024002676090178785,27.0,0.028097340026858132,13.0,0.19102712604043684,2.0,0.042372445128837186,1.0,0.03171605949708865
133198,NP-2,MHASMcontig_615332,55055,55346,CALIN,NP,0.1818388195509333,ERR599015,MES,V,Defense mechanisms,0,MES,0.0496322520878855,15.0,0.04641493840927642,4.0,0.2527026312677329,2.0,0.03708060870837422,2.0,0.02469488387072664
133198,NP-2,MHASMcontig_615332,55055,55346,CALIN,NP,0.1053782034581778,ERR599051,MES,V,Defense mechanisms,0,MES,0.022502813252027857,26.0,0.02664005778443912,13.0,0.4314466119773874,2.0,0.0351687288285214,1.0,0.03386833414396625
133198,NP-2,MHASMcontig_615332,55055,55346,CALIN,NP,0.10262812371505467,ERR599060,MES,V,Defense mechanisms,0,MES,0.039355545265909606,28.0,0.04994503520185065,12.0,0.3747065882509428,2.0,0.03698737526857857,1.0,0.03190306130120791
133198,NP-2,MHASMcontig_615332,55055,55346,CALIN,NP,0.13663974891508024,ERR599076,MES,V,Defense mechanisms,0,MES,0.047405272734707515,15.0,0.048764195223135035,4.0,0.13663974891508024,1.0,0.03525140594174124,2.0,0.026137164760695032
133198,NP-2,MHASMcontig_615332,55055,55346,CALIN,NP,0.12339318506427295,ERR599115,MES,V,Defense mechanisms,0,MES,0.04077777791602703,18.0,0.04077777791602703,6.0,0.10049757512456786,2.0,0.07437968207764728,1.0,0.03404121660957758
133198,NP-2,MHASMcontig_615332,55055,55346,CALIN,NP,0.1373599057510175,ERR599127,MES,V,Defense mechanisms,0,MES,0.052077987795352665,15.0,0.044547302648473376,4.0,0.1373599057510175,1.0,0.02952845494534252,2.0,0.02597361454997229
133198,NP-2,MHASMcontig_615332,55055,55346,CALIN,NP,0.13227076622378864,ERR599152,MES,V,Defense mechanisms,0,MES,0.0385756381317332,11.0,0.04330652635348635,2.0,0.13227076622378864,1.0,0.035170622328450536,2.0,0.03007482369588722
133198,NP-2,MHASMcontig_615332,55055,55346,CALIN,NP,0.10503034534668276,ERR599175,MES,V,Defense mechanisms,0,MES,0.03232358958794407,28.0,0.04312744036937734,12.0,0.16165110144672185,2.0,0.1193338107223752,1.0,0.03137102218288893
133198,NP-2,MHASMcontig_615332,55055,55346,CALIN,NP,0.182683392205728,SRR3965585,deep,V,Defense mechanisms,0,deep,0.05596078012404461,16.0,0.041805278802988455,4.0,0.232358583013758,2.0,0.05051020944947216,1.0,0.047043282794340564
133198,NP-2,MHASMcontig_615332,55055,55346,CALIN,NP,0.1519846966559064,SRR3968062,deep,V,Defense mechanisms,0,deep,0.06121161948372578,26.0,0.051818824929987566,4.0,0.2121801108097688,2.0,0.07256131909190977,3.0,0.0007986924055712867
133198,NP-2,MHASMcontig_615332,55055,55346,CALIN,NP,0.13426874296014418,SRR3968063,deep,V,Defense mechanisms,0,deep,0.07124049151550628,45.0,0.07124049151550628,9.0,0.20317024896901972,2.0,0.0701832180303189,4.0,0.0
133198,NP-2,MHASMcontig_615332,55055,55346,CALIN,NP,0.17881860660638838,SRR3968770,deep,V,Defense mechanisms,0,deep,0.08220836403460881,8.0,0.06021172879101624,2.0,0.2234736822850523,2.0,0.08985268022246558,1.0,0.0
263071,NP-13,79087,84394,84703,CALIN,NP,0.0961955850014094,SRR3961935,deep,X,"Mobilome: prophages, transposons",0,deep,0.14545448508799874,1100.0,0.0901992782793292,21.0,0.1008928641782332,30.0,0.11446226623247938,2.0,0.004994853925509757
263071,NP-13,79087,84394,84703,CALIN,NP,0.10570060447529796,SRR3961936,deep,X,"Mobilome: prophages, transposons",0,deep,0.16173698800809988,2459.0,0.19091181851442776,37.0,0.13622601860468733,53.0,0.21425055643174248,4.0,0.005463017814762038
264104,NP-13,102013,36910,37480,CALIN,NP,0.06393353344895689,SRR3961936,deep,J,"Translation, ribosomal structure and biogenesis",0,deep,0.16173698800809988,2459.0,0.19091181851442776,37.0,0.13622601860468733,53.0,0.21425055643174248,4.0,0.005463017814762038
264105,NP-13,102013,37771,38800,CALIN,NP,0.1110045950530994,SRR3961936,deep,E,Amino acid transport and metabolism,0,deep,0.16173698800809988,2459.0,0.19091181851442776,37.0,0.13622601860468733,53.0,0.21425055643174248,4.0,0.005463017814762038
263071,NP-13,79087,84394,84703,CALIN,NP,0.08743368530588443,SRR3962293,deep,X,"Mobilome: prophages, transposons",0,deep,0.17950804909260473,2763.0,0.18573752899043489,46.0,0.15297115334649306,59.0,0.2797264765461908,7.0,0.005150424134936804
264104,NP-13,102013,36910,37480,CALIN,NP,0.06652413766589045,SRR3962293,deep,J,"Translation, ribosomal structure and biogenesis",0,deep,0.17950804909260473,2763.0,0.18573752899043489,46.0,0.15297115334649306,59.0,0.2797264765461908,7.0,0.005150424134936804
264105,NP-13,102013,37771,38800,CALIN,NP,0.09106418049792003,SRR3962293,deep,E,Amino acid transport and metabolism,0,deep,0.17950804909260473,2763.0,0.18573752899043489,46.0,0.15297115334649306,59.0,0.2797264765461908,7.0,0.005150424134936804
263071,NP-13,79087,84394,84703,CALIN,NP,0.1024104989350528,SRR3962771,deep,X,"Mobilome: prophages, transposons",0,deep,0.1710261065739319,2482.0,0.14119150422372706,37.0,0.1478510941270908,54.0,0.12970905889784867,3.0,0.005325897168935218
264104,NP-13,102013,36910,37480,CALIN,NP,0.06531246009844187,SRR3962771,deep,J,"Translation, ribosomal structure and biogenesis",0,deep,0.1710261065739319,2482.0,0.14119150422372706,37.0,0.1478510941270908,54.0,0.12970905889784867,3.0,0.005325897168935218
264105,NP-13,102013,37771,38800,CALIN,NP,0.20887792848335648,SRR3962771,deep,E,Amino acid transport and metabolism,0,deep,0.1710261065739319,2482.0,0.14119150422372706,37.0,0.1478510941270908,54.0,0.12970905889784867,3.0,0.005325897168935218
272997,NP-125,98251,26422,27370,CALIN,NP,0.0622081586002666,ERR599052,SRF,X,"Mobilome: prophages, transposons",0,SRF,0.0622081586002666,1.0,nan,nan,nan,nan,0.0622081586002666,1.0,0.006118099575472186
272997,NP-125,98251,26422,27370,CALIN,NP,0.11745462220346255,ERR599087,DCM,X,"Mobilome: prophages, transposons",0,DCM,0.11745462220346255,3.0,nan,nan,nan,nan,0.11745462220346255,1.0,0.0054878990555232866
272997,NP-125,98251,26422,27370,CALIN,NP,0.07192083064158405,ERR598980,MES,X,"Mobilome: prophages, transposons",0,MES,0.07192083064158405,15.0,nan,nan,0.15189873417721456,1.0,0.07312534840812146,2.0,0.007239091343730516
272997,NP-125,98251,26422,27370,CALIN,NP,0.06609916708677413,ERR599115,MES,X,"Mobilome: prophages, transposons",0,MES,0.08175800983606672,41.0,nan,nan,0.09805246727395617,2.0,0.034743821577546304,2.0,0.006010763737551553
272997,NP-125,98251,26422,27370,CALIN,NP,0.08901343599033906,SRR3962293,deep,X,"Mobilome: prophages, transposons",0,deep,0.10930439056856346,2.0,nan,nan,nan,nan,0.08901343599033906,1.0,0.005841631120822796
272997,NP-125,98251,26422,27370,CALIN,NP,0.0812596109655883,SRR3962771,deep,X,"Mobilome: prophages, transposons",0,deep,0.0812596109655883,1.0,nan,nan,nan,nan,0.0812596109655883,1.0,0.006618575932125115
316842,NP-1,78107,30847,31042,CALIN,NP,0.06976693180010309,ERR598971,MES,K,Transcription,0,MES,0.049284963593227024,1628.0,0.030604427292912437,57.0,0.051923946808470345,38.0,0.0908346623782695,8.0,0.006192409325060824
316843,NP-1,78107,31266,32265,CALIN,NP,0.09712619592926852,ERR598971,MES,X,"Mobilome: prophages, transposons",0,MES,0.049284963593227024,1628.0,0.030604427292912437,57.0,0.051923946808470345,38.0,0.0908346623782695,8.0,0.006192409325060824
316843,NP-1,78107,31266,32265,CALIN,NP,0.086861155041817,ERR599004,MES,X,"Mobilome: prophages, transposons",0,MES,0.10775468165719017,27.0,0.06845988235701002,3.0,0.08672186098859498,1.0,0.086861155041817,5.0,0.004938279235509675
316843,NP-1,78107,31266,32265,CALIN,NP,0.0,ERR599051,MES,X,"Mobilome: prophages, transposons",0,MES,0.13480019741905686,25.0,0.07101563414574744,2.0,0.08051790048427512,1.0,0.07021064843050485,5.0,0.004678222630521401
316843,NP-1,78107,31266,32265,CALIN,NP,0.062109863554183076,ERR599060,MES,X,"Mobilome: prophages, transposons",0,MES,0.15667822771251852,27.0,0.049126261805185936,3.0,0.07665305218960701,1.0,0.07691184020466896,4.0,0.004441250537069143
316843,NP-1,78107,31266,32265,CALIN,NP,0.05427109237838042,ERR599115,MES,X,"Mobilome: prophages, transposons",0,MES,0.0521229613815518,68.0,0.04029296318430915,12.0,0.08209769607719243,2.0,0.0800432534827055,5.0,0.004472380796417489
316843,NP-1,78107,31266,32265,CALIN,NP,0.0645187464868504,ERR599175,MES,X,"Mobilome: prophages, transposons",0,MES,0.0925307460884294,24.0,nan,nan,0.05924757565803473,1.0,0.07059973534966169,4.0,0.004640609696593847
420000,NP-151,25816,5013,5316,CALIN,NP,0.25810376227016435,ERR599115,MES,C,Energy production and conversion,0,MES,0.0417771394103059,1998.0,0.02758770640899744,31.0,0.036153006269953096,39.0,0.017682975704235673,1.0,0.0066065722267851104
428688,NP-15,23303,4266,5304,complete,NP,0.5169436799661177,SRR3965585,deep,X,"Mobilome: prophages, transposons",0,deep,0.043676934222253966,227.0,0.04757593362900642,35.0,0.15011431029730365,4.0,0.07438098351796027,9.0,0.013177492490395707
428787,NP-15,34395,4720,5767,CALIN,NP,0.3445019435857881,SRR3965585,deep,X,"Mobilome: prophages, transposons",0,deep,0.043676934222253966,227.0,0.04757593362900642,35.0,0.15011431029730365,4.0,0.07438098351796027,9.0,0.013177492490395707
428787,NP-15,34395,4720,5767,CALIN,NP,0.08880917247077748,ERR598971,MES,X,"Mobilome: prophages, transposons",0,MES,0.031206507332655363,502.0,0.03233895778098178,45.0,0.1188808105261214,14.0,0.0406486502296941,10.0,0.005470121331873572
