bin,depth,size_fraction,sum_SRF,sum_DCM,sum_MES,sum_particle,sum_planktonic
NAT-127,SRF,mixed,0.0034915955002173334,0.0015405315642825956,0.0015621944665278134,0.0023445193978812017,0.0019281040337056645
NAT-13,DCM,planktonic,0.01440778531787534,0.15300778404217355,0.0015942685876211686,0.0018387543871558898,0.17894989919238008
NAT-130,SRF,mixed,0.0013663388705587249,0.0006488124009954349,0.00036578002965110477,0.000985976835658195,0.0009995163159547602
NAT-131,SRF,particle,0.014854172127274756,0.007026510473960187,0.002813021151252266,0.013613750623172173,0.006410050950697914
NAT-132,DCM,mixed,0.012402513310617853,0.027817509299681985,0.004587445180245404,0.015427330482135572,0.023220733558448788
NAT-133,SRF,mixed,0.0029941305656082063,0.0011930475461011097,0.000571013465174504,0.0017033006862643065,0.002863456962492448
NAT-134,unsure,planktonic,0.004294265440539399,0.003818499517352617,0.0010313154177696317,0.0023704218619538466,0.006844045808899365
NAT-137,unsure,planktonic,0.005255861359940632,0.019483101218893562,0.01827034993085121,0.0012415809335485882,0.022233167079403694
NAT-138,DCM,particle,0.0003932672805395188,0.006052471114677855,0.0012197305084599046,0.0043706154881256115,0.0010793854059602949
NAT-14,DCM,mixed,0.021663008920617493,0.03388434003533085,0.005519089809011774,0.019432182060569663,0.02658351395408937
NAT-141,unsure,planktonic,0.006900112337129107,0.012041662372474941,0.007531583846034909,0.0023401354574049487,0.01741571598519974
NAT-142,SRF,mixed,0.0470051849441303,0.034106297925848246,0.004831616199474085,0.03365275331381504,0.0432343886071863
NAT-143,DCM,planktonic,0.0247576981157086,0.08731130056539205,0.0011848216395245338,0.005905325433402397,0.07692592529864609
NAT-145,SRF,planktonic,0.02064423003537535,0.012050676860684747,0.0007654512721979911,0.004942587688996626,0.030709046870356266
NAT-146,SRF,planktonic,0.06535434081066116,0.03545608349468246,0.0018284918743248758,0.0021066904182502834,0.09725664441684712
NAT-149,DCM,planktonic,0.0051695011031437175,0.013543615778346908,0.0009916274909363783,0.0007975944598839969,0.019535526458387752
NAT-15,MES,planktonic,0.00583112698715785,0.02861919816592589,0.48512778558029784,0.03137860023166954,0.2497483295258555
NAT-154,unsure,planktonic,0.044128305377393436,0.0429480929351817,0.0015819163372994278,0.001280362010953334,0.07447273705765692
NAT-155,MES,mixed,5.193610185094747e-05,0.00012911185939809225,0.02296703257063428,0.00521932598735404,0.005136742353673347
NAT-157,SRF,planktonic,0.017286065659230694,0.005490710623483355,0.007672482452571846,0.005476157530933852,0.016810846748131724
NAT-158,MES,mixed,0.013023139964624638,0.017451685711032044,0.06652572656874521,0.019305978678475576,0.018599826620804012
NAT-16,unsure,mixed,0.029887844659311227,0.016810582466085147,0.04386624302955778,0.025938203239843086,0.017761048429459993
NAT-161,unsure,planktonic,0.012419469372289145,0.01756348240682456,0.007141341160267876,0.00097272734868483,0.030916277691717883
NAT-163,SRF,planktonic,0.058826526321457843,0.026467168886658763,0.005784740970813481,0.001270468154386959,0.07975839592023752
NAT-165,DCM,planktonic,0.0061170244422492,0.00944341793348977,0.0010305393911389698,0.005368696847233773,0.010821048378434166
NAT-166,unsure,mixed,0.08300534617860413,0.0771106881909327,0.022924267022351653,0.0828163996820982,0.0764546739638049
NAT-167,MES,mixed,0.004219608681331553,0.005994912045606048,0.07419864088846577,0.022373762996158997,0.012727284297626575
NAT-169,MES,particle,0.00036831482343666674,0.0028657219100648207,0.043015817276616526,0.015489658061668991,0.0042196044032813095
NAT-17,unsure,mixed,0.022732036288317006,0.009681523679899788,0.02122848863830955,0.011583997528199982,0.017003765664285797
NAT-170,SRF,planktonic,0.027434980844072435,0.011348605782784195,0.004301680482261892,0.007629296308453882,0.02642622117797113
NAT-171,DCM,planktonic,0.02319842194971035,0.07156618759387516,0.0068236541201971935,0.004846078010844404,0.07502102513193705
NAT-172,MES,planktonic,0.0009389050253199242,0.001778427305092014,0.062105125171077316,0.0013794987921655262,0.0294266286382283
NAT-173,MES,mixed,0.0030854756485822195,0.005042808523223244,0.028801052510037832,0.011957943983107483,0.006058241663837691
NAT-175,DCM,planktonic,0.04440677428824029,0.06783669340014228,0.0008988673052274612,0.002399647600573989,0.1029460168442258
NAT-178,SRF,planktonic,0.021834879336587485,0.0015898155014542226,0.0006186525543462721,0.0015206880951397562,0.016071821169438272
NAT-179,DCM,particle,0.30147330381649556,0.47316338561603716,0.0033084962052596987,0.5518230138541189,0.05416014291115595
NAT-18,SRF,mixed,0.013341414949519246,0.009083519566526683,0.0021475126652020097,0.008692999633810696,0.013704452207534051
NAT-181,DCM,planktonic,0.02740944523493609,0.04408997419150451,0.0037493997096102174,0.02146083239242201,0.05199395327287384
NAT-182,DCM,planktonic,0.008069985513340748,0.013905609304710694,0.0016069952357588358,0.0009105312551095916,0.020059761932263494
NAT-185,DCM,planktonic,0.018288593514998463,0.025950905088136526,0.004038978977082351,0.007998778050742658,0.039597402491885786
NAT-187,SRF,planktonic,0.03539702158730006,0.005838469555744414,0.0007860135808187737,0.0011352253000521157,0.026855940810744463
NAT-188,MES,planktonic,0.0003874016006850679,0.000567389625232418,0.04779649143266803,0.002710695900697673,0.022648948028635846
NAT-19,SRF,mixed,0.012879338894091402,0.005367842914201495,0.0014207253570063067,0.008330169397257885,0.008226665911203431
NAT-190,DCM,planktonic,0.02322700206842267,0.13320920215513476,0.003467354925888027,0.004096466177506984,0.07210655968920852
NAT-197,SRF,planktonic,0.01190492315555214,0.007594283390952746,0.00035383955647485545,0.0017307128420523726,0.019756898678680603
NAT-198,DCM,planktonic,0.021870388156241663,0.06031989429003058,0.007590320108017272,0.001132730018127383,0.05644255756865434
NAT-2,MES,mixed,0.0017481990865450857,0.0018836324887154129,0.04782259262947218,0.01008684098684168,0.012207902469904063
NAT-20,unsure,particle,0.03126841188690902,0.025115274811911104,0.01711611266949236,0.04427670750809268,0.010377038869703733
NAT-200,DCM,planktonic,0.20835673972554897,0.23538483891132742,0.00353202442376007,0.015085742543769709,0.5142318418667144
NAT-203,DCM,planktonic,0.05655684994047049,0.1833552831763728,0.0072158680595209215,0.0011739241675963355,0.12695767857741236
NAT-205,DCM,planktonic,0.009738724548970009,0.01997519817840216,0.003288846322298124,0.0014789550586797753,0.0322761443233877
NAT-209,MES,planktonic,0.008106307330877473,0.018949786438221105,0.14969071007167298,0.022621155606019294,0.05567270784306434
NAT-21,unsure,planktonic,0.009212525805264271,0.005727887339366204,0.006085918659857054,0.0025894054606224693,0.015507281417056474
NAT-210,MES,planktonic,0.0006105573094910338,0.004310108560636594,0.10101732737170964,0.015963035589404706,0.037688137690795515
NAT-212,MES,mixed,0.0010549777638384718,0.0025940056898822762,0.02735329050552294,0.005143373850746944,0.009838897139922474
NAT-217,DCM,planktonic,0.03908685220438886,0.0528831070157734,0.0029308257833451905,0.001704595078471881,0.06021158120536151
NAT-218,MES,planktonic,2.3909975219506157e-05,4.130861476323064e-05,0.11837983148396182,0.0014087930327834587,0.04424552318686123
NAT-22,SRF,mixed,0.008518259293774179,0.005779349584852806,0.001561463493524386,0.0066371198353448665,0.00836335205834166
NAT-220,DCM,planktonic,0.009709272944129684,0.02549107219885745,0.002954919768219398,0.0013003529821997988,0.02731097829525097
NAT-221,unsure,planktonic,0.005925004925640271,0.009867428971584324,0.006727641207829649,0.003233473436505505,0.014716671857804259
NAT-222,DCM,planktonic,0.012658560375058237,0.053258024817970234,0.0007835096465928377,0.0020367345363837826,0.03971658655492139
NAT-224,DCM,planktonic,0.01791548996570576,0.046118162972774615,0.00627491086827824,0.0013496582931360852,0.06305989117585153
NAT-225,unsure,planktonic,0.010829840036729144,0.01250357601396741,0.005100209728969418,0.002477659265159278,0.02647491434047223
NAT-23,unsure,mixed,0.0034178845892714736,0.002791588400474348,0.0009590852703959754,0.002751316938616696,0.0029849864183281245
NAT-231,SRF,planktonic,0.04530906724334297,0.03138410495431182,0.001372216418314497,0.005801913263548512,0.077808580500124
NAT-232,DCM,planktonic,0.03866001923290719,0.08666934435686383,0.0036682480555688493,0.0030050771167700057,0.07844203244106282
NAT-237,unsure,planktonic,0.013021254116853983,0.014411415347682784,0.002916504828628437,0.0011817970871857968,0.02628318828233146
NAT-238,DCM,planktonic,0.016122292833449077,0.030775404935519425,0.003161975392842095,0.0038905976864011885,0.032617650065639686
NAT-239,unsure,particle,0.011078658159940847,0.009016495794848296,0.004744228706044704,0.01653434581615895,0.002495210659997219
NAT-24,MES,mixed,0.09594094980939248,0.17556839828207663,0.42583968734816285,0.09471261952243687,0.077058273213347
NAT-241,unsure,planktonic,0.0046762314714051,0.004827634271392363,0.00039700425587357467,0.0006589649675610294,0.009488602330445092
NAT-242,unsure,planktonic,0.06060546004094402,0.058112476410880284,0.003946526183189795,0.018272638204616894,0.0808932888103215
NAT-245,DCM,planktonic,0.02273097161891395,0.044304900841707726,0.002227047830515993,0.002120613880588107,0.040275475528792466
NAT-248,SRF,planktonic,0.04550101804491898,0.016346357084585234,0.0014691126085528722,0.00728147322630046,0.0784026674382253
NAT-249,unsure,mixed,0.022748134333165974,0.02500574072081764,0.008022378631026686,0.020092160619029378,0.028714739209339844
NAT-252,DCM,planktonic,0.040763774461323246,0.14636181087662395,0.004014313389318239,0.002238582887186903,0.13131506264398807
NAT-253,MES,mixed,0.00041083698419122237,0.0011836361974776426,0.019807457258260112,0.005179817123517786,0.004078677834712307
NAT-255,DCM,planktonic,0.04548300879702983,0.15250212905246582,0.003984806140940214,0.005705492977174955,0.1042486809010754
NAT-258,SRF,planktonic,0.010754714101960532,0.0036717163101933456,0.0009697463793636481,0.0012047310079065937,0.007985148940190832
NAT-259,SRF,planktonic,0.05049469276590048,0.026062103138047174,0.0006074433769037895,0.009480780969294361,0.07516968373031195
NAT-26,MES,particle,0.03308228136454395,0.045206147720191096,0.1826766293570618,0.09927233880733276,0.018268463219197624
NAT-269,DCM,planktonic,0.054038468972573736,0.06221320842502836,0.0020682712102805456,0.001220073394641397,0.09593545935418071
NAT-271,SRF,planktonic,0.08248465825177659,0.040224676067215186,0.00454093362344459,0.0013624268598208282,0.1324282182530572
NAT-272,DCM,planktonic,0.09111808320698168,0.33176104867763895,0.03646525664896325,0.010748897365952642,0.318844849400877
NAT-276,MES,planktonic,0.007845228526349973,0.006097179552538912,0.0346152454518176,0.0035929007829855223,0.031021619994099803
NAT-278,DCM,planktonic,0.012343268467433895,0.028689045814895914,0.010036333738365176,0.0019289057844113684,0.03502208808382219
NAT-28,unsure,planktonic,0.038559924192245694,0.07998859655064294,0.05886163271542842,0.00582022023105928,0.10650751959862886
NAT-280,DCM,planktonic,0.02684264661990166,0.10249065482515275,0.0012780252512879925,0.0029609812994041717,0.09829163980619421
NAT-282,MES,planktonic,0.007430647275559206,0.01793848510979616,0.33239843816102504,0.02194194203877044,0.15913169844110012
NAT-284,DCM,planktonic,0.03300775110408453,0.10159534939861907,0.002334682910000148,0.009888759369578493,0.11261434496642789
NAT-288,DCM,planktonic,0.010414517543509532,0.017377102964834756,0.0008958193401655802,0.0007031469217511418,0.021804867252890464
NAT-290,SRF,mixed,0.001959174632726953,0.0006427559371444801,0.00021369821061373146,0.0010557116081061026,0.0014453139155324061
NAT-291,unsure,planktonic,0.006487580606486341,0.002815324328952876,0.006473546090691977,0.003276269889465475,0.007814410852550016
NAT-3,MES,mixed,0.005094757827533809,0.0049271455105634205,0.01606709570219304,0.007527777966833375,0.003911834946303132
NAT-30,MES,planktonic,0.008047079513577271,0.006032607508383262,0.04085385952106961,0.006879565732770702,0.019091554961273103
NAT-33,DCM,particle,0.1073541973644709,0.1475142429124017,0.0206873912883122,0.19782347569247546,0.012120925130509493
NAT-39,DCM,planktonic,0.11664904555382308,0.1845855554629061,0.0038915126576572236,0.028704799366986174,0.24287315536868087
NAT-4,unsure,mixed,0.00862899559887282,0.00912761970538966,0.011927079960895082,0.00879488701170983,0.008427495583971331
NAT-40,SRF,mixed,0.05799231905989426,0.04484987536302687,0.0016926381837918808,0.03892415064535762,0.05779203618217817
NAT-41,SRF,planktonic,0.12069920764986543,0.07262748770675337,0.008844877917416703,0.004328413523119256,0.14267979110550566
NAT-417,DCM,planktonic,0.027329426254979163,0.06593475511725345,0.0038543527100036085,0.001674026734201758,0.06778979130855388
NAT-422,MES,planktonic,0.003975564986692925,0.014163476686165634,0.17415635751434538,0.0008539205261901416,0.08723044236222842
NAT-43,unsure,planktonic,0.05268967161196768,0.05332959558750463,0.0016027928139929802,0.019536668958549816,0.08910519541044563
NAT-430,SRF,planktonic,0.0952439974937746,0.047313099092987976,0.005452192100612915,0.0005061183258164918,0.1664931755628708
NAT-441,MES,planktonic,0.00151609496184634,0.002781704825558387,0.1658318703673433,0.0018677265959688922,0.07822864384356806
NAT-45,DCM,planktonic,0.013248511625695196,0.017750181982244307,0.0037434871626707473,0.0012466843206443362,0.0336166505450991
NAT-453,DCM,planktonic,0.03591025833234067,0.26387963025841665,0.0010441894773908647,0.00412297152644975,0.16545449450536115
NAT-501,DCM,planktonic,0.006981059980944828,0.019726167402715412,0.0006917174856641236,0.0016686955781610494,0.018960599420215572
NAT-509,SRF,planktonic,0.016487515037749968,0.010185456181093094,0.00019478280197795966,0.0004336455697319172,0.03234361018266797
NAT-510,SRF,planktonic,0.021361565658891263,0.015069256217346822,0.000850172182382566,0.0006101814652836642,0.04386283316091747
NAT-52,DCM,planktonic,0.03773958410026621,0.08041676925892603,0.0013073773176864446,0.0013111476057675855,0.1094185760836996
NAT-53,SRF,planktonic,0.07246898345890426,0.0586503779481514,0.0006519558921230787,0.0017864867727277495,0.1617825759415832
NAT-535,DCM,planktonic,0.012651613883767537,0.06064707170677555,0.0019555759416730865,0.005352666831766426,0.039318898251040145
NAT-54,unsure,planktonic,0.006808975172355687,0.021301255799787023,0.01594619086887905,0.0009945268738542048,0.027411826912613322
NAT-55,SRF,planktonic,0.060726693870339334,0.027111943144268978,0.004835661666844618,0.003558488639485641,0.07008937582981284
NAT-575,MES,planktonic,0.00020672386745687707,0.000273688576662887,0.2307451178993965,0.0017970628668697586,0.08926627703255115
NAT-6,MES,mixed,0.004023674499285067,0.009322665317405505,0.0611622736265805,0.020377404478924187,0.020030279482699094
NAT-60,MES,planktonic,0.05739060531287106,0.10494381169111021,0.7555582085922875,0.08651683844546014,0.26767912144479583
NAT-61,unsure,planktonic,0.0029136860122198167,0.003629744133211913,0.000936543301172823,0.0035095669810027643,0.0071190761314100315
NAT-62,DCM,planktonic,0.018432793216723125,0.06258226980655,0.0021466182478842737,0.0010155667043988091,0.05875822581618816
NAT-64,MES,planktonic,0.08804226148210942,0.10461461351431299,0.5164506377139834,0.05379401934726344,0.13404985971920733
NAT-66,DCM,planktonic,0.03551555051055685,0.0704657844984357,0.001546212614196816,0.00560189061443015,0.08358260059067608
NAT-67,MES,mixed,0.005595191604141054,0.008276184528607481,0.048122528450848454,0.01117530693328614,0.01750681428343037
NAT-68,SRF,planktonic,0.04496876324002555,0.022342839978971463,0.0023375595132184,0.0005502206588157342,0.06149957296111352
NAT-686,SRF,planktonic,0.011212491056876585,0.007472670431412273,0.0008738426329679578,0.0011435712635925362,0.014324525410506586
NAT-69,SRF,planktonic,0.03383882868689257,0.023243463029007642,0.000850702440540728,0.01111182896638318,0.03012557032178383
NAT-7,MES,mixed,0.004026521705169186,0.004166471614514964,0.034705016784857025,0.012139306708736274,0.008685091134801986
NAT-70,SRF,planktonic,0.018999101143991278,0.014966723353990472,0.0009740287466542855,0.006990036568092454,0.02848056602080777
NAT-71,DCM,planktonic,0.0336668951161256,0.16192910308589314,0.001765906129976004,0.00228292237025837,0.12398702503283426
NAT-72,unsure,planktonic,0.028546845343771932,0.029871919606492114,0.001997960401011959,0.0060809872055513714,0.04901736343760125
NAT-74,DCM,planktonic,0.02185423576781561,0.04462867829202199,0.002526088649361965,0.0008507886006221498,0.050031783345406075
NAT-75,MES,planktonic,0.17668223347635717,0.12003296022872934,0.9444626759397552,0.03710942652309372,0.09778394433680698
NAT-79,DCM,mixed,0.015267752630575511,0.09099793915437765,0.0034535315749148815,0.073999070534316,0.05766681481981039
NAT-8,MES,mixed,0.0036978316269223824,0.006120187603393984,0.030518144725714163,0.007960428350595935,0.01396545112781484
NAT-81,MES,mixed,0.0008580709027916858,0.0036182825722233356,0.3647810865353168,0.09569508610666645,0.05804507176411952
NAT-82,unsure,planktonic,0.005929331845591973,0.0023952048787329867,0.006246230572920463,0.003110825233399843,0.007355548194112948
NAT-84,MES,planktonic,0.0006330449932251708,0.0007382985037893877,0.046600390990669836,0.006011302015147659,0.016089967040317454
NAT-88,SRF,planktonic,0.016479859330345088,0.01318356566210239,0.0010085960826411574,0.0023495877982711486,0.027490620339633436
NAT-89,MES,mixed,0.0044935087664334655,0.006836311164238118,0.061961251764739676,0.008253626544914454,0.005335945578928881
NAT-9,MES,mixed,0.008783024795294334,0.01354194948543644,0.14030499548306377,0.027616494750937713,0.02778512131096122
NAT-90,SRF,planktonic,0.06674558566570687,0.04828074221675312,0.0025219271254841628,0.006072689504744939,0.12619539624815787
NAT-91,MES,mixed,0.09880605660647251,0.11808285553244102,0.5168640477064306,0.05375840576504486,0.09000797457699182
NAT-92,MES,planktonic,0.004828180052658128,0.02880584440919846,0.19136271964239862,0.018044857213671096,0.10907341970515597
NAT-94,SRF,mixed,0.0641651098267621,0.008847090293430575,0.012315700554245045,0.022032896266002577,0.018257790567662312
NP-1,MES,mixed,0.07313859422733737,0.07050854936600848,0.47232277316108595,0.08155084094343358,0.1197994254858128
NP-10,MES,particle,0.0038439362122546093,0.0056867843227283235,0.06399739485899007,0.009378319171009836,0.003219847976238786
NP-100,MES,particle,0.0059336866985108755,0.011491577348868853,0.025274304954169005,0.017292786140702093,0.007157254562377864
NP-101,SRF,planktonic,0.031660074402546846,0.025285058384437363,0.0030385574546853093,0.008760028985618892,0.0500073347138119
NP-104,SRF,planktonic,0.08970521721355786,0.05427327983444431,0.009711266032855959,0.0037836460876641926,0.09996742757711495
NP-1044,MES,planktonic,0.00011661310834998158,0.00013507194779732604,0.014763451575993812,0.0004070179330901595,0.007519490246756762
NP-1046,SRF,planktonic,0.008409541719813684,0.0019042648119746925,0.0014611824733093924,0.0005983545568955506,0.011762435191029305
NP-105,MES,planktonic,0.0003736506980190492,0.00044552275339454484,0.1818930172953192,0.002799962830761833,0.07025243319719755
NP-1051,MES,planktonic,0.0002793958909559006,0.03952506021788332,0.13830512240703027,0.015927347327280253,0.079807228835235
NP-1052,SRF,planktonic,0.02824247429766216,0.013380107169163172,0.0009999838526472606,0.007839586091674944,0.04225261789258273
NP-106,MES,planktonic,0.0001453754199540549,0.006922344350887054,0.13532810422217859,0.011402639782553441,0.04124960133623977
NP-107,SRF,planktonic,0.006406493423469859,0.002694179462031818,0.0003657415039337224,0.0008845662590251046,0.009035508882610182
NP-1070,MES,planktonic,0.006664314493000421,0.0065730316484242735,0.1257929532798156,0.005109963366859925,0.06814203427434025
NP-109,MES,mixed,0.0023128947511934206,0.0035648016203983085,0.023310860672305766,0.0017082466073620002,0.0009952744332320039
NP-11,MES,particle,0.0029769276840232377,0.012612544879727763,0.021295571851773838,0.01546272975709551,0.0017576298149123222
NP-110,unsure,planktonic,0.005338036102428826,0.04273883764365457,0.04607417013134654,0.005755580425714692,0.06436291837649492
NP-112,MES,planktonic,0.0006300325034508157,0.013530285222274408,0.19919005912347917,0.016332504899466627,0.07798833841627094
NP-113,MES,planktonic,0.00023968504312298083,0.009738066476589232,0.02401776283344725,0.0058538028434820455,0.014929792258134652
NP-1160,DCM,planktonic,0.010154101335992788,0.027302883265217615,0.0033991116412026663,0.0018431653039760957,0.03401167117217094
NP-117,DCM,planktonic,0.0054928136585932295,0.015857416254172706,0.009632226772889009,0.00166621166416418,0.022388924901163343
NP-119,SRF,particle,0.05275531852593656,0.023606160699881668,0.0020085635086421836,0.05691988893816721,0.012105305404224694
NP-12,unsure,planktonic,0.015197550019041113,0.0476241883836861,0.057742417165591885,0.013796314203975223,0.04507259278193843
NP-120,SRF,particle,0.15810650559700892,0.08319134668089338,0.005551609628796106,0.13874964673445686,0.051208654773232706
NP-122,MES,planktonic,0.015732832267694088,0.04393011561683809,1.2428243430899646,0.09393921428535715,0.4977740984110396
NP-124,MES,mixed,0.007823323038053673,0.007238349264890037,0.025383805671855858,0.012795845994205612,0.00821854386706556
NP-125,MES,mixed,0.04651555269667853,0.015591390949552674,0.11234933494717013,0.020133148554515794,0.01918792297769922
NP-1277,MES,planktonic,0.0006808712709074723,0.004379283355421055,0.07028276330017368,0.0023809339883207967,0.031752585555918214
NP-13,MES,particle,0.010069877427928985,0.00946559422213852,0.052896730895800693,0.015067134291893602,0.00497227659223232
NP-132,MES,planktonic,0.0007510185599140194,0.006850544190596706,0.011495053357099824,0.0013106221125871351,0.011962858384940446
NP-133,MES,planktonic,0.00015196099176306713,0.007047487078511703,0.01633173923736081,0.0014002342034052377,0.014492018570253716
NP-135,MES,planktonic,0.0004760086446360144,0.003623648757591977,0.01652523082879637,0.0007239549322291363,0.007492685643934708
NP-138,MES,mixed,0.0012132439766985058,0.006586976847055156,0.05532361613442529,0.011585143998490173,0.017884027715159578
NP-1391,DCM,mixed,0.030964002966447707,0.057405133969324576,0.00026127802980607795,0.02759333037584267,0.05180027039310352
NP-1395,DCM,mixed,0.04024847903845264,0.04797002163340575,0.005606259373032821,0.03259615361357325,0.039827037804977136
NP-140,MES,mixed,0.069049750660036,0.0935525518291647,0.4685140854460826,0.11850522076458617,0.15049906839390856
NP-142,MES,planktonic,0.013873666631426345,0.025767131115623825,0.07907470331644413,0.00321585340953264,0.0652907884442683
NP-1444,SRF,planktonic,0.011923395742797598,0.004461283120038735,0.0005471801240008569,0.0021567820664758768,0.015887164801771696
NP-1463,MES,planktonic,0.0022399571737648978,0.005031977360138932,0.033721112780311924,0.0021020243263649373,0.017280392499692265
NP-1472,SRF,planktonic,0.02244857355742742,0.006366630396097194,0.0019642162464495825,0.005243208311537139,0.02114970828423095
NP-15,MES,mixed,0.10151738574211833,0.8953686909172399,1.3427382981323668,0.4163135301991807,0.8231440458245942
NP-150,MES,planktonic,0.004303646746337669,0.007861481793653641,0.46381918133276284,0.005029040944895156,0.20981458515462006
NP-151,MES,planktonic,0.08948554734346062,0.1026267263171108,0.5283580330634242,0.051742607803360895,0.13500856183426047
NP-1521,unsure,planktonic,0.028573844152013236,0.028670978782785843,0.0074962000431049326,0.0029618679157905176,0.05953425168865893
NP-153,MES,particle,2.752202193157996e-05,0.0001766607252690582,0.015835492951992863,0.0056297688226050755,0.0003495619220823714
NP-156,MES,planktonic,0.16591450971603103,0.10916076766724159,0.8868644172460574,0.033340753999952844,0.08749611854672718
NP-16,MES,planktonic,0.040279110248651,0.015266791846366553,0.08599568216753879,0.005103476222630841,0.0232676903150049
NP-17,DCM,planktonic,0.023811378855867208,0.027949813079474597,0.0036708048519393023,0.01601754602744532,0.034483733860885914
NP-18,SRF,planktonic,0.04060618581560292,0.0035981548068625504,0.0008042144826577566,0.0003469916794195477,0.05918549289047393
NP-2,MES,particle,0.005833339834506845,0.009725177615955507,0.15404787523388944,0.05725470591835602,0.006441754839603083
NP-20,DCM,planktonic,0.009561482641138212,0.03571375678409759,0.02195964717070508,0.0035238670663252907,0.03797392542145573
NP-21,MES,planktonic,0.0011894963145415334,0.010048931626336754,0.03342362596404916,0.00696641438898519,0.017792536982481434
NP-22,MES,planktonic,0.017370286444762083,0.065459065866289,0.29151454327179793,0.007587162412982077,0.2085278583508578
NP-23,DCM,mixed,0.0012295068361890724,0.02459488513890729,0.001490962268857611,0.012613685398846823,0.009259197831002264
NP-24,MES,planktonic,0.00025153303578896133,0.07336696078100326,0.15370494785146843,0.011476780207165443,0.14894637407528238
NP-26,MES,planktonic,0.06522278583731139,0.03328392871759025,0.2634804933015573,0.026507480206268634,0.08359806014617524
NP-27,MES,mixed,0.00829494671902239,0.007327756494415666,0.026347120648591543,0.010334273049971376,0.00527732977055655
NP-28,MES,particle,0.012682586150452363,0.013530015858026784,0.029591153567432027,0.02265000434725668,0.0030981811373932654
NP-29,MES,mixed,0.0008636285652523897,0.000871169797550365,0.05413522648270129,0.0012171940143520187,0.0009032874219023282
NP-30,MES,particle,0.0012280838361561441,0.004038601738136167,0.00725451155030955,0.00514485081310675,0.0018505689008296749
NP-32,MES,particle,0.0077094184630715845,0.008928115267756352,0.02258063157765873,0.018282805836624217,0.003899305692963242
NP-33,MES,particle,0.0013009178970236743,0.002814375082376491,0.077567865213841,0.025707633588944314,0.006040316975882028
NP-34,MES,mixed,0.023774910752218954,0.026118561189653715,0.26543751674328336,0.048553526507523426,0.07425806680440616
NP-36,MES,particle,0.0019363272398191381,0.0033100349513743425,0.06738972324730641,0.026610063180594935,0.0028481303073405588
NP-37,MES,particle,0.004475483895360295,0.0068395238981929524,0.03356641143854479,0.019226331476748574,0.00258175192943585
NP-38,SRF,planktonic,0.11651976419880282,0.10447268499707626,0.009112159138866168,0.0625551369491654,0.14836584494175092
NP-39,MES,particle,0.03149087081419538,0.04311670055556153,0.18083276005015403,0.09408330058458879,0.020200818405178855
NP-4,MES,particle,0.005200855905793114,0.0028697455652388817,0.02818237896111326,0.013413667692678787,0.00417984057038873
NP-40,unsure,mixed,0.013277792987747908,0.010820775154876595,0.016046561057677388,0.016222610871705703,0.012212475631129335
NP-41,MES,mixed,0.001921583300483006,0.004949449485234163,0.33957536319833054,0.08977473854633988,0.054917601911310225
NP-43,MES,mixed,0.010883825256874891,0.010611264950558901,0.07951769016647693,0.027776795504417914,0.013930057140107394
NP-44,MES,mixed,0.015066044429396923,0.010604154391748374,0.0732931933423525,0.015804504424923604,0.02829425143693607
NP-45,MES,mixed,0.06329551689397064,0.07492317640632117,0.3517574021343244,0.07236656287861083,0.05436828688366961
NP-47,unsure,planktonic,0.0190904987740496,0.01828672193932308,0.00462217168850169,0.011832436074601866,0.028896989845262122
NP-49,DCM,particle,0.009550817284276855,0.04057188596872707,0.019931691025659906,0.03640715519684228,0.01075879424980287
NP-5,unsure,particle,0.039493771724259295,0.0699645713655805,0.04984983625120433,0.08762168418199788,0.007162767262149765
NP-51,SRF,planktonic,0.03864227556112763,0.01153707925492579,0.0028529465269960517,0.012074017889185674,0.04601447904123067
NP-52,SRF,planktonic,0.07505001142368065,0.05600816292739466,0.008660610435144489,0.01332217111019224,0.12779103273307432
NP-53,SRF,mixed,0.012494094208651083,0.00911017622636183,0.001655203671192901,0.007764211617503586,0.011120874004105136
NP-54,MES,mixed,8.470337925506509e-05,0.04279444972504024,0.19826918107154662,0.04403208346956452,0.0815108725730809
NP-55,MES,planktonic,0.005368018924514537,0.11514878730316325,0.9826328811675598,0.052849029850572944,0.3729392882757959
NP-56,MES,particle,0.009715500910903377,0.006221692727978209,0.04208819805744832,0.012515205782618421,0.005607212688973944
NP-57,SRF,planktonic,0.04382787292645268,0.029295029059356277,0.0036576369982596847,0.0025111195912952294,0.06332249180887956
NP-58,SRF,planktonic,0.012407008043592923,0.010103555945710467,0.0015707585933158706,0.005183937123308264,0.02027430125595266
NP-59,MES,particle,8.714130102592753e-05,0.001467143184031472,0.020559119528026592,0.00650904469018605,0.0030985298549815357
NP-6,DCM,particle,0.16213313372711105,0.22107112263441778,0.05141885904361848,0.31219014819856616,0.0030268277251249893
NP-60,DCM,mixed,0.014705535494128166,0.08057514130085623,0.004245937141454582,0.06547756347208537,0.049174524786543855
NP-63,SRF,planktonic,0.08289640752908566,0.03718936459881667,0.0018943329595677298,0.0229706282250967,0.10422038628062298
NP-64,SRF,planktonic,0.05637085657968126,0.02996190244330424,0.0014053824206595737,0.010237890850614554,0.08516392553393672
NP-65,DCM,planktonic,0.002649741060594893,0.017543674273966383,0.00013814189492310173,0.001336660519354173,0.011549583284584226
