bin,bin_size(bp),particle_abundance,freeLiving_abundance,ratio,lifestyle,SRR3967558_0.8,SRR3967699_0.8,SRR3962771_0.8,SRR3960576_0.8,SRR3963622_0.2,SRR3960581_0.8,SRR3961604_0.8,SRR3965809_0.8,SRR3962680_0.2,SRR3962508_0.8,SRR3961935_0.2,SRR3963804_0.2,SRR3963498_0.8,SRR3965586_0.2,SRR3960580_0.8,SRR3965875_0.8,SRR3963982_0.2,SRR3968061_0.2,SRR3963458_0.2,SRR3966130_0.2,SRR3968062_0.2,SRR3965758_0.2,SRR3963658_0.8,SRR3963599_0.8,SRR3960684_0.8,SRR3967905_0.8,SRR3967690_0.2,SRR3965873_0.2,SRR3961906_0.2,SRR3963571_0.8,SRR3963449_0.2,SRR3962772_0.8,SRR3963457_0.2,SRR3964650_0.8,SRR3961047_0.2,SRR3960578_0.2,SRR3963805_0.8,SRR3965592_0.2,SRR3968060_0.8,SRR3965874_0.2,SRR3960579_0.2,SRR3960572_0.8,SRR3965676_0.8,SRR3967700_0.2,SRR3960577_0.2,SRR3968777_0.2,SRR3965647_0.8,SRR3967319_0.2,SRR3965585_0.8,SRR3961936_0.8,SRR3962773_0.2,SRR3963456_0.8,SRR3967025_0.8,SRR3962293_0.2,SRR3962777_0.8,SRR3968063_0.8,SRR3960575_0.2,SRR3968770_0.8
deep_MAG_0334,2162960,0.148322436,1.651872523,0.089790486,planktonic,0.000209793,0.000722882,0.012258301,0.00122597,0.00759041,0.002162448,0.00739727,0.010988593,0.148510324,0.001030187,0.02634238,0.001524994,0.001544638,0.000777486,0.000889496,0.000220858,0.001980738,4.56E-05,0.004118326,0.001793838,7.93E-05,0.068214262,0.00137339,0.001129974,0.000657264,3.42E-05,0.005022244,0.031350161,0.005968673,0.006414113,0.17890015,0.006821607,0.030487664,0.000346747,0.036133923,0.010127426,0.000511387,0.023480368,0.000809441,0.002821701,0.001176944,0.000657723,0.001559591,0.000936335,0.003514958,0,0.002844361,0.001565549,0.000257249,0.044190985,0.101490149,0.032729021,0.000245485,0.948557017,0.008684225,0.000285284,0.009361622,0.000119992
deep_MAG_0335,3565444,3.002629419,0.412094265,7.286268392,particle,0.28812866,0.211918006,0.058110442,0.090119356,0.014076239,0.068912234,0.013495072,0.051564747,0.004180817,0.035348497,0.022236871,0.001831048,0.116989875,0.027261051,0.167439688,0.108829676,0.029735296,0.003347926,0.008169407,0.009943625,0.01120165,0.018928936,0.087144367,0.067640488,0.002516682,0.027763903,0.027431659,0.007060728,0.008828341,0.318237455,0.006311242,0.076604536,0.027928237,0.091584043,0.002953374,0.007688902,0.014468553,0.016146023,0.113146013,0.018226703,0.000910941,0.070840848,0.049468671,0.007328924,0.01135476,0.037507947,0.162274906,0.027746597,0.371789581,0.039521586,0.034166609,0.024383359,0.080900117,0.010487447,0.0264368,0.006405027,0.009102962,0.160646232
deep_MAG_0336,1057952,0.465726811,4.052864623,0.114912995,planktonic,0.021793843,0.029827631,0.002359992,0.038847217,0.037785611,0.011191434,0.001884424,0.016766172,0.002609002,0.011168735,0.091149648,0.000884492,0.005398456,0.162526596,0.013477574,0.006360986,0.022130331,0.069715132,0.014874729,0.346082277,0.1828703,0.112972578,0.007756384,0.001487593,0.000299279,0.007318257,0.375552986,0.195703432,0.089823669,0.003177748,0.004079366,0.006169691,0.084466574,0.001600314,0.004733582,0.151808893,0.001270732,0.340925584,0.024435641,0.20561714,0.002115034,0.009619881,0.016202613,0.146857913,0.201922015,0.353442712,0.014703147,0.393167518,0.015893149,0.006505336,0.062611102,0.001188913,0.025766095,0.077165569,0.000798375,0.122435222,0.319270837,0.040021976
deep_MAG_0338,3943636,2.852665211,4.432772066,0.643539791,mixed,0.081052069,0.022087003,0.140405132,0.287187328,0.065692981,0.020432748,0.01767243,0.07763161,0.20648634,0.029163169,0.1299977,0.018710145,0.168746804,0.034448354,0.035701128,0.055593156,0.104406469,0.031023167,0.218911806,0.259485868,0.189310865,0.10997481,0.035110846,0.125888593,0.568449133,0.016908954,0.029991846,0.107267629,0.050389054,0.053741282,0.094432961,0.092924773,0.083676359,0.102561866,0.019104922,0.375849189,0.010667356,0.557010529,0.033671548,0.142886192,0.428431739,0.058107849,0.266229053,0.013056427,0.121829804,0.087628201,0.048548841,0.172430755,0.025314134,0.173201499,0.20557598,0.079850723,0.095222533,0.489224934,0.05626455,0.051940944,0.08553704,0.022388159
deep_MAG_0339,1794310,6.137566152,106.9039735,0.057411955,planktonic,0.041618589,0.048131693,0.021758585,0.290353664,4.721710675,0.029943053,0.176452691,0.189772657,2.930918913,0.069740283,2.863705021,0.914769884,0.054523946,3.165122309,0.081209274,0.034558287,2.271056776,6.672401779,3.620202992,3.758491948,4.603305847,5.307517473,0.072193985,0.116275262,0.063395651,0.109289922,3.106411286,7.646906415,4.899125085,0.045130948,7.045468433,0.036407999,5.302233702,0.035340109,5.791001203,1.082994965,0.023884182,2.001050633,0.061989506,2.313869281,5.058986137,0.033979541,0.026660998,2.057237283,3.668248024,4.260454903,0.062501471,2.936234739,0.072080896,0.039333597,3.321785254,0.095873901,0.073645946,2.924382272,0.039668717,4.044988947,2.658380272,0.046861848
deep_MAG_0340,2499236,0.773486727,2.246302765,0.3443377,planktonic,0.021999365,0.016368258,0.012480023,0.016959493,0.024617958,0.002541794,0.115665666,0.003483992,0.3575423,0.022251707,0.030136429,0.08985506,0.035091996,0.021943941,0.014325857,0.036756328,0.145369906,0.028176242,0.01602115,0.004218039,0.031655502,0.041525734,0.023742736,0.00615204,0.029993018,0.020338629,0.018238321,0.006511134,0.03864294,0.00923847,0.103500558,0.021559429,0.013764533,0.028196395,0.494562202,0.048962876,0.055591909,0.108394416,0.008210964,0.121098943,0.257636505,0.011210531,0.037021472,0.007096761,0.026338655,0.007042378,0.031666394,0.022628805,0.028973043,0.032207843,0.055018855,0.026695783,0.002859163,0.106438806,0.069517197,0.027988318,0.019363816,0.004398917
deep_MAG_0342,1797085,4.520517078,0.759316567,5.953402404,particle,0.17113406,0.205489109,0.060495586,0.114547572,0.020405227,0.073242152,0.126850154,0.32843907,0.008090493,0.157346098,0.028022205,0.00210758,0.109280035,0.007569064,0.122293999,0.113660713,0.029780492,0.030195098,0.018139309,0.063441455,0.028647822,0.038225638,0.274066987,0.306122834,0.088499521,0.308332387,0.024897157,0.053070212,0.019198482,0.255592489,0.024560939,0.101305217,0.01823313,0.143154516,0.014755236,0.029246397,0.019371135,0.014239727,0.186667001,0.021803455,0.03694485,0.126142237,0.074514499,0.011132257,0.040648523,0.018965428,0.13192841,0.032731704,0.135818111,0.091522289,0.027854633,0.139992683,0.35151485,0.028664846,0.027910113,0.021221295,0.067745209,0.154061955
deep_MAG_0343,1606021,0.127838701,3.094830278,0.041307177,planktonic,0.000969524,0.00072402,0.000139748,0.00028033,1.718449474,0.00063321,0.000297646,0.000873238,0.000417273,0.000208555,0.000193429,0.164873934,0.011090553,0.028375134,0.000147662,0.010106871,0.069676029,0.000184339,0.018580037,0.19765386,0.00050364,0.014721967,0.0355379,0.001223829,0.000123381,0.000272067,0.004311386,0.002920059,0.00020304,0.009688244,0.000498867,0.000109026,0.120784064,0.001450272,0.000426397,0.000304967,0.005944871,0.522601932,0.000500875,0.183100536,0.000156445,0.000159224,0.016539545,0.000308787,0.000253742,0.000554059,0.002020847,0.042758509,0.002492941,0.000155249,0.000810566,0.000350244,0.025143766,0.000495761,0.000111374,0.000219761,0.000712045,0.000323926
deep_MAG_0344,3696298,1.986500885,4.659991974,0.426288478,planktonic,0.224463366,0.167853047,0.026891097,0.046388387,0.175854465,0.041961453,0.016785516,0.043751532,0.080021574,0.048286532,0.281050353,0.032363665,0.088332483,0.013797937,0.093311339,0.066119262,0.161094126,0.103237361,0.12422323,0.162484194,0.129359777,0.177296496,0.096779117,0.030949799,0.002023132,0.062728852,0.282802037,0.095091396,0.19362734,0.101736099,0.113442171,0.02609436,0.15856553,0.017999841,0.019811163,0.014932567,0.023312105,0.332561948,0.138614177,0.23794939,0.018964695,0.036196405,0.096903219,0.104026587,0.295200737,0.297774497,0.049106212,0.376828778,0.035877113,0.029266129,0.162295933,0.024610012,0.069409238,0.128599076,0.024025567,0.116875444,0.386734951,0.139850049
deep_MAG_0345,3458577,15.75325971,7.260014673,2.169866098,particle,0.000910438,0.001359277,4.433012684,0.054176345,0.042718834,0.036262783,0.053166909,0.028572891,0.394013167,0.277578651,2.013810403,0.033081958,0.142463461,0.002870816,0.066997757,0.028875227,0.019520912,0.00134106,0.245993447,0.001581033,0.001275256,0.006721161,0.091319076,0.196642398,0.01180866,0.000811148,0.001368313,0.006201504,0.374205546,0.20261282,0.653719947,3.093901367,0.058989783,0.120589977,0.055350874,0.063267224,0.015028856,0.003622318,0.000943752,0.008444294,0.012257042,0.0739543,0.006923574,0.000608293,0.021957212,0.001161936,0.037498599,0.001169067,0.0117866,4.375905755,1.456366259,1.322459624,0.002326225,1.739810654,1.062435814,0.001619588,0.03858636,0.001315152
deep_MAG_0347,3647452,1.088100638,1.632561871,0.666498867,mixed,0.011716631,0.033442375,0.000501358,0.003382085,0.052845308,0.000470168,0.000610408,0.017657721,0.001144669,0.000350808,0.005838882,0.025569699,0.026976284,0.024303889,0.001419619,0.004772898,0.014405679,0.028799124,0.035868013,0.164093061,0.40792547,0.062662309,0.012651353,0.025499616,0.00159413,0.009123313,0.115820955,0.326600888,0.006417583,0.019966039,0.001297546,0.000907195,0.072975059,0.029991637,0.006571603,0.00519201,0.003038548,0.086090766,0.089864297,0.07589998,0.002941115,0.002280164,0.010663674,0.040800568,0.004383819,0.00714871,0.00619406,0.053253657,0.006272242,0.001272212,0.000728073,0.010593011,0.00823236,0.000976232,0.028633083,0.711561031,0.002007206,0.008462317
deep_MAG_0349,6648200,3.805521838,0.270964532,14.0443541,particle,5.32E-05,0.000113629,5.63E-06,2.301151096,0,0.005138335,0.002263675,0,4.49E-05,0.001231907,0.000928,0,0,7.25E-06,0.004018932,2.16E-05,0,5.94E-05,0,0,1.29E-05,0,0,0,1.286743395,0,0,0,0.00086156,7.67E-06,1.34E-05,0,6.15E-06,1.88E-05,0.001624728,0.214788802,7.25E-06,0,0,0,0.041660008,0.203791144,0,0,0.008223929,0,0,0,1.52E-05,1.50E-05,0,0,3.99E-05,0,2.69E-05,0.000238897,0.002733504,0.000619621
deep_MAG_0351,6069240,5.647965721,2.014318543,2.803908915,particle,0.360450814,0.324822415,0.044684261,0.114404449,0.074518857,0.188377927,0.137400912,0.157977951,0.019714206,0.093813734,0.052615548,0.006568615,0.146985239,0.089578218,0.216217642,0.156640301,0.108672883,0.059775216,0.028519006,0.14914872,0.065428385,0.084051833,0.19543702,0.201679172,0.034521934,0.204189223,0.078063479,0.078873915,0.063430763,0.444300381,0.075517761,0.064167804,0.073736726,0.076991243,0.04972015,0.120351148,0.01581291,0.051213193,0.229326963,0.091355303,0.05422003,0.109384299,0.110111378,0.037285835,0.076644128,0.075823118,0.175033349,0.08713057,0.95329175,0.053492584,0.07434121,0.084245464,0.454768685,0.052188045,0.035937857,0.060142282,0.135831683,0.203355779
deep_MAG_0353,1706642,1.131280899,2.441616549,0.463332745,planktonic,0.011020068,0.000372235,0.013810352,0.117437337,0.011330836,0.008844209,0.010300706,0.018093106,0.010311775,0.00127013,0.006986279,0.004914622,0.064308295,0.454393939,0.010499884,0.003859593,0.017006441,0.00057708,0.015173102,0.001673791,0.002658018,0.167793453,0.016035509,0.03887218,0.003638431,0.000216771,0.000362192,1.183757084,0.001943303,0.272492578,0.013980566,0.012300989,0.10936929,0.026651752,0.009023924,0.192216518,0.007989778,0.00212396,0.000859326,0.010198531,0.006698391,0.279132969,0.001558988,0.000403585,0.138688151,0.00012232,0.006817088,0.011342668,0.087750952,0.060816895,0.012233416,0.031830965,0.001244314,0.048007221,0.020471313,0.002759461,0.008326094,2.47E-05
deep_MAG_0354,1417960,0.616464526,12.64125197,0.048766097,planktonic,0.005035968,0.004664688,0.003928407,0.053655276,0.3811298,0.003944793,0.042096226,0.003563748,1.726513698,0.00518311,0.381250896,0.507032815,0.005866189,0.05451539,0.006205478,0.00438034,0.433275925,0.326733291,0.24380519,0.091063702,0.397835321,0.525835909,0.005531428,0.00489386,0.014615929,0.006243619,0.333652409,0.094413754,0.310970322,0.001978266,0.408630936,0.004688327,0.245820203,0.005637207,0.889190653,0.065148707,0.008190744,0.963147875,0.003103717,0.709293917,1.321423276,0.002676989,0.004365762,0.120263136,0.316222323,0.387461624,0.00536876,0.356653553,0.00271636,0.005778959,0.292516203,0.007039603,0.003208939,0.424653032,0.020628646,0.368896576,0.332798109,0.002376613
deep_MAG_0355,3291778,0.728862887,3.426917461,0.212687611,planktonic,0.025255463,0.024762777,0.00471408,0.017811947,0.148062576,0.007457718,0.018106007,0.029095898,0.01516412,0.012922023,0.087633797,0.004617489,0.021114283,0.263477856,0.014933654,0.010766547,0.059514568,0.264588253,0.127039296,0.154685876,0.207585427,0.124955598,0.028088747,0.024056937,0.005036054,0.045160436,0.148360568,0.145501878,0.116035217,0.036561512,0.095148319,0.008634649,0.211328113,0.008921892,0.084279062,0.110581048,0.001566116,0.030838418,0.029314123,0.072226875,0.039823962,0.018279932,0.004062262,0.091953051,0.13186641,0.246773717,0.015339213,0.132018021,0.045419777,0.008530648,0.083659196,0.01544625,0.028249431,0.068731814,0.002996192,0.195468564,0.160466935,0.020789756
deep_MAG_0356,2519775,0.935994996,1.966526244,0.475963643,planktonic,0.035182274,0.396776075,0.027911588,0.008063374,0.006721902,0.001936681,0.00221509,0.003940538,0.091533483,0.003362547,0.007466972,0.003571747,0.006892898,0.015735085,0.001361554,0.004846252,0.046750437,0.019614585,0.026428968,0.11997785,0.039966607,0.008055782,0.00445848,0.003037443,0.000970058,0.009191727,0.958309988,0.010305621,0.009414402,0.010299348,0.031461142,0.047173781,0.02728229,0.011790405,0.004936997,0.014835521,0.002507497,0.048160086,0.077868978,0.008567073,0.001359829,0.002053538,0.024669877,0.085198022,0.003859824,0.017661652,0.004174443,0.056790707,0.007754071,0.030764916,0.174252985,0.007515924,0.04574342,0.123662136,0.023841887,0.117827864,0.00464455,0.011862468
deep_MAG_0358,4279195,22.62965212,12.72749163,1.778013514,mixed,0.001289257,0.00129027,2.377023222,0.622153101,0.473993221,2.653318705,0.366077768,0.129888422,0.713463689,1.284802677,0.850477041,0.084827286,0.629509108,0.209196422,5.233539589,0.098333127,0.152349504,2.31E-05,1.208900553,0.000821416,3.00E-05,0.020846494,0.599569889,0.41669097,0.211343045,5.18E-05,0.001019756,0.096686782,1.131563296,0.739395696,0.869601489,1.138032967,0.363372923,0.145438245,0.456805658,1.48300968,0.139857194,0.026775537,0.000276225,0.059229655,0.34412572,0.29397956,0.045245344,3.58E-05,0.076404923,3.96E-05,0.090789673,0.000510067,0.089891955,1.376488491,1.730953664,1.54732717,0.000827355,0.907232981,2.396876187,4.12E-05,1.465195388,0.000303863
deep_MAG_0361,3187147,2.012296635,1.767129581,1.138737451,mixed,0.16170322,0.370043108,0.003573893,0.012606602,0.0139197,0.005841684,0.018907552,0.021049486,0.005356715,0.002150949,0.002381329,0.002211774,0.03464168,0.048874059,0.002003867,0.024937244,0.060715899,0.084603384,0.011776209,0.305652379,0.491291966,0.013035179,0.016711084,0.008623595,0.018234851,0.089109762,0.319588162,0.023400868,0.002189501,0.026078492,0.012670217,0.00363913,0.009717249,0.045021282,0.019198693,0.026131999,0.005629424,0.026408693,0.071687187,0.025899895,0.034119634,0.02369073,0.024270998,0.056505257,0.031217965,0.030379436,0.013164349,0.099464466,0.044615328,0.003304,0.003788095,0.011568046,0.284086479,0.002518899,0.007519974,0.631796104,0.004111961,0.026086534
deep_MAG_0362,3127459,1.410956646,1.476840395,0.955388714,mixed,7.92E-05,0.000446037,0.231728999,0.001829733,0.006394041,0.030053856,0.015772252,0.011459861,0.082189655,0.041926028,0.129132849,0.002214178,0.008961994,0.142742264,0.00451532,0.028092239,0.004850201,0.000157771,0.025997578,0.001557574,0.000245932,0.038972265,0.007514483,0.073422404,0.00778195,0.000118134,0.000525828,0.017358659,0.046953523,0.014160286,0.044198174,0.249957026,0.010344775,0.017278759,0.017223942,0.002836516,0.00342357,0.053967134,1.60E-05,0.032856082,0.004903284,0.006196662,0.122361824,4.89E-05,0.002872929,0.000201514,0.016855036,0.000168686,0.20502224,0.205742106,0.372347415,0.029680545,0.001061112,0.431783216,0.075089295,0.000394983,0.003795468,1.47E-05
deep_MAG_0363,1601282,0.910188601,17.88266298,0.050897822,planktonic,0.00485681,0.005223528,0.005621742,0.073811683,0.863256685,0.004024106,0.061604103,0.04550876,0.41714089,0.015454857,0.717467474,0.100925852,0.009996628,0.998790555,0.010965026,0.002745412,0.387686633,0.809054048,0.697998811,0.640216909,0.539638508,0.821166574,0.010722639,0.019953461,0.006871638,0.014625289,0.328892896,1.624450806,1.302916636,0.009775756,1.141755184,0.006595882,1.031798101,0.005696304,1.05748153,0.060381375,0.003826717,0.128364084,0.006310598,0.194977847,0.486209832,0.004807432,0.002765245,0.201758462,0.656776863,0.773804953,0.00909113,0.304009119,0.019100616,0.009203667,0.647844116,0.016942675,0.012504914,0.606786913,0.005771603,0.498714008,0.341111324,0.007096373
deep_MAG_0366,3567305,1.745169216,1.952185317,0.893956737,mixed,0.000119005,0.000359423,0.128606274,0.236415068,0.000959905,0.004005112,0.008108764,0.000136743,0.005708282,0.007643874,0.006677094,0.000807332,0.002689225,8.08E-05,0.004003545,0.00088909,0.001827743,0.00182487,0.001124266,0.000170822,0.000227543,0.000164451,0.000963255,0.035153841,0.004814984,0.002506894,8.08E-05,0.000122797,0.007549482,0.0006149,0.029492969,0.70005937,0.000456691,0.001412442,0.004433459,0.165362075,0.000215606,0.001160902,0.000331525,0.000736415,0.010387749,0.106419319,0.000555397,0.000128577,0.130578917,3.56E-05,0.000251036,8.30E-05,8.60E-05,0.450077393,0.633368931,0.038623345,0.00023567,0.944278203,0.00889502,0.000940321,0.004355612,3.68E-05
deep_MAG_0367,4648838,10.21726997,2.230677131,4.580344608,particle,0.008437389,0.002060113,2.736949838,0.141417894,0.025652974,0.589020675,0.331049441,0.038409896,0.146615892,0.618360464,0.191950366,0.01129949,0.73085979,0.039946849,0.435176557,0.050864365,0.029267792,0.000190059,0.069735273,0.006389365,0.001427453,0.012268477,0.139347382,0.209308136,0.711031939,9.54E-05,0.001576726,0.011698994,0.148015857,0.420683357,0.113611212,0.576492498,0.048525267,0.093623515,0.065285524,0.123320485,0.104443691,0.010402183,0.002227211,0.024301945,0.269640808,0.149534634,0.038897995,0.000823115,0.053687199,9.05E-05,0.060328508,0.002977037,0.103419843,0.67652949,0.194135083,0.505634083,0.014738926,0.207114013,0.727499257,0.000408008,0.420727152,0.000419708
deep_MAG_0368,2537492,2.537673185,0.35722892,7.103773081,particle,0.04099762,0.01962858,0.00107505,0.003032284,0.003017358,0.021514771,0.518726495,0.251105441,0.030093372,0.001318077,0.000664356,0.001507985,0.017931091,0.021166937,0.018392481,0.018014427,0.016385638,0.002022303,0.003780478,0.043184742,0.003399757,0.009810636,0.026720638,0.172005642,0.127553907,0.01410473,0.002660323,0.054424747,0.000745173,0.099662524,0.005310127,0.003126498,0.010738252,0.236235884,0.057931217,0.000616836,0.010711896,0.000760339,0.049202561,0.003117919,0.07163863,0.003374599,0.002397818,0.003178255,0.000690192,0.001049793,0.076162287,0.003672949,0.336223534,0.002010121,0.001039412,0.019752525,0.330995187,0.000657382,0.108090653,0.003647766,0.00396381,0.003958098
deep_MAG_0373,3641185,4.401306886,3.731565581,1.179479977,mixed,0.258851041,0.34213668,0.016201667,0.074804299,0.085792265,0.135238335,0.049541861,0.176610065,0.062789547,0.058492641,0.042176675,0.012190194,0.087076262,0.299804169,0.175216474,0.131462854,0.094310197,0.147575403,0.088541342,0.216314194,0.143109062,0.125091691,0.108510587,0.182063662,0.02019233,0.342314803,0.110180213,0.170449227,0.067940137,0.227625119,0.06678989,0.047208837,0.172545484,0.038296522,0.321421381,0.255679843,0.012974381,0.074579053,0.323117328,0.145736852,0.213266226,0.160632715,0.107218453,0.075982426,0.138724482,0.115249157,0.152883844,0.129036203,0.454046387,0.042403686,0.087321034,0.030294825,0.274228369,0.079322973,0.018407878,0.115914187,0.18964626,0.237340793
deep_MAG_0375,1952443,0.460155809,2.450206617,0.18780286,planktonic,0.033252366,0.026425252,0.006591397,0.006158951,0.099554577,0.003513894,0.00702158,0.028989739,0.012637567,0.020274095,0.121485034,0.003129797,0.019211774,0.07465229,0.008745634,0.007064316,0.056032814,0.059709271,0.042020021,0.503229,0.061473461,0.071241373,0.01951338,0.016214797,0.000952058,0.01258648,0.133351672,0.133605251,0.143001001,0.01737889,0.028928806,0.007174091,0.112383064,0.003050452,0.025928548,0.004004682,0.001506069,0.026225539,0.02310993,0.063393078,0.011924922,0.002825333,0.002535041,0.057655398,0.044342712,0.072618569,0.010829143,0.197888463,0.015842591,0.010655198,0.075181975,0.002880206,0.078881585,0.094921781,0.001071765,0.057107941,0.119685952,0.008791861
deep_MAG_0376,2624150,1.323808926,0.460727849,2.873299125,particle,0.00079217,0.000991683,0.017287061,0.114934672,0.000743374,0.035473892,0.045671689,0.001266845,0.001164651,0.025790047,0.031857146,0.001030715,0.001230888,0.001831982,0.913485064,0.000579502,0.002393667,0.000636798,0.002260466,0.001491673,0.001350533,0.001097072,0.001060169,0.005947339,0.015538239,0.000474937,0.00164072,0.000838367,0.03288336,0.005341283,0.00375836,0.006732438,0.003175389,0.001505143,0.047662155,0.110258311,0.000237345,0.001068119,0.001599797,0.000735415,0.011797639,0.094843178,0.001123508,0.000827479,0.04471968,0.000160719,0.000846329,0.000639802,0.001366079,0.019943474,0.00530055,0.00571304,0.001019687,0.022275085,0.001477463,0.001339369,0.127128623,0.000196595
deep_MAG_0378,4625493,7.385633689,3.058861955,2.414503759,particle,0.063684288,0.028399236,0.003078623,0.125611447,0.991837715,0.042024508,0.044761557,0.024972069,0.013301473,0.005580275,0.004103641,0.064009826,0.382454429,0.28365698,0.046505245,0.040544551,0.421590929,0.012032715,0.136886335,0.037454521,0.020360393,0.016550662,0.713798969,0.350494648,2.877692483,0.009643387,0.038647261,0.014615679,0.004634618,0.133591937,0.008356767,0.028938592,0.141605879,0.382559281,0.021254154,0.11838442,0.054004498,0.066600817,0.014399761,0.018166852,0.376903707,0.089624431,0.141218958,0.008387633,0.100911345,0.007635894,0.030122485,0.04598033,1.443742818,0.020268614,0.035856575,0.151427372,0.030554855,0.020427792,0.058016596,0.037426472,0.028707045,0.010491305
deep_MAG_0380,3567559,1.548061958,0.811608379,1.907400167,mixed,0.002001924,0.003237073,0.002222648,0.04618952,0.197105197,0.002436267,0.004788551,0.002130764,0.008675888,0.016389014,0.006676702,0.017107566,0.016023962,0.021363739,0.003644738,0.001416694,0.027059359,0.001735486,0.137444098,0.001901948,0.004195506,0.000469465,0.159113833,0.674355724,0.16418305,0.00138412,0.002374727,0.000679261,0.01496578,0.015378186,0.007815301,0.014923718,0.231755789,0.011974652,0.014009562,0.028121835,0.0112409,0.000649129,0.003127995,0.000389939,0.014860313,0.009362621,0.001370285,0.001247566,0.009033387,0.000770043,0.002317108,0.001077624,0.005386187,0.0119742,0.042058641,0.300138256,0.002519178,0.012394888,0.049475356,0.007270089,0.005669641,0.002085346
deep_MAG_0383,2753922,4.166997293,7.616427366,0.547106549,mixed,0.079828603,0.052791658,0.021925837,0.104470677,0.282065049,0.032129709,0.227639791,0.641068573,0.170509062,0.078831404,0.096841445,0.066174532,0.122022953,0.220231481,0.116729042,0.053041088,0.198941293,0.512700853,0.170779245,0.575397447,0.164478152,0.303279721,0.116560811,0.546021738,0.043040368,0.147129173,0.121265714,1.726162367,0.296278481,0.146179277,0.621546354,0.039449928,0.341105397,0.064586776,0.194254265,0.043065616,0.051404151,0.101288623,0.075223947,0.17843789,0.269900917,0.041582545,0.023364542,0.093840008,0.213186032,0.170932183,0.078825166,0.148075789,0.483464423,0.046581566,0.101424738,0.209947282,0.223647785,0.136702896,0.083829578,0.176957039,0.097561814,0.038721864
deep_MAG_0386,3458443,12.46111596,4.213982067,2.957088038,particle,0.003161868,0.003533427,2.726251463,0.003751938,0.006292624,3.30060225,0.112145749,0.004795264,0.375884646,0.901923798,0.629722613,0.003946574,0.018639794,0.004718031,0.003259578,0.001740778,0.009894323,0.00405263,0.039161907,0.006667289,0.003524294,0.002937271,0.004086021,0.047158934,0.015752204,0.002054514,0.003516637,0.010097132,0.4944111,0.017259644,0.044773709,1.706873556,0.006000164,0.014215292,0.047408934,0.006759388,0.008533941,0.003427796,0.003014066,0.0030076,0.01754964,0.004190317,0.002548353,0.001804369,0.004718295,0.001421968,0.002202268,0.003330432,0.006161576,2.52011488,1.111263753,0.12647617,0.004400756,1.365496379,0.888474149,0.00560793,0.002192571,0.002185487
deep_MAG_0387,1801354,0.354747356,2.719178685,0.130461215,planktonic,0.006782241,0.004768162,0.022434911,0.017114162,0.101801442,0.001237299,0.018607553,0.002364301,0.521747386,0.02713923,0.398580192,0.139248449,0.031968297,0.001472633,0.00376106,0.002970342,0.141903137,0.026803668,0.037484563,0.008553809,0.012432235,0.019173983,0.020726755,0.001753917,0.002939009,0.005657758,0.016143839,0.006938078,0.237232177,0.006272304,0.273404293,0.017069953,0.025544515,0.010310146,0.068270327,0.004406589,0.029212752,0.031843788,0.003352018,0.024549857,0.043824045,0.002854706,0.004438108,0.006462826,0.042926884,0.052537536,0.002976617,0.022299062,0.001659225,0.018341944,0.205137216,0.026845084,0.001788723,0.223016911,0.040499958,0.010490965,0.025439244,0.008409859
deep_MAG_0390,2398383,2.70304956,1.686754617,1.602514991,mixed,0.001430209,0.0019603,0.115657933,0.051426082,0.008588365,0.795211339,0.124348907,0.212911403,0.060878496,0.331931043,0.058960089,0.00409578,0.013922955,0.017493968,0.115697449,0.002309279,0.005560476,0.000243859,0.090387754,0.002185978,0.000339634,0.053777304,0.020095583,0.019647689,0.267124566,0.000400516,0.001563668,0.18174942,0.283134603,0.03732858,0.096700941,0.098913433,0.016272658,0.007383563,0.285888286,0.080615547,0.006736586,0.001856089,0.000884402,0.001966379,0.162027806,0.017569319,0.002401089,0.000223365,0.007453961,7.07E-05,0.102100818,0.000528325,0.023596275,0.107608056,0.089380373,0.131113598,0.001234239,0.097406767,0.091813223,0.000110368,0.077404058,0.000180758
deep_MAG_0391,2795430,1.137860727,7.371639899,0.154356526,planktonic,0.030813263,0.026571053,0.012251828,0.056629296,0.293574653,0.006980279,0.080866175,0.020662208,0.473373181,0.033420452,0.270928352,0.139187799,0.051212814,0.427634801,0.018486851,0.026991848,0.223558236,0.274994413,0.204170692,0.060311942,0.251034725,0.272252141,0.047358477,0.023129261,0.021450955,0.047258695,0.202777685,0.093037544,0.349763099,0.041758632,0.277624573,0.020071949,0.261836658,0.022014999,0.746449967,0.2269958,0.020799681,0.234298769,0.023999175,0.272070931,0.392992395,0.024460326,0.015451977,0.096252579,0.176819612,0.310948392,0.030006598,0.18233704,0.064605324,0.018341841,0.251150256,0.032893866,0.010863074,0.262390646,0.034189944,0.24412134,0.14287302,0.030198545
