contig,ocean,gene_callers_id,is_integron,COG_accession,COG_category,pnps_ERR599362,pnps_ERR599371,pnps_ERR599376,pnps_ERR599339,pnps_ERR599088,pnps_ERR599023,pnps_ERR594389,pnps_ERR599068,pnps_ERR599034,pnps_ERR598972,pnps_ERR599018,pnps_ERR599012,pnps_ERR598982,pnps_ERR599150,pnps_ERR599057,pnps_ERR594414,pnps_ERR594362,pnps_ERR599173,pnps_ERR594392,pnps_ERR598970,pnps_ERR599146,pnps_ERR599351,pnps_ERR599058,pnps_ERR599025,pnps_ERR594320,pnps_ERR599110,pnps_ERR594324,pnps_ERR594359,pnps_ERR594361,pnps_ERR594385,pnps_ERR599021,pnps_ERR599107,pnps_ERR594291,pnps_ERR598990,pnps_ERR598973,pnps_ERR598979,pnps_ERR599026,pnps_ERR598960,pnps_ERR594382,pnps_ERR599164
c_13986,EAC,2176415,non-integron,P,Inorganic ion transport and metabolism,,0.1267369149558179,,,,,0.09867186848617593,,,,,,,,,0.12482499988452965,0.12266872951801495,,0.1114654626196614,,,0.11500071835725308,,,,,,,,,,,,,,,,,0.14533799483173074,
c_13986,EAC,2176416,non-integron,S,Function unknown,,2.44647765435108,,,,,0.07064403522911415,,,,,,,,,0.2125880077702404,0.15539040020634212,,0.2428074004872633,,,1.5283221171679575,,,,,,,,,,,,,,,,,0.15132742429517582,
c_13986,EAC,2176417,non-integron,C,Energy production and conversion,,0.10269769194523518,,,,,0.012262470581460915,,,,,,,,,0.008514546459638846,0.02319103180996629,,0.033901521811065226,,,0.027000724465122257,,,,,,,,,,,,,,,,,0.007999883085575388,
c_13986,EAC,2176418,non-integron,I,Lipid transport and metabolism,,,0.07875769763613448,,,,0.0943834547275304,,,,,,,,,0.02144529101692159,0.06968212035694986,,0.09833206580352907,,,0.047456649108195546,,,,,,,,,,,,,,,,,0.030950184046541974,
c_13986,EAC,2176419,non-integron,K,Transcription,,,0.01285552439271751,,,,0.15084298849822567,,,,,,,,,0.1785706386994917,0.09475718912561616,,0.1336925218388623,,,0.15658056846826438,,,,,,,,,,,,,,,,,0.057291122098748024,
c_13986,EAC,2176420,non-integron,P,Inorganic ion transport and metabolism,,0.30447710905466585,,,,,0.3127641304695882,,,,,,,,,0.35124661624740633,0.3026897847151705,,0.3198520520374983,,,0.34356609824537226,,,,,,,,,,,,,,,,,0.4122637740320782,
c_13986,EAC,2176421,non-integron,H,Coenzyme transport and metabolism,,0.07379950067787855,,,,,0.0292076821807288,,,,,,,,,0.004250661871685577,0.011220182953540473,,0.004960339152687966,,,0.05516180619249888,,,,,,,,,,,,,,,,,0.0,
c_17351,EAC,2205826,non-integron,U,"Intracellular trafficking, secretion, and vesicular transport",,,,,,0.06137378555170335,,,,0.2257021615034215,,0.06307957413813815,,0.057836362571225576,0.0912344338976513,,,,,,0.05315356037806497,,0.06926952709244573,0.045515144933254,,0.06943840840525435,,,,,,,,0.03229214981640278,,,0.05645463996462465,,,
c_19888,EAC,2232184,non-integron,,,0.2278221793901791,,0.16533094278127147,,,,,,,,,0.06553009209397131,,0.10349601249538946,0.07748534716065862,,,,,,,,0.01063884962981218,,0.1467540536904514,,,,,,,,0.02145568433603029,,,,0.17735334141367282,,,
c_19888,EAC,2232185,integron,,,0.04950764949014506,,0.06673516710649076,0.10226969975011074,,,,,,,,0.0659540392360733,,0.07797794696705558,0.05830686423776354,,,,,,,,0.05486334935599802,,0.06059986131452249,,,,,,,,0.08273849856819586,,,,0.062073899139462776,,,
c_19888,EAC,2232186,non-integron,,,,,,,,,,,,,,0.035945403679317305,,,,,,,,,,,,,,,,,,,,,,,,,0.07335588591736991,,,
c_21967,EAC,2256209,non-integron,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
c_21967,EAC,2256210,non-integron,,,,,,,,,,,,,,,,,0.05582525129597856,,,,,,,,0.1184509181804686,,,,,,,,,,,,,,,,,
c_21967,EAC,2256211,integron,,,,,,,,,,,,,,,,,,,,,,,,,0.9494396612561768,,,,,,,,,,,,,,,,,
c_21967,EAC,2256212,integron,,,,,,,,,,,,,,,,,0.20169204255743325,,,,,,,,0.15623886067217901,,,,,,,,,,,,,,,,,
c_23644,EAC,2274567,non-integron,R!!!N!!!W,General function prediction only!!!Cell motility!!!Extracellular structures,,,,,,,,,,,,0.016897181335944724,,,,,,,,,,,0.008099485123190643,,,,,,,,,,,,,,,,,
c_23644,EAC,2274568,non-integron,,,,,,,,,,,,,,0.1039243975180984,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
c_23644,EAC,2274570,integron,L,"Replication, recombination and repair",,,,,,,,,,,,0.03733487345259922,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_23644,EAC,2274571,integron,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_23644,EAC,2274572,integron,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_23644,EAC,2274573,integron,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_23644,EAC,2274577,non-integron,F,Nucleotide transport and metabolism,,,,,,,,,,,,0.19726286514102706,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_23644,EAC,2274578,non-integron,O,"Posttranslational modification, protein turnover, chaperones",,,,,,,,,,,,0.03266088180737765,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_23644,EAC,2274579,non-integron,,,,,,,,,,,,,,0.027387120761815542,,,0.0032303912959489077,,,,,,,,0.051493372367072784,,,,,,,,,,,,,,,,,
c_23644,EAC,2274580,non-integron,,,,,,,,,,,,,,0.19382181031060425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_24484,EAC,2284005,non-integron,L,"Replication, recombination and repair",,,,,,,,,,,,,,0.15358998535518853,,,,,,,,,,,,,,,,,,,,,,,,,,
c_24484,EAC,2284006,non-integron,,,,,,,,,,,,,,,,0.3418535605404797,,,,,,,,,,,,,,,,,,,,,,,,,,
c_24484,EAC,2284007,non-integron,R,General function prediction only,,,,,,,,,,,,,,,0.08710343877691355,,,,,,,,0.059417348644841925,,,,,,,,,,,,,,,,,
c_24484,EAC,2284008,non-integron,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
c_24484,EAC,2284009,non-integron,,,,,,,,,,,,,,,,0.3520796973079913,,,,,,,,,,,,,,,,,,,,,,,,,,
c_24484,EAC,2284010,non-integron,,,,,,,,,,,,,,,,0.4700104455990866,,,,,,,,,1.5479616036137802,,,,,,,,,,,,,,,,,
c_24484,EAC,2284011,non-integron,,,,,,,,,,,,,,,,0.12554098123987248,,,,,,,,,,,,,,,,,,,,,,,,,,
c_24484,EAC,2284015,non-integron,H!!!E,Coenzyme transport and metabolism!!!Amino acid transport and metabolism,,,,,,,,,,,,,,0.11749776928668135,,,,,,,,,,,,,,,,,,,,,,,,,,
c_24484,EAC,2284017,non-integron,C,Energy production and conversion,,,,,,,,,,,,0.12516425566305067,,0.007184433965649613,,,,,,,,,0.03453023054162825,,,0.3292195408892372,,,,,,,,,,,0.05768066096929843,,,
c_24484,EAC,2284018,non-integron,C,Energy production and conversion,,,,,,,,,,,,,,,,,,,,,,,,,,0.09834405182667064,,,,,,,,,,,,,,
c_24484,EAC,2284019,non-integron,C,Energy production and conversion,,,,,,,,,,,,0.2087837922285716,,0.09445719361575536,,,,,,,0.15787671798294298,,0.11244747045875116,,,0.33327978555765003,,,,,,,,,,0.09759326422448986,0.14325459529042078,,,
c_26958,EAC,2309041,non-integron,,,,,,,,,,,,,,,,,,,,,,,,,0.2625988219565959,,,,,,,,,,,,,,,,,
c_26958,EAC,2309044,non-integron,J,"Translation, ribosomal structure and biogenesis",,,,,,0.6063703080566065,,,,,,0.2933526536518354,,0.6371561502872356,0.3937292764075915,,,,,,,,0.3273899013273781,,,0.2938808545103564,,,,,,,,,,,0.3284690644307454,,,
c_26958,EAC,2309046,integron,J,"Translation, ribosomal structure and biogenesis",,,,,,,,,,,,,,,0.7267446990376917,,,,,,,,,,,,,,,,,,,,,,,,,
c_26958,EAC,2309047,integron,,,,,,,,,,,,,,,,,0.23357628765792074,,,,,,,,0.3932817050182964,,,,,,,,,,,,,,,,,
c_26958,EAC,2309048,integron,,,,,,,,,,,,,,0.7824030192747786,,,0.7361262862609717,,,,,,,,0.9407958248452574,,,0.864401496259346,,,,,,,,,,,0.7610663361414989,,,
c_28595,EAC,2324660,non-integron,,,,,,,,,,,,,,0.957597710936396,,0.9661970628415236,1.3324395419137218,,,,,,,,,,,,,,,,,,,,,,,,,
c_28595,EAC,2324661,non-integron,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_28595,EAC,2324663,integron,,,,,,,,,,,,,,,,,0.1195785831642328,,,,,,,,,,,,,,,,,,,,,,,,,
c_28595,EAC,2324665,integron,,,,,,,,,,,,,,0.2500109495648041,,,0.5822452004517212,,,,,,,,0.2371230417325417,,,,,,,,,,,,,,0.14383087771702596,,,
c_28595,EAC,2324666,integron,,,,,,,,,,,,,,0.12089038863705535,,,0.1684844768313849,,,,,,,,0.09776558383935123,,,,,,,,,,,,,,0.10967352436502337,,,
c_28595,EAC,2324667,non-integron,,,,,,,,,,,,,,0.04641569560991482,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_28595,EAC,2324668,non-integron,,,,,,,,,,,,,,0.4055344253195475,,0.18828673191766773,,,,,,,,,,,,,,,,,,,,,,,,,,
c_29545,EAC,2333472,non-integron,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
c_31418,EAC,2350372,non-integron,,,0.09645942466898408,,0.10781576433531452,0.10163585758522202,,,0.04860552448729577,,,,,,,,,0.08881578581227575,0.07398369247671173,,0.10284948322166404,,,,,,0.09737172228580754,,0.09118588874020532,0.11795447862800053,0.0978602375674649,0.10853466172548544,,,0.10375949128902298,,,,,,0.10671207633439277,
c_31418,EAC,2350373,non-integron,,,0.3924980190574413,,0.2796374706178437,0.29560576059599625,,,,,,,,,,,,0.4584135821283459,,,0.2980547748792419,,,,,,0.4981733993778978,,0.2552709790799966,0.22327958846364512,0.33100160936222645,0.3068152742402874,,,0.2309842872191951,,,,,,0.4191408534920465,
c_31418,EAC,2350374,non-integron,,,0.01901413488408161,,0.014834981958379647,0.013679373314402624,,,0.0286829199274296,,,,,,,,0.0,0.019225547843063042,0.03737359035599778,,0.02010040924199633,,,,,,0.02357426830792064,,0.020393689243660303,0.01945882919781134,0.019285487951332662,0.01957720364361135,,,0.02529773967221997,,,,0.0,,0.02181469037695364,
c_31418,EAC,2350375,non-integron,,,0.09591720272277908,0.011110761066521408,0.08191622899368342,0.08226467351047043,,,0.004932150187544181,,,,,,,,,0.09489824362470116,0.05907184362899496,,0.09920640727326888,,,,,,0.07825542717147325,,0.05399350438835585,0.11974579688110824,0.09406873340534552,0.08050073105499837,,,0.0757837240199253,,,,0.00698593549265061,,0.09182244076577216,
c_31418,EAC,2350376,non-integron,,,0.08443044333674271,0.02910925196850385,0.08209149427151392,0.0906222579140224,,,0.05864457300934608,,,,,,,0.08365151045176243,,0.07491030525795966,0.06640943831247986,,0.07175300187717304,,,,,,0.07840991631141721,,0.06744544454136632,0.0768101891418814,0.07861431936422436,0.06643168148324499,,,0.08467230099407247,,,,0.22362247547723785,,0.07904835214111397,
c_31418,EAC,2350377,non-integron,,,0.13878341797069324,,0.13453866826219868,0.14428168809026168,,,0.1419697278924143,,,,,,,,,0.15235638466651535,0.15105501797967075,,0.13238536857212094,,,0.11062041201404167,,,0.1422531590833778,,0.126905038283285,0.18611097346731773,0.14381804288806674,0.13189692039638226,,,0.13748571909381996,,,,,,0.13829434260084567,
c_31418,EAC,2350378,integron,,,0.16672723225084005,,0.13113319785913624,0.15262735019913232,,,0.2067010388407559,,,,,,,,,0.15105791233949822,0.2074123451082409,,0.1400501649194286,,,,,,0.1928430534934856,,0.15598112344073675,0.15858841726782572,0.16726166265713954,0.14746200844677204,,,0.17700693610693147,,,,,,0.15412154249741378,
c_31418,EAC,2350379,integron,,,0.12383547234737632,,0.12074370612997976,0.11611881278202,,,0.15258846611537438,,,,,,,,,0.14283064307715032,0.17304385178856616,,0.12514463330556244,,,,,,0.12373546268061875,,0.13433776230913552,0.12723958581648062,0.14450413290198488,0.12557388997974944,,,0.13052633210185113,,,,,,0.12666189163831065,
c_31418,EAC,2350380,integron,,,0.07684181666443694,,0.08026653234952097,0.08158611761887137,,,0.10216164434903346,,,,,,,,,0.08397592761009455,0.10839259366104824,,0.09030288595244436,,,,,,0.09029907394151616,,0.07768083679085439,0.09462032679742363,0.08552146973420817,0.08995106310414708,,,0.07964780408257119,,,,,,0.09120857290348998,
c_31418,EAC,2350381,non-integron,,,0.13584171916787394,,0.15921272730938402,0.14138788839969568,,,0.13106467270903815,,,,,,,,,0.14856246569557138,0.16996399066517942,,0.1543390796600479,,,,,,0.12756792203752435,,0.1304564526042885,0.14566878771544206,0.13370856278619206,0.14318717320500265,,,0.14057996676837387,,,,0.12624905797784802,,0.117508467449987,
c_34110,EAC,2378390,non-integron,C,Energy production and conversion,,,0.05691161759466805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_34110,EAC,2378394,non-integron,C,Energy production and conversion,,,0.03049259429290904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_34110,EAC,2378396,non-integron,P,Inorganic ion transport and metabolism,,,0.1145531618842061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_34110,EAC,2378398,integron,S,Function unknown,,,0.07231312898921169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_34199,EAC,2379751,non-integron,,,,0.02105366805951079,,,,,,,,,,,,,,,,,,,,0.005064871358167737,,,,,,,,,,,,,,,,,,
c_34199,EAC,2379756,integron,,,,,,,,,,,,,,,,,,,,,,,,0.004998712764427315,,,,,,,,,,,,,,,,,,
c_34199,EAC,2379757,non-integron,,,,,,,,,,,,,,,,,,,,,,,,0.13527000689355506,,,,,,,,,,,,,,,,,,
c_34199,EAC,2379758,non-integron,,,,0.1693459873036269,,,,,,,,,,,,,,,,,,,,0.34068647716020084,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403172,non-integron,R,General function prediction only,,,,,,,,,,,,,,,,,,,,,,0.6680478881075593,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403179,non-integron,E,Amino acid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403180,non-integron,P!!!P,Inorganic ion transport and metabolism!!!Inorganic ion transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.009477350697411305,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403207,non-integron,X,"Mobilome: prophages, transposons",,,,,,,,,,,,,,,,,,,,,,0.060215557073136486,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403216,non-integron,F,Nucleotide transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.009288683994921186,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403217,non-integron,F!!!F,Nucleotide transport and metabolism!!!Nucleotide transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.008302011761962727,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403218,non-integron,,,,,,,,,,,,,,,,,,,,,,,,0.0005845304898273531,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403219,non-integron,C,Energy production and conversion,,,,,,,,,,,,,,,,,,,,,,0.024153255791419213,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403220,non-integron,C,Energy production and conversion,,,,,,,,,,,,,,,,,,,,,,0.0007644109216564267,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403221,non-integron,C!!!O,"Energy production and conversion!!!Posttranslational modification, protein turnover, chaperones",,,,,,,,,,,,,,,,,,,,,,0.22109588832160648,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403234,non-integron,H!!!R,Coenzyme transport and metabolism!!!General function prediction only,,,,,,,,,,,,,,,,,,,,,,0.03797224866626255,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403235,non-integron,O,"Posttranslational modification, protein turnover, chaperones",,,,,,,,,,,,,,,,,,,,,,0.17464344124750675,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403236,non-integron,,,,,,,,,,,,,,,,,,,,,,,,0.8370118500585941,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403238,non-integron,P,Inorganic ion transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.007823862419540637,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403240,non-integron,H,Coenzyme transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.0018619463930745926,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403241,non-integron,C,Energy production and conversion,,,,,,,,,,,,,,,,,,,,,,0.02865834008331774,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403243,non-integron,R,General function prediction only,,,,,,,,,,,,,,,,,,,,,,0.12456913387634155,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403244,non-integron,J,"Translation, ribosomal structure and biogenesis",,,,,,,,,,,,,,,,,,,,,,0.05028772786613648,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403245,non-integron,I,Lipid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.012505132616712322,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403246,non-integron,I,Lipid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.002999631588978084,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403250,non-integron,U,"Intracellular trafficking, secretion, and vesicular transport",,,,,,,,,,,,,,,,,,,,,,0.15136131973689032,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403254,non-integron,T,Signal transduction mechanisms,,,,,,,,,,,,,,,,,,,,,,0.057177690059135464,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403255,non-integron,M!!!G,Cell wall/membrane/envelope biogenesis!!!Carbohydrate transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.08266279508897288,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403256,non-integron,M,Cell wall/membrane/envelope biogenesis,,,,,,,,,,,,,,,,,,,,,,0.0015876958032551792,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403258,non-integron,P,Inorganic ion transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.11312344167373675,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403259,non-integron,E!!!P,Amino acid transport and metabolism!!!Inorganic ion transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.043440403844490494,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403260,non-integron,G,Carbohydrate transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.2537051583793913,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403263,non-integron,L,"Replication, recombination and repair",,,,,,,,,,,,,,,,,,,,,,0.07874438892916118,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403267,non-integron,T,Signal transduction mechanisms,,,,,,,,,,,,,,,,,,,,,,0.0007824873353663045,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403268,non-integron,T!!!K,Signal transduction mechanisms!!!Transcription,,,,,,,,,,,,,,,,,,,,,,0.30600752504414713,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403272,non-integron,J,"Translation, ribosomal structure and biogenesis",,,,,,,,,,,,,,,,,,,,,,0.047474529813117006,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403274,non-integron,S,Function unknown,,,,,,,,,,,,,,,,,,,,,,0.09288310386762526,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403275,non-integron,C,Energy production and conversion,,,,,,,,,,,,,,,,,,,,,,0.16137578601336378,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403276,non-integron,J,"Translation, ribosomal structure and biogenesis",,,,,,,,,,,,,,,,,,,,,,0.15322494930266514,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403277,non-integron,J!!!J,"Translation, ribosomal structure and biogenesis!!!Translation, ribosomal structure and biogenesis",,,,,,,,,,,,,,,,,,,,,,0.0302997976547289,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403279,non-integron,P,Inorganic ion transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.0015101652434940445,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403283,non-integron,,,,,,,,,,,,,,,,,,,,,,,,0.16309021498191065,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403284,non-integron,E,Amino acid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.02406210164181698,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403288,non-integron,R,General function prediction only,,,,,,,,,,,,,,,,,,,,,,0.0507686971492759,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403289,non-integron,K!!!L,"Transcription!!!Replication, recombination and repair",,,,,,,,,,,,,,,,,,,,,,0.0381389394403806,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403290,non-integron,V,Defense mechanisms,,,,,,,,,,,,,,,,,,,,,,0.07690343951770813,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403291,non-integron,V,Defense mechanisms,,,,,,,,,,,,,,,,,,,,,,0.024155424061368176,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403292,non-integron,M,Cell wall/membrane/envelope biogenesis,,,,,,,,,,,,,,,,,,,,,,0.09384083303108937,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403294,non-integron,T!!!T,Signal transduction mechanisms!!!Signal transduction mechanisms,,,,,,,,,,,,,,,,,,,,,,0.1783918777787103,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403295,non-integron,R,General function prediction only,,,,,,,,,,,,,,,,,,,,,,0.003818321042730747,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403296,non-integron,L,"Replication, recombination and repair",,,,,,,,,,,,,,,,,,,,,,0.06113412522337248,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403300,non-integron,L,"Replication, recombination and repair",,,,,,,,,,,,,,,,,,,,,,0.011211664609689231,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403303,non-integron,P,Inorganic ion transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.7030042023790724,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403306,non-integron,M,Cell wall/membrane/envelope biogenesis,,,,,,,,,,,,,,,,,,,,,,0.4447768190373366,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403318,non-integron,C!!!D!!!P!!!M,"Energy production and conversion!!!Cell cycle control, cell division, chromosome partitioning!!!Inorganic ion transport and metabolism!!!Cell wall/membrane/envelope biogenesis",,,,,,,,,,,,,,,,,,,,,,0.5176997038504263,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403320,non-integron,C,Energy production and conversion,,,,,,,,,,,,,,,,,,,,,,0.01871768572801068,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403321,non-integron,K,Transcription,,,,,,,,,,,,,,,,,,,,,,0.0015479990673075749,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403322,non-integron,,,,,,,,,,,,,,,,,,,,,,,,0.2118574759223716,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403324,non-integron,G,Carbohydrate transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.055809174008544585,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403325,non-integron,K!!!T,Transcription!!!Signal transduction mechanisms,,,,,,,,,,,,,,,,,,,,,,0.0697124204816664,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403326,non-integron,C!!!C,Energy production and conversion!!!Energy production and conversion,,,,,,,,,,,,,,,,,,,,,,0.2019006320287706,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403329,non-integron,,,,,,,,,,,,,,,,,,,,,,,,0.06489903743685307,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403330,non-integron,P,Inorganic ion transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.0005876439311809643,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403332,non-integron,T,Signal transduction mechanisms,,,,,,,,,,,,,,,,,,,,,,0.0343746228776502,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403333,non-integron,T!!!K,Signal transduction mechanisms!!!Transcription,,,,,,,,,,,,,,,,,,,,,,0.2967070088255361,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403337,non-integron,I,Lipid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.6258145042220293,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403344,non-integron,U!!!U,"Intracellular trafficking, secretion, and vesicular transport!!!Intracellular trafficking, secretion, and vesicular transport",,,,,,,,,,,,,,,,,,,,,,0.0708270553167274,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403348,non-integron,H,Coenzyme transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.10163273794580403,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403349,non-integron,U,"Intracellular trafficking, secretion, and vesicular transport",,,,,,,,,,,,,,,,,,,,,,0.16921522119600796,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403351,non-integron,R,General function prediction only,,,,,,,,,,,,,,,,,,,,,,0.001785493798588439,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403352,non-integron,P,Inorganic ion transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.04420546849247328,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403353,non-integron,F!!!P,Nucleotide transport and metabolism!!!Inorganic ion transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.09297019924316964,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403355,non-integron,T!!!T!!!T!!!T,Signal transduction mechanisms!!!Signal transduction mechanisms!!!Signal transduction mechanisms!!!Signal transduction mechanisms,,,,,,,,,,,,,,,,,,,,,,0.1656882328036754,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403356,non-integron,T,Signal transduction mechanisms,,,,,,,,,,,,,,,,,,,,,,0.004242346390822017,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403357,non-integron,T,Signal transduction mechanisms,,,,,,,,,,,,,,,,,,,,,,0.6033338125671979,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403376,non-integron,O,"Posttranslational modification, protein turnover, chaperones",,,,,,,,,,,,,,,,,,,,,,0.06260729422512831,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403377,non-integron,O,"Posttranslational modification, protein turnover, chaperones",,,,,,,,,,,,,,,,,,,,,,0.025140859544667073,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403380,non-integron,T,Signal transduction mechanisms,,,,,,,,,,,,,,,,,,,,,,0.015808335691060955,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403381,non-integron,,,,,,,,,,,,,,,,,,,,,,,,0.028152158688877695,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403383,non-integron,P,Inorganic ion transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.10082178569638256,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403384,non-integron,G,Carbohydrate transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.062251072185894714,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403385,non-integron,Q,"Secondary metabolites biosynthesis, transport and catabolism",,,,,,,,,,,,,,,,,,,,,,0.08805401304196403,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403387,non-integron,R,General function prediction only,,,,,,,,,,,,,,,,,,,,,,0.11118660486886188,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403388,non-integron,J!!!M,"Translation, ribosomal structure and biogenesis!!!Cell wall/membrane/envelope biogenesis",,,,,,,,,,,,,,,,,,,,,,0.3029104567870325,,,,,,,,,,,,,,,,,,
