gene_caller_id,pnps,depth,gene_type,size_fraction
31805,0.10278540452920949,BAT,n,b
31810,0.13456268891091086,BAT,defense,b
31811,0.08285140208835343,BAT,defense,b
31829,0.15509803559088156,BAT,n,b
31833,0.03819838241200565,BAT,defense,b
31889,0.2278074133936913,BAT,n,b
31903,0.3326468600359613,BAT,defense,b
31908,0.24526592668513808,BAT,transposase,b
31910,0.14030407311598783,BAT,n,b
32022,0.23814102060431605,BAT,n,b
32031,0.19127051044659932,BAT,n,b
32342,0.07041289772394703,BAT,n,b
32354,0.15059406916456472,BAT,transposase,b
32409,0.14479388049195796,BAT,n,b
32524,0.062130270928387875,BAT,transposase,b
32745,1.2935144099730023,BAT,transposase,b
32762,1.2660306259093064,BAT,transposase,b
32813,0.2387341480830151,BAT,defense,b
32970,0.07281515749228096,BAT,transposase,b
33052,0.1732924593845012,BAT,n,b
33188,0.10368483303613912,BAT,defense,b
33194,0.10963559097974916,BAT,n,b
33209,0.28659546091134175,BAT,defense,b
33219,0.16704417563468987,BAT,n,b
33342,0.8295011579529885,BAT,defense,b
33461,0.40901615617791387,BAT,n,b
33513,0.08110375000347786,BAT,n,b
33518,0.12298292016047016,BAT,transposase,b
33581,0.13037350929671984,BAT,n,b
33871,0.09577707069020383,BAT,n,b
33998,0.34149424471921236,BAT,transposase,b
34089,0.1766518998692704,BAT,transposase,b
34096,0.7841443756028661,BAT,defense,b
34155,0.10527725456515885,BAT,n,b
34164,0.08261602741962386,BAT,n,b
34542,0.02373675173468361,BAT,n,b
34547,0.03488628845754506,BAT,defense,b
34548,0.12273735943205125,BAT,n,b
34555,0.10028745196091829,BAT,n,b
34572,0.10242142171913736,BAT,n,b
34575,0.3421185121667138,BAT,n,b
34659,0.2190514443353608,BAT,transposase,b
34665,0.23100603315586954,BAT,defense,b
34843,0.8611654186955704,BAT,transposase,b
34917,0.06807580202387853,BAT,n,b
34999,0.3133316525856165,BAT,n,b
35155,0.2940313178826247,BAT,defense,b
35178,0.3201829873945365,BAT,n,b
35245,0.1639532702469074,BAT,defense,b
35246,0.46640724392109795,BAT,defense,b
35269,0.08107795170633697,BAT,defense,b
35307,0.0871696122182715,BAT,n,b
35320,0.169540427060371,BAT,defense,b
35345,0.4074899377332614,BAT,n,b
35360,0.06821967033908219,BAT,defense,b
35361,0.6925993170065388,BAT,defense,b
35373,0.027988261554071858,BAT,n,b
35396,0.14014943543959324,BAT,n,b
35580,0.5968193668928505,BAT,transposase,b
35680,0.1411068859270579,BAT,transposase,b
35775,0.14797930340683874,BAT,defense,b
35776,0.3953994297577902,BAT,defense,b
35788,0.15941160401763466,BAT,defense,b
35869,0.31411346050762784,BAT,n,b
35885,0.021547240805482523,BAT,n,b
35892,0.20814387532083167,BAT,n,b
35911,0.31173540356453683,BAT,n,b
35912,0.209136930394344,BAT,n,b
35955,0.2916402008789546,BAT,n,b
36053,0.07402080508810602,BAT,defense,b
36309,0.15909295973676757,BAT,n,b
36361,0.10886551235923524,BAT,n,b
36513,0.048848458709462146,BAT,defense,b
36607,0.13246659665997973,BAT,n,b
36644,0.12103052888049701,BAT,n,b
37002,0.8518079644537586,BAT,transposase,b
37085,3.7753091879472676,BAT,n,b
37086,1.2987640750335063,BAT,transposase,b
37110,0.05865288328659755,BAT,n,b
37158,0.016904821855721747,BAT,defense,b
37163,0.2913701444800077,BAT,defense,b
37233,0.8818533619566759,BAT,transposase,b
37317,0.19858287135887354,BAT,transposase,b
37318,2.2524732620320957,BAT,transposase,b
37354,1.1200697106975197,BAT,defense,b
38111,0.3413243470396616,BAT,n,b
38112,0.11223721795020421,BAT,n,b
38446,0.23115098311917953,BAT,n,b
38451,0.1490979872934266,BAT,biofilm,b
38452,0.24744300430199268,BAT,defense,b
38453,0.3689450497948688,BAT,biofilm,b
38649,0.17437007801072255,BAT,transposase,b
26,1.0502575033982602,BAT,n,b
55,4.746372941188718,BAT,n,b
62,0.41034923671626244,BAT,n,b
149,0.2997890249247954,BAT,n,b
210,0.818885421362965,BAT,defense,b
281,0.2457157454600627,BAT,n,b
325,0.31308608128833276,BAT,transposase,b
333,0.37609422312639806,BAT,defense,b
349,5.625955020901754,BAT,n,b
439,1.6455250249299045,BAT,defense,b
479,0.4699815753732151,BAT,defense,b
487,0.32255681611965525,BAT,n,b
609,1.2853421543232308,BAT,transposase,b
715,0.47146726632876995,BAT,n,b
730,1.1928646650968235,BAT,n,b
853,0.6347191541664136,BAT,defense,b
861,1.4575026666829725,BAT,n,b
870,0.19312137513171593,BAT,defense,b
914,0.17877632813549926,BAT,n,b
916,1.2513688782765935,BAT,defense,b
994,0.07498963407946636,BAT,defense,b
1002,0.8476647425662506,BAT,transposase,b
1023,7.25787120872135,BAT,defense,b
1062,0.636198379545138,BAT,n,b
1094,0.10100349143244831,BAT,n,b
1103,0.8392689564942795,BAT,n,b
1108,0.1698374939730325,BAT,defense,b
1139,1.3593313288187383,BAT,n,b
1157,0.3687710524706425,BAT,n,b
1198,0.7665418410633433,BAT,n,b
1319,0.20537499650328525,BAT,defense,b
1329,0.9704566054698573,BAT,transposase,b
1401,2.25182305148304,BAT,transposase,b
1403,4.154702145279787,BAT,transposase,b
1404,1.2923765676310366,BAT,n,b
1438,0.9097833655944638,BAT,defense,b
1472,1.6486756120277897,BAT,defense,b
1521,0.9033316364657308,BAT,n,b
1549,0.14197334616941346,BAT,defense,b
1573,0.30684174043549184,BAT,n,b
1621,3.4275148674252804,BAT,defense,b
1736,0.5136350835485468,BAT,defense,b
1737,0.4592942117296361,BAT,defense,b
1819,1.4722119565280036,BAT,defense,b
1846,0.9634780865696062,BAT,n,b
1976,0.2322746912142458,BAT,n,b
2017,1.7484366429455858,BAT,n,b
2087,0.4158364870385268,BAT,defense,b
2089,0.5676900630449208,BAT,defense,b
2128,0.061795043537375936,BAT,transposase,b
2137,0.1101554140315834,BAT,transposase,b
2141,1.1032018068138247,BAT,n,b
2143,0.9776376786764893,BAT,n,b
2184,0.17600673387769497,BAT,n,b
2196,0.3404076598097319,BAT,n,b
2206,0.3582730551015239,BAT,n,b
2226,0.0868783403519523,BAT,n,b
2299,0.23433520122261617,BAT,transposase,b
2300,1.9553383887438858,BAT,transposase,b
2353,0.4184289756352195,BAT,n,b
2355,1.4602568647102283,BAT,n,b
2469,2.2339989406416536,BAT,transposase,b
2475,1.6122946368916695,BAT,transposase,b
2476,0.41300218592778515,BAT,transposase,b
2543,1.481231657028386,BAT,defense,b
2737,0.9093034753526279,BAT,defense,b
2908,0.5987037791111511,BAT,defense,b
2993,1.1158134901507237,BAT,n,b
3016,0.781144395894426,BAT,defense,b
3041,0.8756943201786078,BAT,defense,b
3055,1.1014363393574436,BAT,defense,b
3112,2.1157968289273574,BAT,defense,b
3133,2.100679299989943,BAT,defense,b
3217,0.7343824189348678,BAT,transposase,b
3291,6.432092540412232,BAT,n,b
3330,1.1596049500777041,BAT,n,b
3332,2.072147494856322,BAT,defense,b
3433,0.1734374043476199,BAT,n,b
3446,0.2012387498655399,BAT,defense,b
3447,0.1765624432420815,BAT,biofilm,b
3449,0.10033570571223145,BAT,n,b
3509,3.5789093004270796,BAT,n,b
3521,3.392304175918555,BAT,n,b
3650,0.4504549948951423,BAT,defense,b
3685,1.580557225878682,BAT,n,b
3688,2.0246415810183893,BAT,n,b
3690,0.8696559550656714,BAT,defense,b
3792,0.5800813093398794,BAT,transposase,b
3881,0.643093386522849,BAT,defense,b
4030,1.4176170734620404,BAT,n,b
4031,1.8294588622350294,BAT,n,b
4033,0.5949082414462414,BAT,defense,b
4068,0.0893454868706151,BAT,n,b
4276,0.4554748570461632,BAT,n,b
4294,2.8598646092495716,BAT,defense,b
4409,1.4248161853545456,BAT,n,b
4415,3.226214459413489,BAT,n,b
4417,0.46160819488365024,BAT,defense,b
4433,0.38570043985627417,BAT,n,b
4437,0.1523011012278025,BAT,biofilm,b
4544,0.8583332837257462,BAT,n,b
4635,0.1468226434439832,BAT,n,b
4682,0.6827095745532373,BAT,defense,b
4708,1.5012137974617694,BAT,n,b
4712,0.6899640260286987,BAT,n,b
4825,0.561282136269742,BAT,n,b
4899,1.6830686904272598,BAT,n,b
4907,2.389780355693901,BAT,n,b
4936,1.5480142854481498,BAT,n,b
5058,0.949855029345808,BAT,n,b
5063,0.11137228635061994,BAT,defense,b
5066,0.09860987876571058,BAT,n,b
5087,1.7293306614414135,BAT,defense,b
5144,0.4303921568627443,BAT,n,b
5147,0.07776250931489417,BAT,transposase,b
5151,0.3461479642853855,BAT,n,b
5160,0.8408031629621077,BAT,n,b
5208,0.9990790256510003,BAT,defense,b
5248,0.3546491340204095,BAT,defense,b
5249,0.2070069481074962,BAT,defense,b
5274,2.296954256222439,BAT,defense,b
5304,1.0153229671152824,BAT,n,b
5307,0.3403945272574449,BAT,defense,b
5366,0.517732747178109,BAT,n,b
5372,0.20056526215919643,BAT,n,b
5410,0.21277441728381977,BAT,n,b
5413,0.5211429523029758,BAT,n,b
5609,0.16382143760465248,BAT,defense,b
5615,0.13621980632689235,BAT,n,b
5741,0.6356556050187671,BAT,n,b
5846,0.19067540745813993,BAT,transposase,b
5882,2.0082270730234884,BAT,transposase,b
5940,0.21610807989069508,BAT,defense,b
5974,0.34019778314619586,BAT,defense,b
6013,1.2385697078133429,BAT,transposase,b
6014,1.015940437887342,BAT,transposase,b
6142,0.3516751177951413,BAT,n,b
6165,0.0888558087373879,BAT,transposase,b
6262,0.6356140202323837,BAT,defense,b
6273,0.42321175956447765,BAT,defense,b
6385,1.6402093705465952,BAT,defense,b
6409,0.1686396771377999,BAT,n,b
6452,1.152747082332723,BAT,n,b
6456,2.2315800964269585,BAT,n,b
6486,0.34514871596551794,BAT,n,b
6493,0.2252698703402266,BAT,defense,b
6521,0.2093767089441224,BAT,n,b
6553,0.5124131089432691,BAT,transposase,b
6554,3.4196083547129055,BAT,transposase,b
6678,0.6856659509692151,BAT,n,b
6868,0.8197959001782855,BAT,defense,b
6888,0.6421465382206166,BAT,n,b
6891,3.2068886680311337,BAT,n,b
6908,4.19477444356307,BAT,defense,b
6999,0.6641234007715754,BAT,n,b
7044,9.53410004432867,BAT,n,b
7049,0.28129547430558305,BAT,n,b
7133,0.0916177992314717,BAT,n,b
7397,0.3315570244335508,BAT,transposase,b
7399,0.6546252255207449,BAT,n,b
7403,1.3868546623791955,BAT,transposase,b
7511,3.038644825090413,BAT,transposase,b
7531,0.10454678775311298,BAT,defense,b
7579,0.2535901049818274,BAT,n,b
7587,0.7214583999247334,BAT,transposase,b
7636,0.2863996671231926,BAT,defense,b
7639,0.24036650341403037,BAT,n,b
7680,1.0260399321896674,BAT,n,b
7702,2.1863001286689094,BAT,defense,b
7705,2.2871366517647576,BAT,defense,b
7706,2.8806489164138784,BAT,defense,b
7762,0.9981147739966274,BAT,n,b
7772,0.7115086191987299,BAT,n,b
7773,0.05977124217546865,BAT,n,b
7774,0.49634832742638196,BAT,n,b
7882,3.5458932376764634,BAT,n,b
7884,0.6950757575757527,BAT,defense,b
7887,2.61050817402521,BAT,n,b
7889,4.424841342843666,BAT,defense,b
7890,1.2887860043995651,BAT,defense,b
7919,1.793046409804322,BAT,defense,b
7920,3.895218667688034,BAT,defense,b
7927,0.7153772419205437,BAT,n,b
8005,0.9554122133067275,BAT,defense,b
8013,1.2713759330952594,BAT,n,b
8016,1.6923454971852057,BAT,defense,b
8056,5.456913827655329,BAT,n,b
8076,0.8797335870964405,BAT,n,b
8085,2.8852741233844728,BAT,n,b
8086,1.6212620422377024,BAT,defense,b
8155,0.4113751562283034,BAT,n,b
8329,2.2207757636560372,BAT,n,b
8379,0.10419342408118716,BAT,n,b
8473,0.40430816202047576,BAT,defense,b
8606,0.3417247579856348,BAT,n,b
8620,0.9135728813595264,BAT,n,b
8621,3.0510049067110274,BAT,n,b
8725,1.1236662050365198,BAT,transposase,b
8777,0.2858198105613314,BAT,n,b
8788,0.4699849000782713,BAT,transposase,b
8872,3.897051704427046,BAT,transposase,b
8890,0.7253685627914835,BAT,n,b
8911,0.6577798517772594,BAT,n,b
8973,0.6685692847758244,BAT,defense,b
8988,0.15321215476812694,BAT,transposase,b
8997,0.21904497130465506,BAT,defense,b
9053,3.0836985077384953,BAT,biofilm,b
9185,4.469140248051143,BAT,n,b
9187,0.8636086289968465,BAT,n,b
9191,2.399334988750657,BAT,n,b
9288,4.032818457541848,BAT,n,b
9300,6.193780541318856,BAT,n,b
9301,7.714955843737724,BAT,defense,b
9346,1.3960655255323222,BAT,defense,b
9385,3.2909870830349726,BAT,n,b
9391,0.9506654472413713,BAT,defense,b
9408,3.8598642887023544,BAT,n,b
9417,1.401585485514698,BAT,defense,b
9418,2.539642583307679,BAT,defense,b
9442,3.2974189955661037,BAT,n,b
9450,1.220141879470328,BAT,n,b
9454,8.437536273727764,BAT,n,b
9464,7.691029107857087,BAT,defense,b
9590,3.1569685270582473,BAT,n,b
9625,3.089711939007882,BAT,n,b
9676,1.8422745949065857,BAT,n,b
9707,0.5123944607192088,BAT,n,b
9715,0.08218588640275418,BAT,transposase,b
9827,0.8744588744588809,BAT,transposase,b
9907,0.04671114679789115,BAT,defense,b
9973,0.6081897851639546,BAT,transposase,b
10056,3.202284826974313,BAT,defense,b
10061,4.585678249920562,BAT,defense,b
10093,0.5740046069937675,BAT,transposase,b
10165,1.498708206572854,BAT,defense,b
10178,0.615707500573667,BAT,defense,b
10229,1.6502848848602565,BAT,n,b
10238,8.526964854019768,BAT,n,b
10261,3.783405827583478,BAT,defense,b
10267,1.6283584780314517,BAT,n,b
10289,0.2330075772518573,BAT,transposase,b
10393,0.2873949410809038,BAT,transposase,b
10416,0.39859143587737617,BAT,n,b
10469,1.7669224258588412,BAT,n,b
10496,1.9350840945771224,BAT,n,b
10504,0.8418245711461572,BAT,n,b
10509,1.253561004654606,BAT,n,b
10518,1.283443944056915,BAT,defense,b
10543,2.4516106971543907,BAT,defense,b
10544,3.5434838927417758,BAT,defense,b
10561,0.1475268073331036,BAT,defense,b
10670,0.12855303096916879,BAT,defense,b
10711,0.5255303041000504,BAT,defense,b
10953,1.8031209455256503,BAT,n,b
11030,1.0296934083390212,BAT,defense,b
11166,4.428358498146168,BAT,defense,b
11170,5.916069957738538,BAT,n,b
11179,2.3805241320238033,BAT,n,b
11220,0.03364287680658531,BAT,n,b
11231,1.5145688599023694,BAT,n,b
11241,0.544788711581448,BAT,transposase,b
11279,2.1998868448479265,BAT,n,b
11377,9.510083873920598,BAT,n,b
11430,1.1076867384088491,BAT,transposase,b
11479,0.06035631972927922,BAT,n,b
11510,0.8493093252759424,BAT,transposase,b
11515,0.9181143342092436,BAT,n,b
11575,1.167447763319312,BAT,transposase,b
11611,0.7543454712758844,BAT,n,b
11686,0.03554699354321099,BAT,n,b
11731,1.79473758151992,BAT,defense,b
11740,1.4001947419668954,BAT,transposase,b
11752,1.8909955182557525,BAT,n,b
11761,0.3905640553806309,BAT,n,b
11785,0.3406816051753744,BAT,n,b
11786,0.4079016025899905,BAT,defense,b
11854,8.043816766250291,BAT,n,b
11900,0.09023742529404026,BAT,n,b
11927,2.9258158435689356,BAT,n,b
11949,3.706250046810936,BAT,n,b
11952,4.646705946893492,BAT,defense,b
11954,2.204615404438391,BAT,defense,b
11955,1.7190274050905432,BAT,defense,b
12031,1.7450794317286467,BAT,transposase,b
12201,1.5497343118167652,BAT,n,b
12229,0.6832066442154296,BAT,n,b
12278,0.6018756747400564,BAT,n,b
12289,1.5978497425118994,BAT,n,b
12336,0.7381178188091093,BAT,n,b
12403,1.8678787604017921,BAT,defense,b
12572,0.22683800248924552,BAT,transposase,b
12618,0.09281891814515583,BAT,transposase,b
12631,8.88105430580641,BAT,n,b
12641,0.7758566872592909,BAT,defense,b
12651,0.9720604157222131,BAT,n,b
12696,0.04818907711290681,BAT,n,b
12778,3.366592887020527,BAT,n,b
12780,2.9603011262364385,BAT,n,b
12794,3.3927733958048796,BAT,defense,b
12838,1.7917381055753705,BAT,n,b
12861,0.7609323601331138,BAT,defense,b
12862,4.682003719388274,BAT,n,b
12866,0.6808505232621285,BAT,defense,b
12875,1.646554481262025,BAT,n,b
12883,1.4976909511991912,BAT,defense,b
12962,1.387624260800149,BAT,n,b
12980,0.3605280037952413,BAT,transposase,b
13049,0.2976672137194398,BAT,n,b
13143,0.15744066167572432,BAT,n,b
13172,1.9142714256549114,BAT,defense,b
13185,0.08290146411299565,BAT,defense,b
13186,0.1771922723672189,BAT,defense,b
13221,0.3781120388859567,BAT,defense,b
13259,1.135154180008622,BAT,defense,b
13262,0.3037640627515012,BAT,n,b
13357,1.2004734035144655,BAT,n,b
13371,2.143587751904741,BAT,n,b
13416,2.5209784637869954,BAT,n,b
13454,4.700343129652622,BAT,n,b
13460,0.42716042703719326,BAT,defense,b
13465,4.3273642925806,BAT,n,b
13524,1.8754576767602489,BAT,defense,b
13543,2.149107013966782,BAT,n,b
13547,1.6489269497766381,BAT,n,b
13555,1.9378582310991626,BAT,n,b
13584,1.871496560238274,BAT,biofilm,b
13592,0.9597330564073119,BAT,n,b
13606,1.9376207554444076,BAT,defense,b
13722,0.12237280075459833,BAT,n,b
13786,0.9826124994599535,BAT,n,b
13854,1.0271803073142751,BAT,transposase,b
13858,2.2429341762737,BAT,transposase,b
13917,1.5672838426149838,BAT,n,b
13925,1.468110885098829,BAT,n,b
13926,0.7451940157998951,BAT,n,b
13939,1.0289714761257707,BAT,n,b
13948,0.8823394357366632,BAT,n,b
13950,0.9137828097383847,BAT,n,b
14141,1.127986301617739,BAT,n,b
14142,2.1934975174340847,BAT,n,b
14172,1.8788649657442924,BAT,defense,b
14265,1.0166432494539022,BAT,transposase,b
14419,0.3164216516426716,BAT,n,b
14565,0.151834077843441,BAT,n,b
14718,6.378317641611353,BAT,n,b
14729,0.08588700627167609,BAT,defense,b
14739,0.7109753814551023,BAT,n,b
14742,1.051787758355974,BAT,transposase,b
14786,3.133516252385088,BAT,transposase,b
14854,1.1651416718694392,BAT,transposase,b
14903,0.15121556773097264,BAT,n,b
14922,0.14205256479730066,BAT,transposase,b
14924,1.0578148410601809,BAT,n,b
14948,0.19621049120070277,BAT,transposase,b
15037,4.202750894359545,BAT,n,b
15038,1.4933743860405164,BAT,n,b
15202,1.4589207667585204,BAT,n,b
15316,0.7016894341492924,BAT,transposase,b
15344,0.3338467328794818,BAT,transposase,b
15377,1.8317408100167343,BAT,n,b
15414,1.3569318934517847,BAT,n,b
15421,1.5403716790865605,BAT,n,b
15422,1.7737413641976063,BAT,defense,b
15429,0.730524341252386,BAT,defense,b
15435,1.170382817714248,BAT,defense,b
15476,1.7902688190210956,BAT,defense,b
15484,1.0387014046974146,BAT,n,b
15488,1.2059308209898687,BAT,defense,b
15509,0.9639582792255456,BAT,n,b
15514,2.310124697430039,BAT,n,b
15528,0.7128065840447418,BAT,n,b
15538,0.828494694038139,BAT,n,b
15544,2.0462919380312483,BAT,n,b
15557,1.6302887828964903,BAT,n,b
15567,1.0779622006166232,BAT,n,b
15600,0.5015626327149684,BAT,n,b
15609,3.117533582267065,BAT,defense,b
15617,1.8052648600698438,BAT,defense,b
15627,1.452266643886694,BAT,n,b
15629,1.934244271879532,BAT,n,b
15640,0.8355095788669872,BAT,n,b
15675,1.4993291200925711,BAT,defense,b
15763,2.6675981613185304,BAT,n,b
15769,1.992508822359119,BAT,n,b
15771,2.3955098234214396,BAT,n,b
15788,4.481678435528353,BAT,n,b
15815,5.02133671180318,BAT,n,b
15830,1.5510579873657067,BAT,n,b
15833,2.8257930135328766,BAT,n,b
15845,0.26563834348426485,BAT,n,b
15850,0.3451490751893781,BAT,transposase,b
16020,0.42575521769705355,BAT,n,b
16087,2.9555038331441033,BAT,n,b
16114,6.6586806894316455,BAT,n,b
16154,7.035229895353506,BAT,defense,b
16270,0.7685883028074114,BAT,n,b
16407,0.08850400419990274,BAT,n,b
16418,0.0962136250418309,BAT,defense,b
16465,5.635109319054451,BAT,biofilm,b
16489,0.049949987496874786,BAT,transposase,b
16703,0.07778896988907147,BAT,defense,b
16707,0.2012534898959476,BAT,defense,b
16739,0.5088876033779961,BAT,defense,b
16756,0.2803048699485679,BAT,n,b
16832,4.5166012673217315,BAT,n,b
16869,0.6022502742015734,BAT,n,b
16941,2.078755211305118,BAT,transposase,b
16952,2.6331061477491695,BAT,transposase,b
16995,0.3971918861938231,BAT,n,b
17026,0.5686550102134479,BAT,defense,b
17057,0.08847784520741508,BAT,n,b
17073,0.1451666238645782,BAT,defense,b
17202,0.8332598299601109,BAT,n,b
17272,1.7091155030150627,BAT,n,b
17382,1.1560530933248163,BAT,transposase,b
17566,0.39987843604270984,BAT,n,b
17605,0.016093212196799146,BAT,n,b
17639,0.07276061858915858,BAT,defense,b
17646,0.4593348941786644,BAT,transposase,b
17658,0.16217770949702023,BAT,n,b
17786,4.120410468243793,BAT,defense,b
17787,1.133460740746014,BAT,defense,b
17814,0.4662436059500757,BAT,n,b
17822,0.5336211480277492,BAT,n,b
17847,0.26497468468274377,BAT,transposase,b
17887,0.07935199263684498,BAT,n,b
17903,0.18355113356587588,BAT,defense,b
17942,1.1744199430362265,BAT,transposase,b
17948,0.06471597165723462,BAT,n,b
18003,1.3757731090226226,BAT,n,b
18080,1.2864544322659697,BAT,transposase,b
18095,2.7922038532597604,BAT,transposase,b
18131,5.98273024688424,BAT,n,b
18145,0.7724686314127474,BAT,defense,b
18151,0.8744160689753198,BAT,defense,b
18152,1.5351854553441284,BAT,defense,b
18169,0.9496959166711167,BAT,n,b
18170,1.0591412488489378,BAT,n,b
18176,0.6244696830519553,BAT,n,b
18184,1.869921255456644,BAT,n,b
18240,2.6820906863425216,BAT,n,b
18241,2.182788951497339,BAT,defense,b
18255,2.862747491984524,BAT,n,b
18269,1.327059623288224,BAT,n,b
18271,3.6903395027543175,BAT,defense,b
18277,1.403643131923236,BAT,defense,b
18287,1.229412361414174,BAT,n,b
18289,1.5747392211059263,BAT,n,b
18326,0.7807322852550513,BAT,defense,b
18381,0.24208068695248403,BAT,transposase,b
18382,1.418618330605393,BAT,transposase,b
18408,0.89305830110257,BAT,biofilm,b
18412,1.303101286959125,BAT,n,b
18425,0.2399129176683421,BAT,n,b
18479,0.38109693209980894,BAT,n,b
18480,0.4814958275704103,BAT,transposase,b
18492,0.5919180564917665,BAT,n,b
18551,0.13602781534209663,BAT,n,b
18619,1.5744979693970906,BAT,transposase,b
18698,0.47309546816117387,BAT,transposase,b
18756,0.47742221562857257,BAT,n,b
18763,0.15623702919434712,BAT,n,b
18781,0.15165377393711335,BAT,defense,b
18847,0.3579885903586023,BAT,transposase,b
18900,0.6393832781456971,BAT,n,b
18935,0.838938415155892,BAT,transposase,b
19040,0.11782108417651617,BAT,n,b
19132,0.3362102217936331,BAT,n,b
19194,0.15518287098034456,BAT,defense,b
19201,0.5419818181816498,BAT,n,b
19226,0.8419387567475209,BAT,n,b
19268,0.32734894304651313,BAT,defense,b
19316,1.9974448903687751,BAT,n,b
19487,6.548243828982265,BAT,n,b
19555,0.3876723698896576,BAT,n,b
19584,0.6466395693520856,BAT,transposase,b
19594,0.04647926851848396,BAT,n,b
19605,0.09106843606489824,BAT,transposase,b
19638,4.291551575203939,BAT,n,b
19645,4.312364622130747,BAT,n,b
19671,4.9872088528458995,BAT,n,b
19672,2.6922129401950827,BAT,defense,b
19720,3.515208936872535,BAT,n,b
19738,1.1238940591936997,BAT,transposase,b
19739,3.1806878416583406,BAT,transposase,b
19756,1.962096098641882,BAT,n,b
19780,5.409225202837319,BAT,n,b
19846,0.46535036121146367,BAT,n,b
19885,2.3557955049335066,BAT,n,b
19886,0.4078418363261238,BAT,n,b
19901,1.346956182833548,BAT,n,b
19926,0.7269699677023762,BAT,n,b
19929,2.2349133382143096,BAT,n,b
20018,1.0301750264099223,BAT,n,b
20027,0.7590670609879094,BAT,n,b
20101,1.0296323185214333,BAT,defense,b
20131,0.34344767935231474,BAT,n,b
20138,0.140494195626032,BAT,n,b
20180,0.9795704886521857,BAT,defense,b
20195,0.19656793009526563,BAT,transposase,b
20202,2.4943323796925334,BAT,defense,b
20211,1.7085310367591993,BAT,n,b
20215,1.1308118229107516,BAT,n,b
20222,0.39885917849952945,BAT,transposase,b
20253,0.5570638722429391,BAT,defense,b
20254,0.21548286421341037,BAT,defense,b
20263,0.0806434156810692,BAT,biofilm,b
20264,0.05743067717678863,BAT,biofilm,b
20307,1.2467442934975859,BAT,defense,b
20462,0.7957208593364298,BAT,defense,b
20483,0.1195641912287933,BAT,n,b
20509,0.005903835221241269,BAT,n,b
20514,0.2660219971848385,BAT,n,b
20552,0.6911287822444069,BAT,defense,b
20594,6.136099085772413,BAT,n,b
20598,0.7191702997384837,BAT,transposase,b
20630,1.487159822152909,BAT,transposase,b
20661,1.9218182719353505,BAT,transposase,b
20729,0.1588391508629248,BAT,n,b
20783,0.3884074347539311,BAT,defense,b
20784,0.21435213971462228,BAT,defense,b
20808,0.456358054045366,BAT,transposase,b
20825,0.12852656718873182,BAT,n,b
20858,0.8826450897455153,BAT,defense,b
20859,1.492587217168052,BAT,defense,b
20860,0.5968801759228948,BAT,defense,b
20891,0.31310648601031194,BAT,n,b
20961,0.6042157915326821,BAT,defense,b
21029,0.4988699012247585,BAT,n,b
21042,3.2679324015943614,BAT,transposase,b
21117,0.5481327708491622,BAT,defense,b
21132,0.10596417281348862,BAT,n,b
21134,0.010910382078567798,BAT,n,b
21144,0.3858595344401737,BAT,transposase,b
21209,0.7810496004915545,BAT,transposase,b
21242,2.1068991079996673,BAT,n,b
21263,0.3856197591583161,BAT,n,b
21296,3.261615293882031,BAT,n,b
21350,1.4576166546529667,BAT,defense,b
21372,1.5801342893412815,BAT,n,b
21373,2.5822572785565407,BAT,n,b
21393,2.1039797841645935,BAT,n,b
21408,0.08565337189959414,BAT,n,b
21410,0.26266530749749134,BAT,n,b
21415,0.14118662850748825,BAT,defense,b
21537,0.5616765306033917,BAT,n,b
21619,1.2600398745688492,BAT,n,b
21634,1.0565751475189948,BAT,n,b
21635,1.310379377316319,BAT,n,b
21637,0.6612016550140302,BAT,n,b
21669,0.5507833559879469,BAT,n,b
21679,1.2092194142549233,BAT,n,b
21701,0.16960690713397303,BAT,defense,b
21702,0.4324682254123686,BAT,n,b
21864,7.952850671919321,BAT,defense,b
21889,2.8548077732585218,BAT,defense,b
21900,1.3067225449232087,BAT,defense,b
21963,2.363342708759737,BAT,n,b
22062,0.35784424795081565,BAT,n,b
22160,0.4202690045818091,BAT,transposase,b
22169,0.13153993480276227,BAT,defense,b
22195,1.877980069299645,BAT,defense,b
22224,1.1349159770516504,BAT,n,b
22235,5.230290781475252,BAT,n,b
22256,1.2734101382488603,BAT,defense,b
22480,1.4205602408231948,BAT,defense,b
22573,1.0535963837237428,BAT,n,b
22597,0.07481356364331661,BAT,n,b
22610,0.18259844859939608,BAT,n,b
22659,0.23516343614100807,BAT,defense,b
22943,0.6320485471952866,BAT,n,b
22947,2.1791381801527328,BAT,defense,b
22954,5.002478780360243,BAT,defense,b
23077,0.16034969216496267,BAT,defense,b
23216,0.044902974464241865,BAT,n,b
23219,0.4069153739327545,BAT,n,b
23220,1.1629058738562355,BAT,transposase,b
23221,1.2173203452709398,BAT,transposase,b
23416,0.17072568995131757,BAT,n,b
23435,5.266864950104414,BAT,n,b
23438,3.8052117558942524,BAT,defense,b
23543,2.520594965675039,BAT,n,b
23550,0.1445883692511844,BAT,n,b
23614,1.0233967099634464,BAT,n,b
23631,0.05970000330822834,BAT,defense,b
23668,0.15051964667016432,BAT,defense,b
23669,0.2976259044426052,BAT,defense,b
23765,2.2065973585714684,BAT,n,b
23773,1.9593581312947999,BAT,defense,b
23866,0.03676898946884787,BAT,n,b
23922,3.476474739751802,BAT,n,b
