gene_callers_id,pnps,ocean,depth,bin,sample_id,scg_pnps_median,scg_count,MAG_pnps_median,total_count,integron
17972,0.0012883305703939435,EAC,SRF,EAC-102,ERR594361,0.026041617024689285,14.0,0.06799630225889303,719.0,
18024,0.03039451223473214,EAC,SRF,EAC-102,ERR594361,0.026041617024689285,14.0,0.06799630225889303,719.0,complete
18985,0.08759468577252406,EAC,SRF,EAC-102,ERR594361,0.026041617024689285,14.0,0.06799630225889303,719.0,
16623,0.056024709212231606,EAC,SRF,EAC-102,ERR594362,0.3521328275123549,2.0,0.0943068594670011,423.0,
17119,0.040743979526034264,EAC,SRF,EAC-102,ERR594362,0.3521328275123549,2.0,0.0943068594670011,423.0,
17448,0.043142739983434264,EAC,SRF,EAC-102,ERR594362,0.3521328275123549,2.0,0.0943068594670011,423.0,
17513,0.05540072415459052,EAC,SRF,EAC-102,ERR594362,0.3521328275123549,2.0,0.0943068594670011,423.0,
17972,0.0017843542096888086,EAC,SRF,EAC-102,ERR594362,0.3521328275123549,2.0,0.0943068594670011,423.0,
18024,0.033485193046974865,EAC,SRF,EAC-102,ERR594362,0.3521328275123549,2.0,0.0943068594670011,423.0,complete
18163,0.11901443249417945,EAC,SRF,EAC-102,ERR594362,0.3521328275123549,2.0,0.0943068594670011,423.0,
18985,0.0426419708571112,EAC,SRF,EAC-102,ERR594362,0.3521328275123549,2.0,0.0943068594670011,423.0,
16623,0.05885071085250824,EAC,DCM,EAC-102,ERR594382,,,0.07770634487017478,102.0,
17119,0.03682436835874396,EAC,DCM,EAC-102,ERR594382,,,0.07770634487017478,102.0,
17972,0.004101859952243122,EAC,DCM,EAC-102,ERR594382,,,0.07770634487017478,102.0,
18024,0.035944363896833184,EAC,DCM,EAC-102,ERR594382,,,0.07770634487017478,102.0,complete
16623,0.039735845412275386,EAC,DCM,EAC-102,ERR594389,0.05646755749473716,19.0,0.06360890058809915,742.0,
17513,0.029982074010478463,EAC,DCM,EAC-102,ERR594389,0.05646755749473716,19.0,0.06360890058809915,742.0,
17972,0.0019279749985503226,EAC,DCM,EAC-102,ERR594389,0.05646755749473716,19.0,0.06360890058809915,742.0,
18024,0.032392170438966035,EAC,DCM,EAC-102,ERR594389,0.05646755749473716,19.0,0.06360890058809915,742.0,complete
18985,0.08277973107944141,EAC,DCM,EAC-102,ERR594389,0.05646755749473716,19.0,0.06360890058809915,742.0,
16623,0.07662455885452395,EAC,DCM,EAC-102,ERR594414,,,0.0900108683669587,83.0,
17972,0.0033540399485085717,EAC,DCM,EAC-102,ERR594414,,,0.0900108683669587,83.0,
18024,0.03041113622634105,EAC,DCM,EAC-102,ERR594414,,,0.0900108683669587,83.0,complete
18985,0.10755105986485987,EAC,DCM,EAC-102,ERR594414,,,0.0900108683669587,83.0,
36707,0.06508163931157086,EAC,SRF,EAC-634,ERR599376,,,0.06508163931157086,3.0,
36707,0.014195590750415628,EAC,DCM,EAC-634,ERR594382,,,0.06561588183556936,7.0,
42745,0.1302425228196445,EAC,SRF,EAC-77,ERR594392,,,0.14498124477925395,18.0,
47740,1.8862984571179717,EAC,SRF,EAC-657,ERR599012,0.03931121835236075,30.0,0.03279752672818078,263.0,
47740,2.4567133378214274,EAC,SRF,EAC-657,ERR599058,0.04471400403402437,58.0,0.07437605546403173,1366.0,
81985,0.13646950644334474,EAC,SRF,EAC-71,ERR594392,,,0.0632760106286764,22.0,
95677,0.0291713644165371,EAC,SRF,EAC-632,ERR594362,0.04841176584543843,40.0,0.058246386028510476,1731.0,
95677,0.0032685337136384115,EAC,SRF,EAC-632,ERR599339,0.12385319162379264,6.0,0.08999272641247068,507.0,
95677,0.0010762063046617582,EAC,SRF,EAC-632,ERR599376,0.08377149911618721,15.0,0.08158330174305903,1308.0,
95677,0.001432070694195131,EAC,DCM,EAC-632,ERR594389,0.03838137310252058,19.0,0.07994942919838775,1893.0,
148466,0.14991755392141598,EAC,SRF,EAC-20,ERR594362,,,0.16826740395805276,7.0,
148472,0.16826740395805276,EAC,SRF,EAC-20,ERR594362,,,0.16826740395805276,7.0,
148490,0.12685091251963018,EAC,SRF,EAC-20,ERR594362,,,0.16826740395805276,7.0,
148472,0.29737455242657057,EAC,SRF,EAC-20,ERR599376,,,0.18274362834884195,9.0,
148490,0.18274362834884195,EAC,SRF,EAC-20,ERR599376,,,0.18274362834884195,9.0,
148490,0.18507426824277431,EAC,SRF,EAC-20,ERR594392,,,0.1948342032872945,6.0,
148490,0.17164686298090578,EAC,DCM,EAC-20,ERR594389,,,0.19464647535384288,5.0,
148490,0.054964976221767575,EAC,DCM,EAC-20,ERR599023,,,0.20129903555730266,5.0,
156826,0.02752887939168652,EAC,SRF,EAC-69,ERR594362,,,0.030549007220449783,3.0,
156826,0.04132816462544595,EAC,SRF,EAC-69,ERR594392,,,0.10264466124136563,45.0,
156838,0.32961338156443104,EAC,SRF,EAC-69,ERR594392,,,0.10264466124136563,45.0,
172609,0.1761676128037064,EAC,SRF,EAC-56,ERR594392,,,0.09274184808445338,30.0,
172706,0.033568242089685243,EAC,SRF,EAC-56,ERR594392,,,0.09274184808445338,30.0,
172609,0.2114666687363654,EAC,DCM,EAC-56,ERR594382,,,0.2761508202544604,4.0,
172609,0.21825546688937653,EAC,DCM,EAC-56,ERR594414,,,0.17904738285478686,2.0,
172706,0.03305996640385335,EAC,SRF,EAC-56,ERR594359,,,0.5487191222856767,2.0,
172706,0.04093365497870141,EAC,SRF,EAC-56,ERR594361,,,0.7568828904559499,3.0,
172706,0.03310031179389649,EAC,DCM,EAC-56,ERR594389,,,0.08558126748225005,98.0,
172012,0.0,EAC,DCM,EAC-56,ERR594389,,,0.08558126748225005,98.0,
172731,0.10610086126900252,EAC,DCM,EAC-56,ERR594389,,,0.08558126748225005,98.0,
172736,0.12715743605347932,EAC,DCM,EAC-56,ERR594389,,,0.08558126748225005,98.0,
174951,0.12270332281203633,EAC,DCM,EAC-56,ERR594389,,,0.08558126748225005,98.0,
188006,0.0,EAC,SRF,EAC-16,ERR594361,0.14275220048355905,2.0,0.012895002618799415,12.0,
189431,1.6638972277594062,EAC,SRF,EAC-16,ERR594361,0.14275220048355905,2.0,0.012895002618799415,12.0,
188006,0.040557772097213035,EAC,SRF,EAC-16,ERR594392,0.007982730377759812,9.0,0.009418460858086274,119.0,
188006,0.004571170832362234,EAC,DCM,EAC-16,ERR594389,0.039513305241860114,67.0,0.04181515102685962,2401.0,
189431,0.3342081263075537,EAC,DCM,EAC-16,ERR594389,0.039513305241860114,67.0,0.04181515102685962,2401.0,
190260,0.25472154963680504,EAC,DCM,EAC-16,ERR594389,0.039513305241860114,67.0,0.04181515102685962,2401.0,
213846,0.0,EAC,SRF,EAC-695,ERR599376,0.0,1.0,0.03267063357020647,50.0,
213846,0.01900146863063047,EAC,DCM,EAC-695,ERR594389,0.01590827756765539,17.0,0.036560112821545435,1383.0,
211936,0.0,EAC,DCM,EAC-695,ERR594389,0.01590827756765539,17.0,0.036560112821545435,1383.0,
214100,0.5552555995886692,EAC,SRF,EAC-695,ERR594362,,,0.061699466457691275,3.0,
236182,0.2296609056257248,EAC,SRF,EAC-49,ERR594362,,,0.028971058153144814,9.0,
236239,0.028971058153144814,EAC,SRF,EAC-49,ERR594362,,,0.028971058153144814,9.0,
236239,0.021946792611865558,EAC,SRF,EAC-49,ERR594359,,,0.08399469699037568,3.0,
236239,0.0237928650761419,EAC,SRF,EAC-49,ERR594361,,,0.06735481873141007,4.0,
239506,0.06619103356177332,EAC,SRF,EAC-49,ERR594361,,,0.06735481873141007,4.0,
236239,0.02697213217891136,EAC,SRF,EAC-49,ERR594392,,,0.07452804976854491,13.0,
237969,0.14712091844986072,EAC,SRF,EAC-49,ERR594392,,,0.07452804976854491,13.0,
238706,0.07452804976854491,EAC,SRF,EAC-49,ERR594392,,,0.07452804976854491,13.0,
236239,0.022426450482693986,EAC,DCM,EAC-49,ERR594389,,,0.022426450482693986,3.0,
236239,0.02302297876369596,EAC,DCM,EAC-49,ERR599026,,,0.03052543798679057,5.0,
236239,0.006301944096041069,EAC,DCM,EAC-49,ERR599110,,,0.006301944096041069,1.0,
241589,0.3615339957878867,EAC,SRF,EAC-47,ERR594392,0.014821028919004706,17.0,0.04569078899509702,1194.0,
243169,0.0016846889906029048,EAC,SRF,EAC-47,ERR594392,0.014821028919004706,17.0,0.04569078899509702,1194.0,
241589,0.010873986393697969,EAC,SRF,EAC-47,ERR599376,,,0.010873986393697969,1.0,
241589,0.04898185233739512,EAC,DCM,EAC-47,ERR594389,,,0.05285081604458042,5.0,
246324,0.07574033077280576,EAC,SRF,EAC-91,ERR594362,,,0.03787016538640288,2.0,
246324,0.0497195239144817,EAC,SRF,EAC-91,ERR599376,,,0.08716966981057253,4.0,
276575,0.01076712284078488,EAC,SRF,EAC-50,ERR594359,,,0.049485462018902124,3.0,
276575,0.002371819862419353,EAC,SRF,EAC-50,ERR594361,,,0.02432213660710482,2.0,
276575,0.04804303311201487,EAC,SRF,EAC-50,ERR594362,0.04920668204375496,1.0,0.06993746079395524,21.0,
276605,0.02327728759864502,EAC,SRF,EAC-50,ERR594362,0.04920668204375496,1.0,0.06993746079395524,21.0,
278793,0.07698818847366709,EAC,SRF,EAC-50,ERR594362,0.04920668204375496,1.0,0.06993746079395524,21.0,CALIN
276575,0.01926244970754326,EAC,SRF,EAC-50,ERR594392,0.03061936494639237,8.0,0.05384188914174536,215.0,
276605,0.10016172895626904,EAC,SRF,EAC-50,ERR594392,0.03061936494639237,8.0,0.05384188914174536,215.0,
276607,0.1748843781203756,EAC,SRF,EAC-50,ERR594392,0.03061936494639237,8.0,0.05384188914174536,215.0,
277029,0.04200504549611341,EAC,SRF,EAC-50,ERR594392,0.03061936494639237,8.0,0.05384188914174536,215.0,
277144,0.1027294324021234,EAC,SRF,EAC-50,ERR594392,0.03061936494639237,8.0,0.05384188914174536,215.0,
278427,0.06946461311002727,EAC,SRF,EAC-50,ERR594392,0.03061936494639237,8.0,0.05384188914174536,215.0,
278793,0.0528383437523462,EAC,SRF,EAC-50,ERR594392,0.03061936494639237,8.0,0.05384188914174536,215.0,CALIN
276575,0.04834288651071676,EAC,SRF,EAC-50,ERR599376,0.04738843685302114,30.0,0.03429347997398792,475.0,
276605,0.032585161564771786,EAC,SRF,EAC-50,ERR599376,0.04738843685302114,30.0,0.03429347997398792,475.0,
276607,0.10939415422793232,EAC,SRF,EAC-50,ERR599376,0.04738843685302114,30.0,0.03429347997398792,475.0,
277029,0.017430342979135628,EAC,SRF,EAC-50,ERR599376,0.04738843685302114,30.0,0.03429347997398792,475.0,
277566,0.2537241879286233,EAC,SRF,EAC-50,ERR599376,0.04738843685302114,30.0,0.03429347997398792,475.0,
278793,0.06900117174992444,EAC,SRF,EAC-50,ERR599376,0.04738843685302114,30.0,0.03429347997398792,475.0,CALIN
276575,0.13383471479623693,EAC,DCM,EAC-50,ERR594389,,,0.052676929414892285,11.0,
276605,0.04950483591698087,EAC,DCM,EAC-50,ERR594389,,,0.052676929414892285,11.0,
276607,0.5485835033517927,EAC,DCM,EAC-50,ERR594389,,,0.052676929414892285,11.0,
276575,0.17178481843647309,EAC,DCM,EAC-50,ERR599026,,,0.044679765259925536,8.0,
276605,0.30393198724761056,EAC,DCM,EAC-50,ERR599026,,,0.044679765259925536,8.0,
276605,0.18935650882899469,EAC,SRF,EAC-50,ERR599339,,,0.18935650882899469,1.0,
283539,0.2529728978210107,EAC,SRF,EAC-41,ERR594362,0.049251293648365564,48.0,0.10111225820941758,1119.0,
283676,0.13846088902792775,EAC,SRF,EAC-41,ERR594362,0.049251293648365564,48.0,0.10111225820941758,1119.0,
284588,0.17349078902749354,EAC,SRF,EAC-41,ERR594362,0.049251293648365564,48.0,0.10111225820941758,1119.0,
285056,0.11460659975099526,EAC,SRF,EAC-41,ERR594362,0.049251293648365564,48.0,0.10111225820941758,1119.0,
286633,0.17755457989553394,EAC,SRF,EAC-41,ERR594362,0.049251293648365564,48.0,0.10111225820941758,1119.0,
287173,0.07001368256580587,EAC,SRF,EAC-41,ERR594362,0.049251293648365564,48.0,0.10111225820941758,1119.0,
283539,0.2514438667909988,EAC,SRF,EAC-41,ERR594392,0.06008464289485192,47.0,0.09940641659457873,1078.0,
283676,0.15318726658303658,EAC,SRF,EAC-41,ERR594392,0.06008464289485192,47.0,0.09940641659457873,1078.0,
283684,0.12714982107060738,EAC,SRF,EAC-41,ERR594392,0.06008464289485192,47.0,0.09940641659457873,1078.0,
284588,0.08448450730639864,EAC,SRF,EAC-41,ERR594392,0.06008464289485192,47.0,0.09940641659457873,1078.0,
286633,0.07574130942628512,EAC,SRF,EAC-41,ERR594392,0.06008464289485192,47.0,0.09940641659457873,1078.0,
287173,0.08669095174073037,EAC,SRF,EAC-41,ERR594392,0.06008464289485192,47.0,0.09940641659457873,1078.0,
283539,0.16835285635840858,EAC,DCM,EAC-41,ERR594382,0.033347248216401906,38.0,0.08251779828785355,730.0,
283684,0.1448290321190256,EAC,DCM,EAC-41,ERR594382,0.033347248216401906,38.0,0.08251779828785355,730.0,
286633,0.07241997139429315,EAC,DCM,EAC-41,ERR594382,0.033347248216401906,38.0,0.08251779828785355,730.0,
287173,0.07335559785541687,EAC,DCM,EAC-41,ERR594382,0.033347248216401906,38.0,0.08251779828785355,730.0,
283539,0.1244044883429364,EAC,DCM,EAC-41,ERR594389,0.0569165357965762,49.0,0.09768335871201096,1102.0,
283676,0.1812189516222491,EAC,DCM,EAC-41,ERR594389,0.0569165357965762,49.0,0.09768335871201096,1102.0,
283684,0.17067024889556387,EAC,DCM,EAC-41,ERR594389,0.0569165357965762,49.0,0.09768335871201096,1102.0,
286633,0.061902159688193875,EAC,DCM,EAC-41,ERR594389,0.0569165357965762,49.0,0.09768335871201096,1102.0,
287173,0.08226666963226968,EAC,DCM,EAC-41,ERR594389,0.0569165357965762,49.0,0.09768335871201096,1102.0,
283830,0.14908480460655782,EAC,DCM,EAC-41,ERR594389,0.0569165357965762,49.0,0.09768335871201096,1102.0,
285057,0.09641940192089037,EAC,DCM,EAC-41,ERR594389,0.0569165357965762,49.0,0.09768335871201096,1102.0,
283539,0.10208281671581447,EAC,DCM,EAC-41,ERR594414,0.02922418862872243,35.0,0.08524104286755964,716.0,
283676,0.0,EAC,DCM,EAC-41,ERR594414,0.02922418862872243,35.0,0.08524104286755964,716.0,
283684,0.2064400633996264,EAC,DCM,EAC-41,ERR594414,0.02922418862872243,35.0,0.08524104286755964,716.0,
286633,0.10977964751465896,EAC,DCM,EAC-41,ERR594414,0.02922418862872243,35.0,0.08524104286755964,716.0,
287173,0.08528651484066899,EAC,DCM,EAC-41,ERR594414,0.02922418862872243,35.0,0.08524104286755964,716.0,
283539,0.044331326571596635,EAC,DCM,EAC-41,ERR598972,,,0.5110496535545254,4.0,
287173,0.15073059562662974,EAC,DCM,EAC-41,ERR598972,,,0.5110496535545254,4.0,
283539,0.08861538851048867,EAC,DCM,EAC-41,ERR599023,,,0.10899014019205794,40.0,
284588,0.21911936455859296,EAC,DCM,EAC-41,ERR599023,,,0.10899014019205794,40.0,
287173,0.110473320013846,EAC,DCM,EAC-41,ERR599023,,,0.10899014019205794,40.0,
283531,0.1812613733021648,EAC,DCM,EAC-41,ERR599023,,,0.10899014019205794,40.0,
287297,0.12116972161762755,EAC,DCM,EAC-41,ERR599023,,,0.10899014019205794,40.0,
283539,0.07645139022458018,EAC,DCM,EAC-41,ERR599026,,,0.09690321081490612,56.0,
284588,0.15050016105942152,EAC,DCM,EAC-41,ERR599026,,,0.09690321081490612,56.0,
287173,0.1512585876348755,EAC,DCM,EAC-41,ERR599026,,,0.09690321081490612,56.0,
283531,0.1727355202916642,EAC,DCM,EAC-41,ERR599026,,,0.09690321081490612,56.0,
287297,0.12513539480419295,EAC,DCM,EAC-41,ERR599026,,,0.09690321081490612,56.0,
284588,0.1177250691807492,EAC,SRF,EAC-41,ERR599376,0.03902152421370314,24.0,0.07739425109185133,418.0,
285056,0.059835186965042725,EAC,SRF,EAC-41,ERR599376,0.03902152421370314,24.0,0.07739425109185133,418.0,
287173,0.1037442702316232,EAC,SRF,EAC-41,ERR599376,0.03902152421370314,24.0,0.07739425109185133,418.0,
285056,0.056306135355299464,EAC,DCM,EAC-41,ERR599362,,,0.09197499781700512,3.0,
287173,0.09197499781700512,EAC,DCM,EAC-41,ERR599362,,,0.09197499781700512,3.0,
287173,0.06847353259656158,EAC,SRF,EAC-41,ERR594359,0.15232853725353096,2.0,0.05372801687394574,49.0,
287173,0.1053795221509669,EAC,SRF,EAC-41,ERR594361,0.0,1.0,0.043449749201835634,53.0,
287173,0.028806158058462032,EAC,SRF,EAC-41,ERR599012,,,0.028806158058462032,1.0,
287173,0.0464117880625442,EAC,SRF,EAC-41,ERR599058,,,0.11160869523575943,9.0,
287173,0.05223648908854807,EAC,SRF,EAC-41,ERR599339,,,0.16549581362976198,2.0,
287173,0.10838823880814832,EAC,DCM,EAC-41,ERR594385,,,0.10838823880814832,1.0,
287173,0.1458310853121118,EAC,DCM,EAC-41,ERR599025,,,0.30730497394796163,2.0,
287173,0.1325182456973208,EAC,DCM,EAC-41,ERR599110,,,0.14892027313514858,5.0,
305284,0.050695353296479374,EAC,SRF,EAC-48,ERR594392,,,0.06739254360636703,31.0,
308132,0.015109555165335704,EAC,SRF,EAC-48,ERR594392,,,0.06739254360636703,31.0,
308114,0.36336049355291616,EAC,SRF,EAC-48,ERR594362,,,0.06133821208336045,13.0,
308132,0.05041830051188373,EAC,SRF,EAC-48,ERR594362,,,0.06133821208336045,13.0,
308114,0.03232422659940102,EAC,SRF,EAC-48,ERR599376,,,0.09976075477149893,15.0,
308132,0.039454062711336016,EAC,SRF,EAC-48,ERR599376,,,0.09976075477149893,15.0,
308114,0.025873172514940743,EAC,DCM,EAC-48,ERR599026,,,0.025873172514940743,3.0,
308132,0.005693302497344937,EAC,DCM,EAC-48,ERR599026,,,0.025873172514940743,3.0,
308132,0.025002722121019543,EAC,SRF,EAC-48,ERR594361,,,0.06459627840369662,3.0,
9901,0.0,EAC,DCM,EAC-94,ERR599023,,,0.10075922283190132,9.0,
9901,0.0035672169811320773,EAC,DCM,EAC-94,ERR599026,,,0.1048457903502765,7.0,
31455,0.9180359727364891,EAC,DCM,EAC-37,ERR599110,0.020681762400317976,1.0,0.028534558156932524,26.0,
33057,0.19012783213279388,EAC,DCM,EAC-37,ERR599110,0.020681762400317976,1.0,0.028534558156932524,26.0,
33928,0.16347719946968606,EAC,DCM,EAC-37,ERR599110,0.020681762400317976,1.0,0.028534558156932524,26.0,
34721,0.20181968569065206,EAC,DCM,EAC-37,ERR599026,0.09358490566037704,5.0,0.05556273022499116,21.0,
34722,0.13348935902214662,EAC,DCM,EAC-37,ERR599026,0.09358490566037704,5.0,0.05556273022499116,21.0,
51312,0.1379166460559379,EAC,DCM,EAC-66,ERR599110,,,0.07919553173227717,12.0,
205843,0.08027760089058672,EAC,DCM,EAC-683,ERR594389,,,0.08027760089058672,1.0,
231074,0.1112424760674316,EAC,DCM,EAC-98,ERR599110,0.11794772745722015,1.0,0.1138211857731296,14.0,
231076,0.1305113765561076,EAC,DCM,EAC-98,ERR599110,0.11794772745722015,1.0,0.1138211857731296,14.0,
232038,0.11306885535310783,EAC,DCM,EAC-98,ERR599110,0.11794772745722015,1.0,0.1138211857731296,14.0,
233290,0.3697037410552912,EAC,DCM,EAC-98,ERR599110,0.11794772745722015,1.0,0.1138211857731296,14.0,
233290,0.13880129626470972,EAC,DCM,EAC-98,ERR598990,,,0.13880129626470972,1.0,
288246,0.16022923890366556,EAC,DCM,EAC-670,ERR594389,,,0.09133248963009057,60.0,
288248,1.8195349525353708,EAC,DCM,EAC-670,ERR594389,,,0.09133248963009057,60.0,
293321,0.07902921684803997,EAC,DCM,EAC-46,ERR594389,,,0.07132283466118428,3.0,
295665,0.11256253105573713,EAC,DCM,EAC-3,ERR599110,,,0.10181637770543812,12.0,
298877,0.13646548914291812,EAC,DCM,EAC-3,ERR599110,,,0.10181637770543812,12.0,
298877,0.11513606987963415,EAC,DCM,EAC-3,ERR594382,,,0.1207836786491632,2.0,
298877,0.1281274935752141,EAC,DCM,EAC-3,ERR594414,,,0.12994238753717588,2.0,
24468,0.3807272433163501,IN,SRF,IN-32,ERR599102,0.019014266749414442,35.0,0.05136067064371808,2085.0,
79645,0.039859402136659006,IN,SRF,IN-32,ERR599102,0.019014266749414442,35.0,0.05136067064371808,2085.0,
94772,0.16277707859961238,IN,SRF,IN-32,ERR599102,0.019014266749414442,35.0,0.05136067064371808,2085.0,
108419,0.0237894211728598,IN,SRF,IN-32,ERR599102,0.019014266749414442,35.0,0.05136067064371808,2085.0,
122701,0.2892137137083605,IN,SRF,IN-32,ERR599102,0.019014266749414442,35.0,0.05136067064371808,2085.0,
24468,0.4131343115324714,IN,DCM,IN-32,ERR599023,0.024006411095363875,4.0,0.02633692074274551,213.0,
79645,0.04871478512370736,IN,DCM,IN-32,ERR599023,0.024006411095363875,4.0,0.02633692074274551,213.0,
108419,0.02060208753877157,IN,DCM,IN-32,ERR599023,0.024006411095363875,4.0,0.02633692074274551,213.0,
122701,0.08713036144398369,IN,DCM,IN-32,ERR599023,0.024006411095363875,4.0,0.02633692074274551,213.0,
24468,0.2549580917808726,IN,DCM,IN-32,ERR599026,0.005483433919883466,13.0,0.03849002435295114,1264.0,
79645,0.19006866174973555,IN,DCM,IN-32,ERR599026,0.005483433919883466,13.0,0.03849002435295114,1264.0,
94772,0.3562858048486837,IN,DCM,IN-32,ERR599026,0.005483433919883466,13.0,0.03849002435295114,1264.0,
108419,0.020482483556045688,IN,DCM,IN-32,ERR599026,0.005483433919883466,13.0,0.03849002435295114,1264.0,
122701,0.09587320906977848,IN,DCM,IN-32,ERR599026,0.005483433919883466,13.0,0.03849002435295114,1264.0,
24468,0.27906136269600995,IN,DCM,IN-32,ERR599028,,,0.024555534522823524,31.0,
24468,0.5709345570103517,IN,DCM,IN-32,ERR599082,0.042827954932944716,32.0,0.05644652669690925,2943.0,
79645,0.1150922164858024,IN,DCM,IN-32,ERR599082,0.042827954932944716,32.0,0.05644652669690925,2943.0,
94772,0.35261546010342115,IN,DCM,IN-32,ERR599082,0.042827954932944716,32.0,0.05644652669690925,2943.0,
108419,0.03090406097077528,IN,DCM,IN-32,ERR599082,0.042827954932944716,32.0,0.05644652669690925,2943.0,
122701,0.15351216110186608,IN,DCM,IN-32,ERR599082,0.042827954932944716,32.0,0.05644652669690925,2943.0,
24468,0.5267176749364173,IN,DCM,IN-32,ERR599110,0.05948775039971237,7.0,0.037247033139384905,46.0,
94772,0.10187241956275372,IN,DCM,IN-32,ERR599110,0.05948775039971237,7.0,0.037247033139384905,46.0,
108419,0.011624730664207569,IN,DCM,IN-32,ERR599110,0.05948775039971237,7.0,0.037247033139384905,46.0,
24468,0.22721832575503856,IN,MES,IN-32,ERR598960,0.03809369790432311,56.0,0.054734612257184435,3083.0,
79645,0.15881187899044902,IN,MES,IN-32,ERR598960,0.03809369790432311,56.0,0.054734612257184435,3083.0,
94772,0.2396400005733207,IN,MES,IN-32,ERR598960,0.03809369790432311,56.0,0.054734612257184435,3083.0,
108419,0.015660778431141442,IN,MES,IN-32,ERR598960,0.03809369790432311,56.0,0.054734612257184435,3083.0,
122701,0.14198164309386113,IN,MES,IN-32,ERR598960,0.03809369790432311,56.0,0.054734612257184435,3083.0,
11893,0.08141036468815505,IN,MES,IN-32,ERR598960,0.03809369790432311,56.0,0.054734612257184435,3083.0,
79592,0.059824104657138666,IN,MES,IN-32,ERR598960,0.03809369790432311,56.0,0.054734612257184435,3083.0,
24468,0.2653276692147277,IN,MES,IN-32,ERR599021,0.03224314056563971,23.0,0.04317560996095191,1786.0,
79645,0.0863352441194723,IN,MES,IN-32,ERR599021,0.03224314056563971,23.0,0.04317560996095191,1786.0,
94772,0.2841503020309172,IN,MES,IN-32,ERR599021,0.03224314056563971,23.0,0.04317560996095191,1786.0,
108419,0.01586112758724846,IN,MES,IN-32,ERR599021,0.03224314056563971,23.0,0.04317560996095191,1786.0,
122701,0.09235418600892394,IN,MES,IN-32,ERR599021,0.03224314056563971,23.0,0.04317560996095191,1786.0,
24468,0.21691130327289807,IN,MES,IN-32,ERR599034,0.0398279523921006,21.0,0.021961102168700952,113.0,
108419,0.014745015794558397,IN,MES,IN-32,ERR599034,0.0398279523921006,21.0,0.021961102168700952,113.0,
24468,1.277933579335807,IN,MES,IN-32,ERR599109,0.006026235800462669,3.0,0.02569422011637665,160.0,
108419,0.02986919957880125,IN,MES,IN-32,ERR599109,0.006026235800462669,3.0,0.02569422011637665,160.0,
24468,0.30082510733749085,IN,MES,IN-32,ERR599164,0.0438105387767301,48.0,0.0525527457069368,2762.0,
79645,0.05362294529026815,IN,MES,IN-32,ERR599164,0.0438105387767301,48.0,0.0525527457069368,2762.0,
94772,0.2655540599593729,IN,MES,IN-32,ERR599164,0.0438105387767301,48.0,0.0525527457069368,2762.0,
108419,0.017634423330517603,IN,MES,IN-32,ERR599164,0.0438105387767301,48.0,0.0525527457069368,2762.0,
122701,0.13953010785958733,IN,MES,IN-32,ERR599164,0.0438105387767301,48.0,0.0525527457069368,2762.0,
79592,0.2516233119285382,IN,MES,IN-32,ERR599164,0.0438105387767301,48.0,0.0525527457069368,2762.0,
24468,0.3813135660694418,IN,MES,IN-32,ERR599167,0.02835560421747782,38.0,0.04785660527182442,2683.0,
79645,0.09809858493847738,IN,MES,IN-32,ERR599167,0.02835560421747782,38.0,0.04785660527182442,2683.0,
94772,0.2378165046599684,IN,MES,IN-32,ERR599167,0.02835560421747782,38.0,0.04785660527182442,2683.0,
108419,0.030935393708084163,IN,MES,IN-32,ERR599167,0.02835560421747782,38.0,0.04785660527182442,2683.0,
122701,0.055454735326881735,IN,MES,IN-32,ERR599167,0.02835560421747782,38.0,0.04785660527182442,2683.0,
11893,0.09903678621086608,IN,MES,IN-32,ERR599167,0.02835560421747782,38.0,0.04785660527182442,2683.0,
79645,0.10713762761744923,IN,MES,IN-32,ERR599031,0.03556878814851072,16.0,0.054194670194088634,2239.0,
94772,0.2670811015514811,IN,MES,IN-32,ERR599031,0.03556878814851072,16.0,0.054194670194088634,2239.0,
108419,0.035795837282973475,IN,MES,IN-32,ERR599031,0.03556878814851072,16.0,0.054194670194088634,2239.0,
122701,0.15170929938827546,IN,MES,IN-32,ERR599031,0.03556878814851072,16.0,0.054194670194088634,2239.0,
79645,0.10661905662050296,IN,MES,IN-32,ERR599062,0.04445033679072069,40.0,0.05653646347857419,2989.0,
94772,0.24868198596427954,IN,MES,IN-32,ERR599062,0.04445033679072069,40.0,0.05653646347857419,2989.0,
108419,0.05092449727147769,IN,MES,IN-32,ERR599062,0.04445033679072069,40.0,0.05653646347857419,2989.0,
122701,0.12923537898077392,IN,MES,IN-32,ERR599062,0.04445033679072069,40.0,0.05653646347857419,2989.0,
108419,0.022159654718550397,IN,SRF,IN-32,ERR599158,0.10702697830919944,1.0,0.03188704061911786,43.0,
108419,0.0075550748748478905,IN,DCM,IN-32,ERR598972,,,0.14514310064222702,7.0,
108419,0.033131029832266914,IN,MES,IN-32,ERR599112,,,0.036113248865377916,4.0,
497,0.13421874515419602,IN,DCM,IN-29,ERR599082,,,0.09908859612522104,2.0,
497,0.06131867312909919,IN,MES,IN-29,ERR598960,,,0.0709084189376825,4.0,
70929,0.0,IN,MES,IN-29,ERR598960,,,0.0709084189376825,4.0,
497,0.03499133370544499,IN,MES,IN-29,ERR599062,,,0.19410664537300928,2.0,
12742,0.12329991208475245,IN,DCM,IN-6,ERR599026,,,0.10963045953370884,42.0,
25343,0.0595278823126926,IN,DCM,IN-6,ERR599026,,,0.10963045953370884,42.0,
