bin,signal_CAZ_count,percent_sect_CAZ,signal_pep_count,percent_sect_pep
RS-431,0,0.0,40,40.816326530612244
RS-349,0,0.0,8,7.6923076923076925
RS-797,0,0.0,19,13.10344827586207
RS-820,0,0.0,9,8.49056603773585
RS-395,0,0.0,84,37.00440528634361
RS-371,0,0.0,10,8.547008547008547
RS-435,0,0.0,1,1.4925373134328357
RS-350,0,0.0,57,49.56521739130435
RS-386,0,0.0,25,13.586956521739129
RS-426,0,0.0,57,18.152866242038215
RS-421,0,0.0,53,44.91525423728814
RS-456,0,0.0,116,48.13278008298755
RS-365,0,0.0,48,48.484848484848484
RS-381,0,0.0,6,7.228915662650602
RS-652,0,0.0,35,23.48993288590604
RS-419,0,0.0,37,41.57303370786517
RS-464,0,0.0,86,52.121212121212125
RS-357,0,0.0,10,7.194244604316546
RS-432,0,0.0,18,24.65753424657534
RS-815,0,0.0,20,31.746031746031743
RS-438,0,0.0,56,46.28099173553719
RS-535,0,0.0,11,14.473684210526317
RS-392,0,0.0,21,27.631578947368425
RS-376,0,0.0,104,44.63519313304721
RS-398,0,0.0,116,40.98939929328622
RS-604,0,0.0,22,30.555555555555557
RS-697,0,0.0,16,11.188811188811188
RS-344,0,0.0,12,15.789473684210526
SAT-2766,0,0.0,65,52.0
SAT-2788,0,0.0,74,46.540880503144656
SAT-1434,0,0.0,18,13.636363636363635
SAT-33,0,0.0,19,21.59090909090909
SAT-182,0,0.0,5,7.8125
SAT-111,0,0.0,51,25.37313432835821
SAT-166,0,0.0,10,14.084507042253522
SAT-39,0,0.0,38,26.95035460992908
SAT-1449,0,0.0,19,14.393939393939394
SAT-220,0,0.0,6,13.043478260869565
SAT-1342,0,0.0,10,20.408163265306122
SAT-1608,0,0.0,9,10.588235294117647
SAT-129,0,0.0,123,56.42201834862385
SAT-98,0,0.0,137,49.63768115942029
SAT-154,0,0.0,9,10.112359550561797
SAT-92,0,0.0,46,33.57664233576642
SAT-1369,0,0.0,25,32.467532467532465
SAT-201,0,0.0,12,19.047619047619047
SAT-175,0,0.0,51,44.34782608695652
SAT-57,0,0.0,49,18.28358208955224
SAT-20,0,0.0,36,24.0
SAT-108,0,0.0,31,20.394736842105264
SAT-2595,0,0.0,7,15.555555555555555
SAT-1450,0,0.0,31,32.631578947368425
SAT-1611,0,0.0,12,11.881188118811881
SAT-3,0,0.0,19,22.35294117647059
SAT-18,0,0.0,53,26.633165829145728
SAT-130,0,0.0,87,47.540983606557376
SAT-1462,0,0.0,132,54.09836065573771
SAT-1415,0,0.0,14,10.294117647058822
SAT-12,0,0.0,75,42.13483146067416
SAT-9,0,0.0,39,19.796954314720814
SAT-65,0,0.0,44,48.888888888888886
SAT-137,0,0.0,6,8.333333333333332
SAT-86,0,0.0,69,48.59154929577465
SAT-140,0,0.0,43,44.79166666666667
SAT-4,0,0.0,43,22.164948453608247
SAT-1568,0,0.0,23,29.11392405063291
SAT-62,0,0.0,38,25.333333333333336
SAT-15,0,0.0,10,11.76470588235294
SAT-105,0,0.0,29,35.80246913580247
SAT-27,0,0.0,49,25.38860103626943
SAT-206,0,0.0,6,8.695652173913043
SAT-159,0,0.0,4,3.361344537815126
SAT-1401,0,0.0,74,41.11111111111111
SAT-95,0,0.0,23,29.87012987012987
SAT-227,0,0.0,25,22.123893805309734
SAT-185,0,0.0,35,39.325842696629216
SAT-43,0,0.0,79,49.375
SAT-49,0,0.0,86,53.086419753086425
SAT-161,0,0.0,2,2.666666666666667
SAT-116,0,0.0,16,24.615384615384617
SAT-165,0,0.0,14,22.22222222222222
SAT-112,0,0.0,72,43.90243902439025
SAT-181,0,0.0,3,5.454545454545454
SAT-47,0,0.0,54,44.26229508196721
SAT-211,0,0,10,21.73913043478261
SAT-91,0,0.0,11,6.58682634730539
SAT-157,0,0.0,33,37.07865168539326
SAT-1508,0,0.0,24,28.57142857142857
SAT-75,0,0.0,46,33.82352941176471
SAT-23,0,0.0,103,53.36787564766839
SAT-54,0,0.0,49,21.120689655172413
SAT-198,0,0.0,34,18.681318681318682
SAT-176,0,0.0,35,27.34375
SAT-101,0,0.0,135,55.55555555555556
SAT-1289,0,0.0,50,36.231884057971016
SAT-66,0,0.0,28,15.730337078651685
SAT-88,0,0.0,71,32.56880733944954
SAT-139,0,0.0,2,4.761904761904762
SAT-2910,0,0.0,32,18.93491124260355
SAT-1582,0,0.0,9,11.842105263157894
SAT-133,0,0.0,23,25.0
SAT-1358,0,0.0,51,43.96551724137931
SAT-230,0,0.0,108,39.130434782608695
SAT-3021,0,0.0,73,48.99328859060403
SAT-149,0,0.0,99,55.932203389830505
SAT-61,0,0.0,65,41.139240506329116
SAT-1585,0,0.0,28,41.7910447761194
SAT-85,0,0.0,45,26.31578947368421
SAT-134,0,0.0,68,43.87096774193549
SAT-7,0,0.0,119,50.42372881355932
SAT-205,0,0.0,26,35.61643835616438
SAT-1367,0,0.0,17,15.454545454545453
SAT-24,0,0.0,28,35.8974358974359
SAT-195,0,0.0,51,36.42857142857142
SAT-106,0,0.0,87,50.0
SAT-59,0,0.0,78,50.0
SAT-1553,0,0.0,18,20.224719101123593
SAT-1331,0,0.0,10,10.416666666666668
SAT-1346,0,0.0,7,8.536585365853659
SAT-3048,0,0.0,7,17.5
SAT-150,0,0.0,128,57.14285714285714
SAT-127,0,0.0,13,11.403508771929824
SAT-1475,0,0.0,12,12.76595744680851
SAT-1309,0,0.0,107,49.53703703703704
SAT-115,0,0.0,101,44.10480349344978
SAT-162,0,0.0,41,18.807339449541285
SAT-40,0,0.0,87,44.16243654822335
SAT-37,0,0.0,42,24.561403508771928
SAT-168,0,0.0,44,44.0
SAT-152,0,0.0,36,41.86046511627907
SAT-94,0,0.0,18,25.352112676056336
SAT-1507,0,0.0,17,7.657657657657657
SAT-1344,0,0.0,38,16.52173913043478
SAT-226,0,0.0,48,46.601941747572816
SAT-1339,0,0.0,84,61.31386861313869
SAT-117,0,0.0,139,57.91666666666667
SAT-42,0,0.0,36,20.11173184357542
SAT-184,0,0.0,13,18.055555555555554
SAT-35,0,0.0,123,55.15695067264574
SAT-214,0,0.0,24,33.80281690140845
SAT-14,0,0.0,46,35.9375
SAT-63,0,0.0,36,25.899280575539567
SAT-141,0,0.0,106,54.08163265306123
SAT-87,0,0.0,102,37.9182156133829
SAT-69,0,0.0,108,45.76271186440678
SAT-5,0,0.0,49,28.160919540229884
SAT-179,0,0.0,74,42.5287356321839
SAT-51,0,0.0,162,59.34065934065934
SAT-197,0,0.0,5,12.195121951219512
SAT-26,0,0.0,37,27.40740740740741
SAT-104,0,0.0,97,53.00546448087432
SAT-200,0,0.0,70,47.94520547945205
SAT-1451,0,0.0,62,29.107981220657276
SAT-56,0,0.0,50,40.0
SAT-109,0,0.0,44,22.916666666666664
SAT-103,0,0.0,47,40.869565217391305
SAT-1610,0,0.0,36,27.27272727272727
SAT-8,0,0.0,41,22.77777777777778
SAT-64,0,0.0,39,22.674418604651162
SAT-13,0,0.0,5,7.352941176470589
SAT-19,0,0.0,161,60.2996254681648
SAT-2,0,0.0,16,10.884353741496598
SAT-131,0,0.0,42,53.84615384615385
SAT-213,0,0.0,8,7.547169811320755
SAT-1448,0,0.0,8,7.766990291262135
SAT-110,0,0.0,25,17.857142857142858
SAT-189,0,0.0,122,57.27699530516433
SAT-38,0,0.0,22,28.947368421052634
SAT-183,0,0.0,40,25.477707006369428
SAT-2755,0,0.0,21,12.650602409638553
SAT-1609,0,0.0,20,14.814814814814813
SAT-221,0,0.0,6,7.792207792207792
SAT-93,0,0.0,62,33.33333333333333
SAT-122,0,0.0,18,23.076923076923077
SAT-155,0,0.0,29,26.605504587155966
SAT-128,0,0.0,38,18.90547263681592
SAT-99,0,0.0,105,47.94520547945205
SAT-77,0,0.0,34,38.20224719101123
SAT-1607,0,0.0,8,14.545454545454545
SAT-225,0,0.0,53,46.49122807017544
SAT-73,0,0.0,31,18.562874251497004
SAT-1403,0,0.0,11,16.923076923076923
SAT-79,0,0.0,56,45.52845528455284
SAT-97,0,0.0,54,26.47058823529412
SAT-126,0,0.0,25,13.966480446927374
SAT-217,0,0.0,31,27.192982456140353
SAT-1391,0,0.0,91,54.81927710843374
SAT-1308,0,0.0,38,20.43010752688172
SAT-2787,0,0.0,12,17.647058823529413
SAT-2619,0,0.0,23,28.04878048780488
SAT-1446,0,0.0,11,23.404255319148938
SAT-1431,0,0.0,16,24.615384615384617
SAT-114,0,0.0,135,57.446808510638306
SAT-1329,0,0.0,16,24.615384615384617
SAT-1614,0,0.0,7,4.320987654320987
SAT-135,0,0.0,52,50.98039215686274
SAT-142,0,0.0,6,6.122448979591836
SAT-6,0,0.0,40,30.303030303030305
SAT-1517,0,0.0,9,5.142857142857142
SAT-60,0,0.0,43,27.564102564102566
SAT-17,0,0.0,53,40.76923076923077
SAT-1366,0,0.0,98,60.49382716049383
SAT-1388,0,0.0,50,48.54368932038835
SAT-107,0,0.0,71,46.103896103896105
SAT-25,0,0.0,68,46.57534246575342
SAT-194,0,0.0,135,49.45054945054945
SAT-52,0,0.0,51,23.394495412844037
SAT-28,0,0.0,48,25.0
SAT-177,0,0.0,17,10.365853658536585
SAT-55,0,0.0,50,20.5761316872428
SAT-193,0,0.0,44,53.65853658536586
SAT-22,0,0.0,126,53.61702127659574
SAT-1,0,0.0,51,30.909090909090907
SAT-145,0,0.0,20,25.31645569620253
SAT-132,0,0.0,39,39.39393939393939
SAT-83,0,0.0,69,46.62162162162162
SAT-1510,0,0.0,24,31.57894736842105
SAT-2911,0,0.0,12,12.371134020618557
SAT-10,0,0.0,57,29.533678756476682
SAT-67,0,0.0,94,54.02298850574713
SAT-138,0,0.0,46,46.0
SAT-1359,0,0.0,8,7.766990291262135
SAT-1613,0,0.0,11,9.01639344262295
SAT-46,0,0.0,23,13.939393939393941
SAT-180,0,0.0,67,43.225806451612904
SAT-31,0,0.0,92,42.3963133640553
SAT-113,0,0.0,31,19.871794871794872
SAT-164,0,0.0,16,24.615384615384617
SAT-74,0,0.0,98,50.0
SAT-1509,0,0.0,65,44.827586206896555
SAT-121,0,0.0,120,53.333333333333336
SAT-90,0,0.0,30,20.0
SAT-1340,0,0.0,37,45.67901234567901
SAT-228,0,0.0,8,8.16326530612245
SAT-2756,0,0.0,43,43.0
SP-2982,0,0.0,40,30.53435114503817
SP-131,0,0.0,43,23.88888888888889
SP-348,0,0.0,8,5.970149253731343
SP-245,0,0.0,72,28.799999999999997
SP-232,0,0.0,20,14.388489208633093
SP-58,0,0.0,71,46.103896103896105
SP-52,0,0.0,80,53.333333333333336
SP-335,0,0.0,50,45.87155963302752
SP-342,0,0.0,6,8.695652173913043
SP-238,0,0.0,70,42.68292682926829
SP-190,0,0.0,43,43.43434343434344
SP-109,0,0.0,30,25.423728813559322
SP-174,0,0.0,14,18.666666666666668
SP-84,0,0.0,32,24.427480916030532
SP-299,0,0.0,17,18.681318681318682
SP-3065,0,0.0,45,29.80132450331126
SP-3018,0,0.0,139,61.77777777777778
SP-293,0,0.0,32,28.31858407079646
SP-17,0,0.0,44,20.37037037037037
SP-60,0,0.0,52,33.76623376623377
SP-486,0,0.0,7,15.909090909090908
SP-2975,0,0.0,26,27.083333333333332
SP-4023,0,0.0,33,28.695652173913043
SP-128,0,0.0,55,41.04477611940299
SP-351,0,0.0,10,8.928571428571429
SP-6,0,0.0,41,26.282051282051285
SP-256,0,0.0,44,50.57471264367817
SP-3044,0,0.0,6,10.714285714285714
SP-167,0,0.0,142,58.43621399176955
SP-110,0,0.0,57,43.84615384615385
SP-189,0,0.0,42,51.21951219512195
SP-183,0,0.0,121,55.00000000000001
SP-3982,0,0.0,48,23.076923076923077
SP-73,0,0.0,127,48.84615384615385
SP-4365,0,0.0,63,42.281879194630875
SP-219,0,0.0,8,4.878048780487805
SP-3106,0,0.0,73,51.77304964539007
SP-3098,0,0.0,57,46.72131147540984
SP-213,0,0.0,124,62.62626262626263
SP-3966,0,0.0,21,19.26605504587156
SP-97,0,0.0,221,65.19174041297934
SP-74,0,0.0,98,52.12765957446809
SP-269,0,0.0,39,27.857142857142858
SP-319,0,0.0,10,9.900990099009901
SP-263,0,0.0,17,20.73170731707317
SP-160,0,0.0,7,4.430379746835443
SP-184,0,0.0,73,51.40845070422535
SP-4016,0,0.0,29,36.25
SP-31,0,0.0,69,47.91666666666667
SP-1,0,0.0,27,21.428571428571427
SP-251,0,0.0,47,45.63106796116505
SP-4220,0,0.0,8,10.0
SP-4154,0,0.0,11,23.404255319148938
SP-2972,0,0.0,7,12.5
SP-125,0,0.0,41,21.1340206185567
SP-2978,0,0.0,130,56.27705627705628
SP-158,0,0.0,27,20.30075187969925
SP-3118,0,0.0,24,25.0
SP-3062,0,0.0,25,34.72222222222222
SP-3112,0,0.0,20,23.809523809523807
SP-3068,0,0.0,18,24.65753424657534
SP-89,0,0.0,51,37.77777777777778
SP-10,0,0.0,42,28.37837837837838
SP-179,0,0.0,34,23.943661971830984
SP-197,0,0.0,30,11.029411764705882
SP-104,0,0.0,105,55.55555555555556
SP-173,0,0.0,73,46.496815286624205
SP-242,0,0.0,91,53.216374269005854
SP-3050,0,0.0,22,16.05839416058394
SP-28,0,0.0,44,24.043715846994534
SP-22,0,0.0,12,42.857142857142854
SP-248,0,0.0,4,8.695652173913043
SP-332,0,0.0,60,29.411764705882355
SP-2985,0,0.0,73,43.19526627218935
SP-141,0,0.0,85,38.288288288288285
SP-136,0,0.0,56,43.75
SP-341,0,0.0,63,50.4
SP-3029,0,0.0,28,31.46067415730337
SP-26,0,0.0,21,17.5
SP-51,0,0.0,47,52.22222222222223
SP-3023,0,0.0,97,54.80225988700565
SP-3054,0,0.0,21,27.27272727272727
SP-246,0,0.0,96,48.97959183673469
SP-145,0,0.0,86,54.43037974683544
SP-138,0,0.0,48,19.672131147540984
SP-4044,0,0.0,5,9.25925925925926
SP-63,0,0.0,121,55.25114155251142
SP-3992,0,0.0,1,3.0303030303030303
SP-14,0,0.0,65,35.714285714285715
SP-304,0,0.0,4,2.684563758389262
SP-209,0,0.0,19,28.35820895522388
SP-3066,0,0.0,18,29.03225806451613
SP-274,0,0.0,62,46.616541353383454
SP-203,0,0.0,115,52.752293577981646
SP-69,0,0.0,6,9.523809523809524
SP-199,0,0.0,7,9.58904109589041
SP-177,0,0.0,41,30.82706766917293
SP-222,0,0.0,13,8.38709677419355
SP-3030,0,0.0,76,48.717948717948715
SP-358,0,0.0,23,26.436781609195403
SP-5,0,0.0,111,50.2262443438914
SP-35,0,0.0,26,18.30985915492958
SP-156,0,0.0,29,23.200000000000003
SP-121,0,0.0,69,42.592592592592595
SP-2976,0,0.0,49,47.11538461538461
SP-94,0,0.0,13,13.402061855670103
SP-267,0,0.0,4,3.7383177570093453
SP-210,0,0.0,15,22.388059701492537
SP-289,0,0.0,27,33.33333333333333
SP-3105,0,0.0,29,30.526315789473685
SP-283,0,0.0,40,38.83495145631068
SP-317,0,0.0,11,22.0
SP-360,0,0.0,24,10.480349344978166
SP-4366,0,0.0,50,37.59398496240601
SP-4388,0,0.0,57,35.84905660377358
SP-70,0,0.0,166,59.92779783393502
SP-119,0,0.0,166,60.8058608058608
SP-180,0,0.0,90,45.91836734693878
SP-113,0,0.0,107,40.074906367041194
SP-164,0,0.0,68,48.226950354609926
SP-187,0,0.0,58,50.0
SP-169,0,0.0,24,16.216216216216218
SP-163,0,0.0,82,32.800000000000004
SP-114,0,0.0,85,53.459119496855344
SP-93,0,0.0,79,45.14285714285714
SP-3072,0,0.0,122,55.70776255707762
SP-260,0,0.0,81,46.285714285714285
SP-4288,0,0.0,12,16.216216216216218
SP-284,0,0.0,11,9.01639344262295
SP-4027,0,0.0,19,11.377245508982035
SP-126,0,0.0,56,21.455938697318008
SP-151,0,0.0,26,25.742574257425744
SP-3040,0,0.0,56,41.7910447761194
SP-3037,0,0.0,76,40.86021505376344
SP-328,0,0.0,31,32.29166666666667
SP-252,0,0.0,106,51.707317073170735
SP-2,0,0.0,41,28.671328671328673
SP-38,0,0.0,17,26.984126984126984
SP-8,0,0.0,44,14.521452145214523
SP-45,0,0.0,125,58.139534883720934
SP-32,0,0.0,47,24.22680412371134
SP-258,0,0.0,33,25.384615384615383
SP-107,0,0.0,37,30.57851239669421
SP-194,0,0.0,90,50.0
SP-13,0,0.0,21,21.0
SP-64,0,0.0,50,29.94011976047904
SP-279,0,0.0,17,14.40677966101695
SP-3111,0,0.0,65,41.66666666666667
SP-303,0,0.0,20,27.397260273972602
SP-204,0,0.0,104,53.608247422680414
SP-3061,0,0.0,5,8.19672131147541
SP-4275,0,0.0,40,54.054054054054056
SP-3971,0,0.0,29,40.27777777777778
SP-19,0,0.0,73,49.65986394557823
SP-135,0,0.0,49,41.52542372881356
SP-142,0,0.0,73,35.26570048309179
SP-331,0,0.0,11,16.417910447761194
SP-346,0,0.0,6,10.16949152542373
SP-3059,0,0.0,19,27.142857142857142
SP-56,0,0.0,44,46.31578947368421
SP-21,0,0.0,45,34.61538461538461
SP-241,0,0.0,73,49.65986394557823
SP-236,0,0.0,40,24.691358024691358
SP-3024,0,0.0,14,19.444444444444446
SP-88,0,0.0,19,25.675675675675674
SP-11,0,0.0,112,55.44554455445545
SP-3069,0,0.0,52,20.0
SP-301,0,0.0,5,9.803921568627452
SP-295,0,0.0,13,13.978494623655912
SP-3119,0,0.0,29,31.868131868131865
SP-3014,0,0.0,14,18.181818181818183
SP-3063,0,0.0,19,24.358974358974358
SP-82,0,0.0,76,51.70068027210885
SP-105,0,0.0,37,28.90625
SP-196,0,0.0,4,3.669724770642202
SP-249,0,0.0,34,43.037974683544306
SP-333,0,0.0,38,25.0
SP-344,0,0.0,4,5.797101449275362
SP-23,0,0.0,68,51.127819548872175
SP-29,0,0.0,45,44.554455445544555
SP-243,0,0.0,54,54.0
SP-234,0,0.0,76,39.37823834196891
SP-137,0,0.0,81,50.31055900621118
SP-140,0,0.0,96,44.03669724770643
SP-4387,0,0.0,19,16.8141592920354
SP-4369,0,0.0,25,26.881720430107524
SP-3070,0,0.0,11,7.142857142857142
SP-262,0,0.0,12,12.76595744680851
SP-312,0,0.0,70,43.75
SP-3094,0,0.0,41,23.295454545454543
SP-3984,0,0.0,11,9.90990990990991
SP-75,0,0.0,86,50.29239766081871
SP-185,0,0.0,46,45.54455445544555
SP-4060,0,0.0,27,32.142857142857146
SP-161,0,0.0,37,22.15568862275449
SP-4189,0,0.0,46,51.68539325842697
SP-3035,0,0.0,82,48.5207100591716
SP-250,0,0.0,60,39.473684210526315
SP-47,0,0.0,28,34.146341463414636
SP-30,0,0.0,48,45.714285714285715
SP-320,0,0.0,7,12.5
SP-3048,0,0.0,117,55.45023696682464
SP-2979,0,0.0,17,9.18918918918919
SP-159,0,0.0,31,19.1358024691358
SP-124,0,0.0,40,18.2648401826484
SP-154,0,0.0,16,13.675213675213676
SP-123,0,0.0,41,21.1340206185567
SP-257,0,0.0,6,8.571428571428571
SP-37,0,0.0,47,27.167630057803464
SP-350,0,0.0,85,48.29545454545455
SP-4356,0,0.0,9,11.39240506329114
SP-182,0,0.0,137,50.36764705882353
SP-166,0,0.0,87,46.524064171122994
SP-188,0,0.0,7,7.526881720430108
SP-96,0,0.0,39,32.5
SP-78,0,0.0,11,20.37037037037037
SP-4380,0,0.0,32,39.50617283950617
SP-218,0,0.0,20,14.184397163120568
SP-3107,0,0.0,18,26.47058823529412
SP-281,0,0.0,5,3.5211267605633805
SP-362,0,0.0,57,40.714285714285715
SP-3983,0,0.0,31,13.901345291479823
SP-2989,0,0.0,22,24.444444444444443
SP-2983,0,0.0,52,52.0
SP-343,0,0.0,6,6.185567010309279
SP-334,0,0.0,12,8.695652173913043
SP-24,0,0.0,9,10.714285714285714
SP-59,0,0.0,31,31.958762886597935
SP-3021,0,0.0,71,41.27906976744186
SP-349,0,0.0,11,9.734513274336283
SP-244,0,0.0,110,51.162790697674424
SP-102,0,0.0,24,17.647058823529413
SP-191,0,0.0,62,43.66197183098591
SP-108,0,0.0,25,32.467532467532465
SP-61,0,0.0,46,20.72072072072072
SP-16,0,0.0,61,22.344322344322347
SP-4300,0,0.0,4,13.333333333333334
SP-292,0,0.0,65,49.61832061068702
SP-306,0,0.0,56,34.146341463414636
SP-3013,0,0.0,12,10.909090909090908
SP-276,0,0.0,55,42.63565891472868
SP-201,0,0.0,48,50.526315789473685
SP-85,0,0.0,75,43.103448275862064
SP-195,0,0.0,16,29.09090909090909
SP-171,0,0.0,43,27.388535031847134
SP-81,0,0.0,16,16.49484536082474
SP-18,0,0.0,14,11.76470588235294
SP-272,0,0.0,26,34.66666666666667
SP-3060,0,0.0,27,32.926829268292686
SP-3017,0,0.0,55,30.555555555555557
SP-4379,0,0.0,23,29.48717948717949
SP-3110,0,0.0,90,55.21472392638037
SP-3084,0,0.0,55,19.855595667870034
SP-302,0,0.0,75,43.859649122807014
SP-12,0,0.0,105,43.388429752066116
SP-149,0,0.0,124,57.14285714285714
SP-4145,0,0.0,20,27.397260273972602
SP-237,0,0.0,29,28.71287128712871
SP-240,0,0.0,23,23.232323232323232
SP-3025,0,0.0,17,24.285714285714285
SP-20,0,0.0,126,50.602409638554214
SP-57,0,0.0,37,22.981366459627328
SP-347,0,0.0,31,25.6198347107438
SP-3058,0,0.0,11,15.942028985507244
SP-330,0,0.0,58,43.609022556390975
SP-115,0,0.0,21,13.20754716981132
SP-162,0,0.0,83,50.920245398773
SP-186,0,0.0,116,48.53556485355649
SP-76,0,0.0,84,51.85185185185185
SP-98,0,0.0,49,34.26573426573427
SP-311,0,0.0,101,62.34567901234568
SP-285,0,0.0,12,13.333333333333334
SP-3103,0,0.0,21,14.788732394366196
SP-3097,0,0.0,67,50.75757575757576
SP-4360,0,0.0,8,9.63855421686747
SP-3073,0,0.0,36,45.0
SP-3004,0,0.0,39,41.05263157894737
SP-3109,0,0.0,45,44.554455445544555
SP-216,0,0.0,27,28.125
SP-150,0,0.0,13,21.311475409836063
SP-127,0,0.0,81,53.64238410596026
SP-2970,0,0.0,107,57.21925133689839
SP-354,0,0.0,22,14.666666666666666
SP-259,0,0.0,67,44.966442953020135
SP-3,0,0.0,40,20.618556701030926
SP-39,0,0.0,35,47.94520547945205
SP-3036,0,0.0,10,18.181818181818183
SP-3041,0,0.0,5,8.620689655172415
SP-224,0,0.0,13,18.84057971014493
SP-253,0,0.0,4,5.47945205479452
SP-4355,0,0.0,8,9.090909090909092
SP-43,0,0.0,28,24.778761061946902
SP-34,0,0.0,103,55.376344086021504
SP-4,0,0.0,74,42.04545454545455
SP-49,0,0.0,4,5.063291139240507
SP-4225,0,0.0,77,60.15625
SP-3046,0,0.0,39,37.142857142857146
SP-3031,0,0.0,113,49.56140350877193
SP-157,0,0.0,43,43.0
SP-2999,0,0.0,91,43.54066985645933
SP-71,0,0.0,37,45.67901234567901
SP-3009,0,0.0,39,47.5609756097561
SP-282,0,0.0,45,42.857142857142854
SP-316,0,0.0,4,5.714285714285714
SP-3003,0,0.0,78,52.702702702702695
SP-288,0,0.0,28,21.875
SP-3074,0,0.0,25,30.120481927710845
SP-112,0,0.0,141,56.39999999999999
SP-118,0,0.0,47,22.926829268292686
SP-181,0,0.0,103,42.916666666666664
SP-3055,0,0.0,14,19.718309859154928
SP-247,0,0.0,98,54.14364640883977
SP-230,0,0.0,6,10.714285714285714
SP-27,0,0.0,5,9.433962264150944
SP-337,0,0.0,7,10.9375
SP-3028,0,0.0,56,45.90163934426229
SP-340,0,0.0,21,10.9375
SP-4045,0,0.0,11,19.642857142857142
SP-133,0,0.0,50,28.40909090909091
SP-144,0,0.0,138,51.8796992481203
SP-4038,0,0.0,8,14.814814814814813
SP-86,0,0.0,90,51.13636363636363
SP-275,0,0.0,33,15.492957746478872
SP-291,0,0.0,54,26.865671641791046
SP-305,0,0.0,27,31.03448275862069
SP-3083,0,0.0,42,20.792079207920793
SP-208,0,0.0,17,24.285714285714285
SP-15,0,0.0,24,23.52941176470588
SP-62,0,0.0,93,51.38121546961326
SP-176,0,0.0,91,37.4485596707819
SP-101,0,0.0,16,25.806451612903224
